ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,content,unk,directed,hashtag,geocode,source,,,,
,,,,,,,,,,,,pic.twitter.com/jfdksfoned
,0.8457034489,02609,32mikie,,9/10/17,9/10/2017 0:00,11:29:00 AM,0,0,,,@WPLGLocal10 Do you have a crew in the Sunrise area?,,@WPLGLocal10,,9.07E+17,https://twitter.com/32mikie/status/906902476888125442,,,,
,0.8278118148,21039,FaerieKitteh,,9/11/17,9/11/2017 0:00,4:06:00 PM,0,0,,,You harassed someone and made them believe ... omfg. https://www. fema.gov/disaster/4332/ updates/rumor-control â€¦,,,,9.07E+17,https://twitter.com/FaerieKitteh/status/907334629668954112,,,,
,0.0347042549,19391,eightyf0ur,,9/9/17,9/9/2017 0:00,2:02:00 AM,3,6,,,"@WPLGLocal10 FOR THE LOVE OF GOD - stop forcing reporters to make CRINGEWORTHY FILLER. Show #IRMA doppler/ #storm track, and NOTHING ELSE! pic.twitter.com/N5b9rtbuvf",,@WPLGLocal10,#IRMA #storm,9.06E+17,https://twitter.com/eightyf0ur/status/906397334296256512,,,,
,0.5067751891,33479,kimberly_teece,,9/26/17,9/26/2017 0:00,2:36:00 PM,0,1,,,Ohh myyy goodness. Prayers.Sent.,,,,9.13E+17,https://twitter.com/kimberly_teece/status/912747609974026241,,,,
,0.4369017834,04215,allenequincy,,9/4/17,9/4/2017 0:00,8:44:00 PM,0,2,,,Well said @RosLehtinen ! #please #fix #daca #pleasefixDACA !! #latinoswhowork,,@RosLehtinen,#please #fix #daca #pleasefixDACA #latinoswhowork,9.05E+17,https://twitter.com/allenequincy/status/904867739994640384,,,,
,0.8713803212,31921,JulieMusumeci,,9/6/17,9/6/2017 0:00,1:35:00 PM,1,2,,,Alachua County residents preparing for the storm. The sandbag distribution area is located at Wayside Park 11855 NW HWY 441. @WUFTNews pic.twitter.com/1KdzGc9K1u,,@WUFTNews,,9.05E+17,https://twitter.com/JulieMusumeci/status/905484556446437378,,,,
,0.769847886,11985,CBS12,,9/12/17,9/12/2017 0:00,12:40:00 PM,0,2,,,Florida v Tennessee set for Saturday afternoon on CBS12. pic.twitter.com/2A1DgxKOto,,,,9.08E+17,https://twitter.com/CBS12/status/907645023747014656,,,,
,0.6322690003,26595,Hockeyhi765,,9/3/17,9/3/2017 0:00,12:21:00 AM,0,0,,,One is the american model another is a Europe model,,,,9.04E+17,https://twitter.com/Hockeyhi765/status/904197524516425728,,,,
,0.1164766615,56028,Tampa_Live,,9/29/17,9/29/2017 0:00,9:41:00 AM,1,0,,,RT @10NewsWTSP Person of interest sought in Florida woman's disappearance https:// tampanews.co/person-of-inte rest-sought-in-florida-womans-disappearance/ â€¦ #WinterPark #Red pic.twitter.com/RyCVQBsIYz,,@10NewsWTSP,#WinterPark #Red,9.14E+17,https://twitter.com/Tampa_Live/status/913760540597657601,,,,
,0.5070615466,21919,FOX10News,,9/26/17,9/26/2017 0:00,10:45:00 PM,2,2,,,Moore defeats Strange to win GOP nomination in U.S. Senate race http://www. fox10tv.com/story/36457922 /strange-moore-vie-for-gop-nomination-in-us-senate-race â€¦,,,,9.13E+17,https://twitter.com/FOX10News/status/912870695935315968,,,,
,0.7695280594,67736,ZooStation1979,,9/17/17,9/17/2017 0:00,6:49:00 PM,0,0,,,@CBS12 is your station going to broadcast on Directv Now?,,@CBS12,,9.10E+17,https://twitter.com/ZooStation1979/status/909549954938687488,,,,
,0.1585050787,65699,wsvn,,9/20/17,9/20/2017 0:00,9:17:00 PM,5,6,,,Small pockets of people still without power after Irma http:// wsvn.com/news/local/sma ll-pockets-of-people-still-without-power-after-irma/ â€¦ pic.twitter.com/fW6LtB1NiT,,,,9.11E+17,https://twitter.com/wsvn/status/910674419143598081,,,,
,0.8475526443,16118,dadesfynest83,,9/10/17,9/10/2017 0:00,7:22:00 PM,0,4,,,"In their defense, Adidas I'm the come up. Esp after hiring so many Nike shoe engineers. I never thought I'd be an Adidas guy, it's changing.",,,,9.07E+17,https://twitter.com/dadesfynest83/status/907021497008566272,,,,
,0.4730883153,01087,10NewsWTSP,,9/18/17,9/18/2017 0:00,1:35:00 AM,0,0,,,Weather Forecast http:// on.wtsp.com/2xrO4j7 pic.twitter.com/jMmyr7bIAc,,,,9.10E+17,https://twitter.com/10NewsWTSP/status/909651972474769408,,,,
,0.1636159188,38493,MarthaWashing10,,9/10/17,9/10/2017 0:00,3:22:00 PM,0,0,,,Need close up pix. These kids should be stopped before they get into worse trouble.,,,,9.07E+17,https://twitter.com/MarthaWashing10/status/906961187748937728,,,,
,0.9785594691,62117,WPLGLocal10,,9/30/17,9/30/2017 0:00,4:45:00 PM,6,7,,,"American found guilty of conspiring to support al Qaeda, attack a U.S. base http:// bit.ly/2yA2T0a?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/bRqdoqxgwq",,,,9.14E+17,https://twitter.com/WPLGLocal10/status/914229849820188673,,,,
,0.8221482984,47874,ps5826,,9/10/17,9/10/2017 0:00,8:36:00 PM,0,1,,,Thank you Sir!!,,,,9.07E+17,https://twitter.com/ps5826/status/907040058007588864,,,,
,0.4155192892,29990,JHackettWPTV,,9/11/17,9/11/2017 0:00,12:18:00 PM,0,1,,,Got these pictures from a friend at my apartment complex. #HurricaneIrma definitely left a mark @WPTV @FOX29WFLX pic.twitter.com/YZRnb3NbUs,,@WPTV @FOX29WFLX,#HurricaneIrma,9.07E+17,https://twitter.com/JHackettWPTV/status/907277216949698561,,,,
,0.0885236355,02880,7Weather,,9/9/17,9/9/2017 0:00,7:32:00 PM,95,65,,,Tornado Warning until 8:15 pm for central Miami-Dade from Homestead into The Hammocks #Irma @wsvn pic.twitter.com/NTSSZIk8TQ,,@wsvn,#Irma,9.07E+17,https://twitter.com/7Weather/status/906661685045420033,,,,
,0.4368165877,66549,WUFTNews,,9/26/17,9/26/2017 0:00,11:25:00 AM,2,2,,,If there's a fire," do they expect me to just sit back and watch? No way."" http:// bit.ly/2hxQ4MO pic.twitter.com/NGbRI2klPk""",,,,9.13E+17,https://twitter.com/WUFTNews/status/912699583662260234,,,
,0.3453158962,07124,babykatd1,,9/10/17,9/10/2017 0:00,9:41:00 AM,0,0,,,Thanks,,,,9.07E+17,https://twitter.com/babykatd1/status/906875253275680768,,,,
,0.3087887088,39095,mccrimon_w,,9/9/17,9/9/2017 0:00,4:09:00 PM,0,0,,,@WPLGLocal10 wish I could watch some college football while I still have power. 10 other channels showing the same exact news.,,@WPLGLocal10,,9.07E+17,https://twitter.com/mccrimon_w/status/906610463466770433,,,,
,0.7318086019,38975,MaxineBentzel,,9/9/17,9/9/2017 0:00,12:50:00 PM,9,6,,,Looks like a regular beach day at the South Beach Pavillion in Boca Raton @CBS12 pic.twitter.com/4NPgvLtgxP,,@CBS12,,9.07E+17,https://twitter.com/MaxineBentzel/status/906560451311435778,,,,
,0.0528836842,57678,timallanwalker,,9/8/17,9/8/2017 0:00,5:45:00 AM,2,2,,,Set your radio now. @ESPNWestPalm will be carrying @wptv #HurricaneIrma coverage. #StromTeam5 @glennglazer @WxLadyFelicia pic.twitter.com/kyow2pAPUE,,@ESPNWestPalm @wptv @glennglazer @WxLadyFelicia,#HurricaneIrma #StromTeam5,9.06E+17,https://twitter.com/timallanwalker/status/906091047041863682,,,,
,0.2885668387,48485,RationalCalm,,9/10/17,9/10/2017 0:00,6:50:00 PM,0,0,,,Mr. Map? Two completely different cities. Retake geography and do better.,,,,9.07E+17,https://twitter.com/RationalCalm/status/907013368199782400,,,,
,0.4636531586,49584,RiseMiamiNews,,9/1/17,9/1/2017 0:00,10:16:00 PM,0,0,,,#BREAKING : @wsvn is reporting that an airport was struck by lighting while trying to land at Miami International Airport.,,@wsvn,#BREAKING,9.04E+17,https://twitter.com/RiseMiamiNews/status/903803753576456192,,,,
,0.8223790273,00033,__raldyyy,,9/10/17,9/10/2017 0:00,10:58:00 AM,0,0,,,#IrmaFlorida LAKEWOOD PARK @WPBF25News @WPLGLocal10 @WPTV pic.twitter.com/7ncU7gCmhN,,@WPBF25News @WPLGLocal10 @WPTV,#IrmaFlorida,9.07E+17,https://twitter.com/__raldyyy/status/906894535879426048,,,,
,0.2429108994,19121,EagleBeag1e,,9/14/17,9/14/2017 0:00,3:56:00 PM,0,0,,,"@WSVN @WPLGLocal10 lauderdale by the sea restaurants open! Mulligan's, 101 ocean, Aruba's.",,@WSVN @WPLGLocal10,,9.08E+17,https://twitter.com/EagleBeag1e/status/908419097599365120,,,,
,0.8046208251,45826,otero_sherly,,9/10/17,9/10/2017 0:00,12:54:00 PM,0,0,,,Just got strong winds at Lantana,,,,9.07E+17,https://twitter.com/otero_sherly/status/906923790785040384,,,,
,0.1452477784,46370,patrisia_pol,,9/10/17,9/10/2017 0:00,3:35:00 PM,0,0,,,they need to be dealt with Harshly Mandatory Sentences when Apprehended,,,,9.07E+17,https://twitter.com/patrisia_pol/status/906964260919693312,,,,
,0.1002621251,18736,drewkub83,,9/13/17,9/13/2017 0:00,6:49:00 PM,0,1,,,Including Indian Beach area?,,,,9.08E+17,https://twitter.com/drewkub83/status/908100363621949441,,,,
,0.7207139858,35890,LizCrawfordWTSP,,9/21/17,9/21/2017 0:00,2:42:00 PM,2,0,,,10th person from S. Florida nursing home that lost A/C during Irma dies http://www. wtsp.com/news/10th-pers on-from-s-florida-nursing-home-that-lost-power-during-irma-dies/477597082 â€¦ via @10NewsWTSP,,@10NewsWTSP,,9.11E+17,https://twitter.com/LizCrawfordWTSP/status/910937223868100608,,,,
,0.9575080783,20066,Eric_Roby,,9/8/17,9/8/2017 0:00,9:51:00 AM,0,0,,,#Breaking @FLGovScott says today is the day to move your family inland. @CBS12 pic.twitter.com/lnccnx77F1,,@FLGovScott @CBS12,#Breaking,9.06E+17,https://twitter.com/Eric_Roby/status/906152895124566016,,,,
,0.3417398185,61277,weatherlindsay,,9/24/17,9/24/2017 0:00,7:35:00 AM,9,20,,,Everyone meet Bucky. He's so cute! @FOX13News Pet of the Week is 3 year old Jack Russell mix.Up for adoption @HumaneTampaBay at 10 AM #adopt pic.twitter.com/Wd9sKBZeVz,,@FOX13News @HumaneTampaBay,#adopt,9.12E+17,https://twitter.com/weatherlindsay/status/911917056534175744,,,,
,0.1955994806,46629,pedershk,,9/10/17,9/10/2017 0:00,5:56:00 AM,0,1,,,Poor babies..,,,,9.07E+17,https://twitter.com/pedershk/status/906818550903590912,,,,
,0.7330698397,07097,BabbittJohnson,,9/29/17,9/29/2017 0:00,11:59:00 AM,0,0,,,"Ted Babbitt appeared on a @CBS12 segment titled, Toddler overdoses on heroin"," pair charged."" Watch it here: http:// bit.ly/2fxiLcn""",,@CBS12,,9.14E+17,https://twitter.com/BabbittJohnson/status/913795499437764608,,,
,0.7590932884,59565,VanderheiTerri,,9/20/17,9/20/2017 0:00,8:45:00 AM,0,0,,,Yes I agree and Ken doll look!! Lol,,,,9.10E+17,https://twitter.com/VanderheiTerri/status/910485000772096000,,,,
,0.2571580976,28843,JayCashmere,,9/9/17,9/9/2017 0:00,12:35:00 AM,0,1,,,Thanks jerry,,,,9.06E+17,https://twitter.com/JayCashmere/status/906375440859897856,,,,
,0.5527424673,39371,meiguogirl,,9/29/17,9/29/2017 0:00,6:25:00 PM,0,1,,,Winter Park is in Orange County.,,,,9.14E+17,https://twitter.com/meiguogirl/status/913892440700067841,,,,
,0.8844675973,05109,AnaliasPhotos,,9/4/17,9/4/2017 0:00,12:06:00 PM,0,2,,,"Hiatus and Pembroke Rd, Pembroke Pines",,,,9.05E+17,https://twitter.com/AnaliasPhotos/status/904737556868288513,,,,
,0.4328386367,31372,joshsidorowicz,,9/9/17,9/9/2017 0:00,7:21:00 PM,2,5,,,Sunset on Apollo Beach. The calm before the storm. #Irma @10NewsWTSP pic.twitter.com/M70RY5hnrx,,@10NewsWTSP,#Irma,9.07E+17,https://twitter.com/joshsidorowicz/status/906658740274950144,,,,
,0.5157801203,40618,mikitored75,,9/10/17,9/10/2017 0:00,6:36:00 PM,0,0,,,"Oh, sorry Mr. Map",,,,9.07E+17,https://twitter.com/mikitored75/status/907009962727141376,,,,
,0.3785943648,26910,HurricaneMommy,,9/9/17,9/9/2017 0:00,4:30:00 PM,1,7,,,,,,,9.07E+17,https://twitter.com/HurricaneMommy/status/906615694372036608,,,,
,0.9608206588,43111,nedco67,,9/10/17,9/10/2017 0:00,3:06:00 PM,0,20,,,WTF are you talking about? They aren't looting because they're black. They're looting because they are criminals.,,,,9.07E+17,https://twitter.com/nedco67/status/906957006111731712,,,,
,0.5101072363,35050,LeeValla,,9/19/17,9/19/2017 0:00,4:49:00 PM,0,0,,,:(,,,,9.10E+17,https://twitter.com/LeeValla/status/910244593400238080,,,,
,0.5846955425,14756,CodyConley10,,9/27/17,9/27/2017 0:00,2:44:00 PM,0,1,,,@CSajun Cole is screwed,,@CSajun,,9.13E+17,https://twitter.com/CodyConley10/status/913112093649510403,,,,
,0.1342555699,00458,10NewsWTSP,,9/29/17,9/29/2017 0:00,9:52:00 AM,4,5,,,"BREAKING: US stops issuing visas in Cuba indefinitely, halts official delegation travel due to attacks on US personnel",,,,9.14E+17,https://twitter.com/10NewsWTSP/status/913763398541856768,,,,
,0.4979274049,60891,WCTV,,9/20/17,9/20/2017 0:00,8:53:00 PM,0,1,,,Visit Florida launching post-Irma ad campaign http://www. wctv.tv/content/news/V isit-Florida-launching-post-Irma-ad-campaign-446193143.html â€¦,,,,9.11E+17,https://twitter.com/WCTV/status/910668392260042754,,,,
,0.5682363414,49328,ricardodallen,,9/10/17,9/10/2017 0:00,7:20:00 PM,1,15,,,Because they are taking property that is not theirs.,,,,9.07E+17,https://twitter.com/ricardodallen/status/907020966508814342,,,,
,0.2243480783,45709,orangefuzzz,,9/21/17,9/21/2017 0:00,12:02:00 AM,0,0,,,pic.twitter.com/Dqvofmwess,,,,9.11E+17,https://twitter.com/orangefuzzz/status/910715736372469761,,,,
,0.6948344961,37426,Mafioso1313,,9/11/17,9/11/2017 0:00,5:58:00 PM,0,0,,,Then they wonder why cops single them out lol,,,,9.07E+17,https://twitter.com/Mafioso1313/status/907362699742498822,,,,
,0.8507061055,47999,puggy2mom,,9/4/17,9/4/2017 0:00,2:56:00 PM,0,0,,,Please Load hear our prayers! Let it turn and go into the plain Atlantic Ocean and harm no one. We have had enough struggling for a while!!,,,,9.05E+17,https://twitter.com/puggy2mom/status/904780221014044673,,,,
,0.2913110014,52308,seb2442,,9/10/17,9/10/2017 0:00,8:10:00 AM,0,0,,,From Coral Springs @WPLGLocal10 pic.twitter.com/TNDiqNsHJr,,@WPLGLocal10,,9.07E+17,https://twitter.com/seb2442/status/906852332117397504,,,,
,0.6609593648,42974,NateNodelle,,9/12/17,9/12/2017 0:00,8:24:00 AM,0,0,,,@WPTV Before and after #HurricaneIrma in Palm Beach County #Florida #AfterIrma #Irma #FloridaStrong https:// youtu.be/KQzRNOSJnto,,@WPTV,#HurricaneIrma #Florida #AfterIrma #Irma #FloridaStrong,9.08E+17,https://twitter.com/NateNodelle/status/907580644812881920,,,,
,0.6338049399,12069,CBS12,,9/11/17,9/11/2017 0:00,3:29:00 PM,0,1,,,"Gov. Scott: We wanna get everyone back to normal as soon as possible.""""",,,,9.07E+17,https://twitter.com/CBS12/status/907325258524450816,,,,
,0.1224078565,58011,TommyGunnzBruh,,9/11/17,9/11/2017 0:00,1:59:00 AM,0,0,,,Thank God I'm in Zephyrhills and we're literally about to catch this as I type this,,,,9.07E+17,https://twitter.com/TommyGunnzBruh/status/907121383695667200,,,,
,0.6780314139,65642,wsvn,,9/22/17,9/22/2017 0:00,2:17:00 PM,15,13,,,4-year-old Florida girl dies after finding gun in grandmotherâ€™s purse http:// wsvn.com/news/local/4-y ear-old-dies-after-finding-gun-in-grandmothers-purse/ â€¦ pic.twitter.com/xNeBpnO9aR,,,,9.11E+17,https://twitter.com/wsvn/status/911293267907510273,,,,
,0.2131560475,03706,akaraymo,,9/16/17,9/16/2017 0:00,7:06:00 AM,0,0,,,Sorry 6 days,,,,9.09E+17,https://twitter.com/akaraymo/status/909010724541931521,,,,
,0.5141347939,61264,WDWRAH,,9/10/17,9/10/2017 0:00,10:44:00 AM,0,0,,,Kinda knew that would happen with the way they were turning yesterday.,,,,9.07E+17,https://twitter.com/WDWRAH/status/906891070704889858,,,,
,0.2053149231,61531,wherrera72,,9/25/17,9/25/2017 0:00,6:55:00 PM,0,1,,,"NEW SPORT TO WATCH, CAN I GET A SCHEDULE PLEASE!",,,,9.12E+17,https://twitter.com/wherrera72/status/912450507909795840,,,,
,0.3530002061,30591,joan_345,,9/6/17,9/6/2017 0:00,12:59:00 PM,0,0,,,"You keep saying u need 72 hrs we are at then when do we get a firm time frame? Everyone wants to know, are we getting hit or not?",,,,9.05E+17,https://twitter.com/joan_345/status/905475541028962304,,,,
,0.068394456,61203,WCTV,,9/4/17,9/4/2017 0:00,12:53:00 PM,0,0,,,Man arrested in January crash that killed three people http://www. wctv.tv/content/news/M an-arrested-in-January-crash-that-killed-three-people-442676693.html â€¦,,,,9.05E+17,https://twitter.com/WCTV/status/904749387473137672,,,,
,0.0676109163,26119,Hectort87033695,,9/4/17,9/4/2017 0:00,4:03:00 PM,0,1,,,Thank you beautiful lady for Reply back you rock,,,,9.05E+17,https://twitter.com/Hectort87033695/status/904796962125488130,,,,
,0.290244321,10186,Call_me_lolita_,,9/26/17,9/26/2017 0:00,8:10:00 PM,0,1,,,And then she drives away....that's how that story will go.,,,,9.13E+17,https://twitter.com/Call_me_lolita_/status/912831844730720258,,,,
,0.4136540119,37234,M_Quesada,,9/5/17,9/5/2017 0:00,8:34:00 PM,1,2,,,Water came and water went at Walmart on Belvedere #thisisinsane #HurricaneIrma @WPTV pic.twitter.com/k9DFKTrntj,,@WPTV,#thisisinsane #HurricaneIrma,9.05E+17,https://twitter.com/M_Quesada/status/905227711551066113,,,,
,0.0561181975,59347,us08142015,,9/1/17,9/1/2017 0:00,4:33:00 PM,0,0,,,Garbage news!,,,,9.04E+17,https://twitter.com/us08142015/status/903717398146142208,,,,
,0.5232729519,44135,news6wkmg,,9/9/17,9/9/2017 0:00,1:48:00 PM,2,3,,,"UPDATE: All Flagler County sandbag locations are out of sand and the supplies will not be replenished, deputies say. http:// bit.ly/2vMUfdP pic.twitter.com/30c8gedn7H",,,,9.07E+17,https://twitter.com/news6wkmg/status/906575168864243713,,,,
,0.4167251454,30348,jjdpower1970,,9/4/17,9/4/2017 0:00,12:39:00 AM,0,1,,,,,,,9.05E+17,https://twitter.com/jjdpower1970/status/904564578784301056,,,,
,0.5462073788,52433,SeidenLocal10,,9/4/17,9/4/2017 0:00,7:16:00 PM,2,0,,,. @WPLGLocal10 Crazy lines at the pump! This is the scene at BJ's Gas in Cutler Bay. #Irma pic.twitter.com/tsy6SniBDb,,@WPLGLocal10,#Irma,9.05E+17,https://twitter.com/SeidenLocal10/status/904845623773552640,,,,
,0.8472430982,34025,KrisMayhue,,9/21/17,9/21/2017 0:00,12:52:00 PM,0,0,,,Thank u Julie! Have a great weekend too!,,,,9.11E+17,https://twitter.com/KrisMayhue/status/910909603659046913,,,,
,0.8187813028,10167,CaleroJaime73,,9/10/17,9/10/2017 0:00,8:14:00 PM,1,1,,,"@SingerIslandFLA explosions seen on the island, looks like their may be a fire as well :/ #hurricane #irma #florida #storm @CBS12 pic.twitter.com/44jDxKMYdQ",,@SingerIslandFLA @CBS12,#hurricane #irma #florida #storm,9.07E+17,https://twitter.com/CaleroJaime73/status/907034635384901632,,,,
,0.1508138646,00893,10NewsWTSP,,9/21/17,9/21/2017 0:00,6:05:00 AM,1,2,,,Singing ventriloquist Darci Lynne Farmer is the new America's Got Talent champion http:// on.wtsp.com/2fjXiY4 pic.twitter.com/uuWJOF1qEF,,,,9.11E+17,https://twitter.com/10NewsWTSP/status/910807097616556032,,,,
,0.4172405818,19841,eoymiami,,9/21/17,9/21/2017 0:00,9:27:00 AM,0,0,,,"As school year rolls on the body count increases, Miami, ft Lauderdale,all ground *O for VIOLENCE involving CHILDREN,Things need 2 change",,,,9.11E+17,https://twitter.com/eoymiami/status/910857943851126785,,,,
,0.8265617974,28322,jaderok,,9/10/17,9/10/2017 0:00,10:52:00 PM,0,0,,,Paul is the man,,,,9.07E+17,https://twitter.com/jaderok/status/907074246702137344,,,,
,0.0304403154,65515,wsvn,,9/26/17,9/26/2017 0:00,11:00:00 AM,5,14,,,"#BREAKING : @realDonaldTrump says he'll visit Puerto Rico on Tuesday, says island was `hit as hard as you can hit' ( @AP ) pic.twitter.com/8DNoy3OZiF",,@realDonaldTrump @AP,#BREAKING,9.13E+17,https://twitter.com/wsvn/status/912693415925702657,,,,
,0.9797354401,07717,Belcher_wanders,,9/15/17,9/15/2017 0:00,5:39:00 PM,0,2,,,Wooo pic.twitter.com/T4UfUIWQOd,,,,9.09E+17,https://twitter.com/Belcher_wanders/status/908807514174689280,,,,
,0.2648565858,09941,Bulldog330Frank,,9/11/17,9/11/2017 0:00,12:25:00 PM,0,1,,,Tampa Strong Mr Mayor.,,,,9.07E+17,https://twitter.com/Bulldog330Frank/status/907279015995736064,,,,
,0.7425988506,55561,SuzanneBoyd,,9/11/17,9/11/2017 0:00,10:06:00 AM,0,2,,,#FortPierce #HurricaneIrma @CBS12 https:// twitter.com/erbear17/statu s/907243556565385216 â€¦,,@CBS12,#FortPierce #HurricaneIrma,9.07E+17,https://twitter.com/SuzanneBoyd/status/907244074134011904,,,,
,0.5194054012,08645,BMak1973,,9/10/17,9/10/2017 0:00,3:57:00 PM,0,0,,,and go to prison or have your life destroyed like the hero who took down that animal mike brown...nah whiteys cant defend ourselves in usa,,,,9.07E+17,https://twitter.com/BMak1973/status/906970009859186689,,,,
,0.7398856045,67556,zacle12,,9/9/17,9/9/2017 0:00,2:07:00 PM,0,0,,,"To be clear UPS and their drivers need to prepare and be safe, but should have made that call earlier and informed so people could react",,,,9.07E+17,https://twitter.com/zacle12/status/906579781931728896,,,,
,0.3215412238,40577,MikeTrimWPTV,,9/20/17,9/20/2017 0:00,7:37:00 AM,1,4,,,I knew it! I knew you liked Amazon!,,,,9.10E+17,https://twitter.com/MikeTrimWPTV/status/910467978642296833,,,,
,0.2401172092,28066,j_ly011,,9/16/17,9/16/2017 0:00,7:11:00 PM,1,0,,,@sweetkeet this 1 might be the smaller bird as larger 1 in prior photos has a beak marking in the corner. @MiamiDadelandMH refuses 2 answer,,@sweetkeet @MiamiDadelandMH,,9.09E+17,https://twitter.com/j_ly011/status/909193106850971648,,,,
,0.943171141,08831,BonarDoug,,9/28/17,9/28/2017 0:00,6:41:00 AM,0,0,,,Wwsb,,,,9.13E+17,https://twitter.com/BonarDoug/status/913352871869022208,,,,
,0.9850796866,23404,FrankKusky,,9/11/17,9/11/2017 0:00,9:30:00 PM,0,0,,,America STRONG,,,,9.07E+17,https://twitter.com/FrankKusky/status/907416077570895872,,,,
,0.0111201862,17651,DianaDuRant4,,9/1/17,9/1/2017 0:00,3:43:00 PM,0,0,,,It's a girl momma & baby are fine. CONGRATS Serena.,,,,9.04E+17,https://twitter.com/DianaDuRant4/status/903704887862730755,,,,
,0.6349320796,38149,MarielCarbone,,9/26/17,9/26/2017 0:00,10:53:00 AM,5,7,,,Here are the renderings for the Cascades project. What do you think of the designs? @WCTV pic.twitter.com/Rkecq7YmP6,,@WCTV,,9.13E+17,https://twitter.com/MarielCarbone/status/912691698802790401,,,,
,0.5970517377,65418,wsvn,,9/28/17,9/28/2017 0:00,6:13:00 PM,9,3,,,#UPDATE Officials identify victims in fatal fall from television tower http:// wsvn.com/news/local/off icials-begin-to-identify-victims-in-fatal-fall-from-television-tower/ â€¦ pic.twitter.com/ZvhMIT74SO,,,#UPDATE,9.14E+17,https://twitter.com/wsvn/status/913527125445152768,,,,
,0.6322917894,32569,kathleen379,,9/27/17,9/27/2017 0:00,2:37:00 PM,0,0,,,I believe it! I witnessed so much debris that I couldn't walk everywhere.,,,,9.13E+17,https://twitter.com/kathleen379/status/913110466683183106,,,,
,0.8267350232,67476,yt33572,,9/21/17,9/21/2017 0:00,2:39:00 PM,0,0,,,@FOX13News the car on fire is near Mirabay Blvd in Apollo Beach.,,@FOX13News,,9.11E+17,https://twitter.com/yt33572/status/910936463109443585,,,,
,0.4059607357,56211,tampabaybeat1,,9/18/17,9/18/2017 0:00,7:41:00 AM,0,0,,,#tampabaytimes #liability @10NewsWTSP @WFLA @FOX13News @abcactionnews @wmnf @VSPC @VISITFLORIDA @EnterpriseFL http:// tampabaybeat.info/index.php/2017 /09/17/evaluating-the-tampa-bay-times-liability/ â€¦,,@10NewsWTSP @WFLA @FOX13News @abcactionnews @wmnf @VSPC @VISITFLORIDA @EnterpriseFL,#tampabaytimes #liability,9.10E+17,https://twitter.com/tampabaybeat1/status/909744141571170305,,,,
,0.1120144289,61123,WCTV,,9/7/17,9/7/2017 0:00,8:22:00 PM,5,4,,,"Fleeing Florida residents flooding I-75, I-10 to escape Irma http://www. wctv.tv/content/news/F leeing-Florida-resident-flooding-I-75-I-10-to-escape-Irma-443106863.html â€¦",,,,9.06E+17,https://twitter.com/WCTV/status/905949329277542400,,,,
,0.9204120373,48933,rednekrockstar,,9/11/17,9/11/2017 0:00,9:45:00 AM,0,0,,,@10NewsWTSP guys...no coverage from inland counties? Highlands/hardee/Desoto?,,@10NewsWTSP,,9.07E+17,https://twitter.com/rednekrockstar/status/907238660722118656,,,,
,0.8763098159,33550,kimberly_teece,,9/3/17,9/3/2017 0:00,6:35:00 PM,0,1,,,SALUTE! huggs Aaaaaaaaymen! Aaaay!,,,,9.04E+17,https://twitter.com/kimberly_teece/status/904472988019548160,,,,
,0.7987454909,57641,tiggrmommi,,9/11/17,9/11/2017 0:00,2:41:00 PM,0,1,,,Be safe,,,,9.07E+17,https://twitter.com/tiggrmommi/status/907313174965350400,,,,
,0.6385893289,06051,archivesgirl1,,9/10/17,9/10/2017 0:00,10:54:00 AM,0,0,,,"I doubt I can get Tampa coverage! I just have my local affiliates. CNN has anchors in Tampa, Naples and Miami.",,,,9.07E+17,https://twitter.com/archivesgirl1/status/906893546069913601,,,,
