Topic,Tweets,Date,Number,Permalink
,Where are you located? We the people need to start tracking their location since they won't tell us.,2017-09-14 ,13,https://twitter.com/Depulaz/status/908304465048084480
,We really need our power back on @insideFPL #HurricaneIrmaAftermath #nopower,2017-09-13 ,13,https://twitter.com/TopShelfMommy1/status/907891503883833344
,"@wfla @fox13news @10newswtsp @bn9 @tb_times @DukeEnergy is lying to its customers, and need to be investigated",2017-09-15 ,13,https://twitter.com/TheStrangest777/status/908725453770362882
,@insideFPL FPL workers = Irma heroes. Thank you all for your service in this time of need.,2017-09-11 ,13,https://twitter.com/alextillson/status/907432798532849665
,Wow! Such a competent power company! All about their customers in times of need. Bravo.,2017-09-14 ,13,https://twitter.com/Depulaz/status/908305410293157888
,@insideFPL ain't even trynna rush y'all butttt y'all need to hurry tf up for real.,2017-09-14 ,13,https://twitter.com/_yagirlAngel/status/908245101922734080
,"No thanks, I have enough imagination to make up numbers, myself. I don't need more reasons to be hot around the collar. #fakenews #fireduke",2017-09-13 ,13,https://twitter.com/jessnotarabbit/status/908098710835482626
,@insideFPL 5010 Nob hill road in sunrise is an old age center they need their power on now!!!,2017-09-13 ,13,https://twitter.com/ldstarr18/status/908046191010701315
,I think we need to issue an Amber Alert for @DukeEnergy No one has seen them since the hurricane.,2017-09-12 ,13,https://twitter.com/RemnantTony/status/907659562983059456
,Thank you! I work from home so I need to get it back soon! Thank you for being diligent!,2017-09-11 ,13,https://twitter.com/stacielee1313/status/907215730076254208
,@DukeEnergy we have work at 6am til 7pm tom!! We need power pls,2017-09-11 ,13,https://twitter.com/ohwellisabel/status/907413591812444161
,"@DukeEnergy almost there.. our power came on for abt 5 mins. Then out again. Please please, i need AC!!",2017-09-11 ,13,https://twitter.com/rlutanco/status/907349067092676608
,@DukeEnergy you're confusing us with voicemails saying you need us to report again. Your operators acting like don't know whose power is out,2017-09-16 ,13,https://twitter.com/GORExJESS/status/909151638220345349
,@DukeEnergy my husband is on an oxygen machine.. we need power restored asap! Please help!,2017-09-11 ,13,https://twitter.com/faceswitpurpose/status/907419840939483136
,Try to limit your tweeting. We need those precious fingers of yours to fix my electricity,2017-09-13 ,13,https://twitter.com/lisforluis/status/908104919185543169
,hey @insideFPL ya girl need power so i can watch #bb19,2017-09-11 ,13,https://twitter.com/emilyTmayer/status/907157067940712448
,Honestly might need you after this.... can you like mold my brain back together after it's been melted by this heat? pic.twitter.com/tY2iQduPzf,2017-09-16 ,13,https://twitter.com/Talxnts/status/909213683175378945
,THANK YOU ALL WHO ARE LIKING AND RETWEETING MY POSTS GLAD IM NOT ALONE WE ARE A COMMUNITY AS A WHOLE AND WE NEED RESULTS NOW!,2017-09-12 ,13,https://twitter.com/1xJessex1/status/907604262649253888
,@DukeEnergy I need to know if there are crews working in the area of curry ford and goldenrod because this is bullshit,2017-09-11 ,13,https://twitter.com/lookatnoel1/status/907357504631394311
,These lights on 57th ave need to get fixed yesterday @insideFPL,2017-09-20 ,13,https://twitter.com/monicaxo_xo/status/910540486326329344
,@insideFPL I been without power for 2 days and no cable damage in my neighborhood I need a prorate,2017-09-11 ,13,https://twitter.com/MileHigh_Cam/status/907390936916865024
,@DukeEnergy the entire city of St Petersburg has no power I need an update now!,2017-09-12 ,13,https://twitter.com/FloridaGuy767/status/907619880148586496
,1107 sw 15th street Deerfield 33441 We are a senior community and we need power for medications please help,2017-09-12 ,13,https://twitter.com/RobertW70798629/status/907616148635701248
,"all a girl really need is electricity. not a lot @insideFPL , just a lil bit",2017-09-19 ,13,https://twitter.com/lorchinkk/status/910291939337080832
,@insideFPL These elderly people are working on 3 days now with no air!! You people need to get out there and fix this. Today!!,2017-09-13 ,13,https://twitter.com/debbism24/status/907964273476878337
,And look at your energy dashboard they are charging .31 a day that we have not had power ask for that to be credited back They need to learn,2017-09-18 ,13,https://twitter.com/OC86370976/status/909968471932403712
,Come on @insideFPL titusville is back to normal but still no power on my street yet it is on all around. Well pumps need juice to run.,2017-09-14 ,13,https://twitter.com/Josh__oooa/status/908478024332529671
,"@insideFPL is the most inefficient power company. We need competition amongst power companies, so we can choose. 9 days, no power in Bonita.",2017-09-18 ,13,https://twitter.com/djmambo_305/status/909889265252872193
,"Is lot more expensive, and you need to create a whole infrastructure underground for that, meaning time.",2017-09-13 ,13,https://twitter.com/souliaq/status/908033945048100876
,@insideFPL ***!SOS!**** Both businesses AND home without power! We need to feed our families!!!,2017-09-14 ,13,https://twitter.com/GigiRitch1/status/908484039853707264
,"We need better transperancy other than ""we are assesing the cause of the outage"" you should know by now, what it needs and ETC.",2017-09-13 ,13,https://twitter.com/OccupyIND/status/907996044394459136
,@DukeEnergy we can't wait 2 weeks for power!we need power in Daytona Park Estates now! Where is the federal government?,2017-09-13 ,13,https://twitter.com/joekaczuska/status/908128918531706880
,@OUCreliableone it's so hot please help! We need power in 32806. I've emailed and called... nothing,2017-09-12 ,13,https://twitter.com/hues_rants/status/907485278004236288
,Hi 3101 port royale blv apt 233 we need it back on now the others in complex are on !!!!,2017-09-12 ,13,https://twitter.com/swimfan2/status/907598200059711494
,Maybe we need a class-action or something,2017-09-14 ,13,https://twitter.com/j082298/status/908479338915467265
,Wow. That is ridiculous!! They need to get their crap together!,2017-09-19 ,13,https://twitter.com/dhentz85/status/910310655135240193
,@insideFPL refuses to fix my power because they need city permits so I have to be without AC until god knows when,2017-09-16 ,13,https://twitter.com/Notancalvo/status/909107462787272705
,"we are melting and food roting, no ice on stores please @insideFPL we know is to much but we need you!! pic.twitter.com/L91EaTyuZG",2017-09-12 ,13,https://twitter.com/clafrisa/status/907697819364065280
,Omg bb you can seriously come stay with me ! You need power !,2017-09-13 ,13,https://twitter.com/weeeitsbre/status/908033771483648000
,Outage for more than 40 h in 4148 pershing pointe pl 7 32822 !! Need answer asap,2017-09-12 ,13,https://twitter.com/larbiafia/status/907678735557685249
,Nice to see I'm not the only one frustrated at @DukeEnergy and the lack of communication. They need to get a lesson from @DenisPhillips28 !!!,2017-09-12 ,13,https://twitter.com/_ItsDR_/status/907607275275276289
,I need @insideFPL to come on they been in my neighborhood at least 4 times and still only 2 streets got power,2017-09-12 ,13,https://twitter.com/Jdezzy03/status/907607577529389058
,Need AC and hot food-third day no power! Please help us @insideFPL,2017-09-12 ,13,https://twitter.com/anjolcake/status/907572840903430146
,@DukeEnergy 2 hours to go and still no power in my Grandmothers age restricted mobile home park! There are people here that NEED power!,2017-09-15 ,13,https://twitter.com/Andr3wGee/status/908876436995493888
,We really need you in Sebring. Y'all be safe & God Bless,2017-09-13 ,13,https://twitter.com/TammyJo1111/status/908057739317964800
,@DukeEnergy Lynn you may need some new management they just are not Good,2017-09-16 ,13,https://twitter.com/freerick22/status/909029889336053760
,I have a generator gave it to my neighbor they have a newborn need it more then me,2017-09-13 ,13,https://twitter.com/szil75/status/907995097064722434
,@POTUS we need help in Fl. Duke is doing horrible,2017-09-12 ,13,https://twitter.com/j082298/status/907660748578590722
,I need to know how to sign up for medically needed....I have and a bipapineed to have at night???,2017-09-12 ,13,https://twitter.com/bluecyd/status/907707802256396295
,mind swinging by here tomorrow or do you need to assess more?,2017-09-14 ,13,https://twitter.com/BillHrdjr/status/908509276896980993
,@insideFPL It's been a few hours since you congratulated yourself on the army of workers here for recovery. We need power now! #irma,2017-09-12 ,13,https://twitter.com/ZiggyVanDam/status/907539765419036672
,@insideFPL I need to speak to someone in regards to billing but you guys are not accepting calls at the moment..so now what?,2017-09-16 ,13,https://twitter.com/AsToldByJina/status/909175149722783751
,Need to report a water/power outage? @OUCreliableone pic.twitter.com/tCk8NheV8k,2017-09-11 ,13,https://twitter.com/Jones_OCPS/status/907283040606580736
,"Need to report outage but phones having ""technical difficulties."" 818 Hillcrest Street Orlando",2017-09-12 ,13,https://twitter.com/willowcgarnier/status/907684368084291586
,We need power in Naples and West coast. WHEN?????,2017-09-13 ,13,https://twitter.com/adelinenjohnson/status/907959181206016000
,@DukeEnergy PLEASE put some focus on Ocala residents. Many of them are retired and/or elderly and need power! #ConcernedDaughter,2017-09-12 ,13,https://twitter.com/G8rMom7/status/907657324751441920
,"Hiawassi Rd & Hwy 50 area still out, need lights please",2017-09-11 ,13,https://twitter.com/mojoeherb/status/907348000057544704
,Has @insideFPL put out a YouTube video on resetting a transformer? Might need to take matters into my own hands as neighbors have power.,2017-09-12 ,13,https://twitter.com/Floribrew/status/907610421212930048
,@insideFPL I have two elderly people in need of oxygen please come zip code 33196,2017-09-13 ,13,https://twitter.com/ayeeee_amanda/status/908113587645841409
,"And the airport will be closed, which won't be fair for people that travelled over seas to evacuate. Those people will need time to return 2",2017-09-12 ,13,https://twitter.com/Julian_Higuera_/status/907602013478952960
,@insideFPL come to plantation 3rd we need power ASAP I'll cook y'all breakfast while y'all work,2017-09-11 ,13,https://twitter.com/InkCudii/status/907207598398734336
,"This is why hospitals need reliable, safe, small modular nuclear reactors.",2017-09-10 ,13,https://twitter.com/EvanSchultheis/status/907082650745176064
,Call 311 to get the assistance you need. there is an App to use. Do not assume that they will get the message through @Twitter,2017-09-11 ,13,https://twitter.com/JeepGirlReads/status/907368199431376896
,You only need to respond by reconnecting this switch! pic.twitter.com/H8J83TUJxw,2017-09-12 ,13,https://twitter.com/ccc530/status/907729023899500544
,@insideFPL you guys really need to get it together first telling me i have power then i dont un believable,2017-09-15 ,13,https://twitter.com/jdenenberg0824/status/908833969470414848
,& they are requesting a 9.8% increase!!! They can't come out and help us when we truly need it but they want more money??,2017-09-12 ,13,https://twitter.com/Lil_Old_Jessica/status/907605630663499776
,#Breaking @insideFPL On #NaturalGas : We will need to inspect those lines to make sure they are safe. It could be several hours.,2017-09-08 ,13,https://twitter.com/CBS12/status/906182989649936384
,Dear @insideFPL you're doing great but we need you on this side asap,2017-09-14 ,13,https://twitter.com/Nickguevara3/status/908297848730648576
,This is why we need to invest in solar and encourage competition in the energy sector. FPL shouldn't be allowed to monopolize the market.,2017-09-15 ,13,https://twitter.com/antonenut/status/908751373507973120
,"Hmmm...actually, it seems pretty appropriate to me that the City of Miami would be more responsive to this sort of need.",2017-09-14 ,13,https://twitter.com/mspatricia317/status/908432754827825152
,Hello we need power. My dog died from the heat. #delraybeach go,2017-09-13 ,13,https://twitter.com/NoPower17/status/907995763711594497
,Sylvester Road today please!! Hurricane Maria is coming and we need a few days before we're out again!!!,2017-09-18 ,13,https://twitter.com/BryanByak/status/909777441643692032
,Hi Andrew! It is our duty to the public to make sure that all McDonald's have hot fries before we move to fire stations! People need to eat!,2017-09-14 ,13,https://twitter.com/Puke_Energy/status/908462315468656640
,We need SPECIFIC addresses. Please send us an exact address so we can help,2017-09-14 ,13,https://twitter.com/CityofMiami/status/908383864925687809
,"@Mayor_Jacobs where is @DukeEnergy . Why are we accepting lack of updates. Why do we have a monopoly. Help us! We need a voice, this is nuts",2017-09-13 ,13,https://twitter.com/drodrig325/status/908166231181717504
,@DukeEnergy 33760 transformer blown. Need power. Already spent too much time w/o it after Irma. Now this! #BeBetter #WorstUtilityCompany,2017-09-24 ,13,https://twitter.com/kizzle8807/status/911934543745228800
,Yooo slide by the crib. We got spaghetti and all your favorite TFC teleserya to catch up on lol. Don't need to tho @_deeeno,2017-09-11 ,13,https://twitter.com/robdlc_/status/907343669832937472
,Come on @insideFPL I need you today . 48 hours no power isn't fun at all.,2017-09-12 ,13,https://twitter.com/cory_terrell23/status/907544836391174144
,"@insideFPL I need help registering for the app, what other info than SS can I use to verify??",2017-09-25 ,13,https://twitter.com/DaTDude305/status/912309078038376448
,TECO and Withlacoochee are getting residents back on and you're still accesing damage? We need a better update!,2017-09-12 ,13,https://twitter.com/Rocky_LK/status/907686169147838471
,"The workers on the field are doing great, but the higher ups are clueless. We need to introduce some competition into the equation.",2017-09-16 ,13,https://twitter.com/antonenut/status/909206533766082560
,@insideFPL we need you to work faster there are people in our building with asthma and having panic attacks.,2017-09-13 ,13,https://twitter.com/JoseLui81648549/status/908095121211654145
,Wondering where I need to move to in order to be one of the first to have my power restored,2017-09-12 ,13,https://twitter.com/gagyrl30458/status/907648914152620034
,@DukeEnergy I live in Apopka and i need to know when the freakin power is gonna come on???,2017-09-11 ,13,https://twitter.com/dramaticfantasy/status/907416741252399104
,"Congresswoman, you need to understand better how power grids work. They can't selectively choose random houses/facilities to re-power.",2017-09-14 ,13,https://twitter.com/DarlingDoug/status/908437798952292353
,@DukeEnergy hey my power is still off and I don't need none of yall fees. It's a hurricane not my fault,2017-09-16 ,13,https://twitter.com/ApexCotureMag/status/909237206367293442
,I NEED POWER OR IMA FIND UR MOM N FUCK HER @insideFPL,2017-09-10 ,13,https://twitter.com/Luis_Amargos/status/906991201085247489
,We definitely have the right ideas just need to change the recipients,2017-09-11 ,13,https://twitter.com/I_had_a_tweet/status/907395658524577792
,"With you, worst part is they're still assesing the cause of the damage. We need better transparency!",2017-09-14 ,13,https://twitter.com/OccupyIND/status/908407830839009282
,@DukeEnergy Lots of people still need help. I wish I had faith in you. It's hot and miserable. This service is not acceptable.,2017-09-14 ,13,https://twitter.com/BruceRecluse/status/908250385852387328
,We need power down here in homestead we lost it Saturday night at 12:AM,2017-09-11 ,13,https://twitter.com/livan_diaz/status/907419780315074560
,Ok please have 4 year old child need the ac,2017-09-13 ,13,https://twitter.com/robertsimon469/status/908053228406886406
,@DukeEnergy hey if you guys can't get my power back asap then you need to send someone to help my autistic son who is scared and crying,2017-09-11 ,13,https://twitter.com/DavisAimeern32/status/907325983707090944
,@insideFPL restoring power 2 garden and entrance of residential but not power to homes is all I need 2 prove that isn't working efficiently,2017-09-14 ,13,https://twitter.com/iolivier1/status/908338442945343493
,@FLGovScott @insideFPL Why are we making these trucks stop at weigh stations. We need them to get positioned to help us in SWFL#weneedpwr,2017-09-12 ,13,https://twitter.com/laotoole42/status/907685069661274114
,"No, you should be patient. They're working hard to restore power they don't need you whining.",2017-09-15 ,13,https://twitter.com/ForeverCassie_W/status/908758557910274048
,Ryan there's no need to shill for a utility co. They're lying down on the job and this needs to be exposed not apologized for,2017-09-12 ,13,https://twitter.com/hintofsub/status/907580469813944321
,@NewsfromJEA officially day 3 with no power. Do I need to not pay my bill to get someone out here? Seems like the only time you guys show,2017-09-13 ,13,https://twitter.com/HOBOTw1tcH/status/907860012608966656
,@insideFPL when are you guys giving us back our light because I need AC,2017-09-11 ,13,https://twitter.com/jennytooraw/status/907110857791995905
,@insideFPL wtf y'all doing!!??? Idc what y'all say! Y'all need to hurry Tf up!,2017-09-12 ,13,https://twitter.com/Simplyniaa_/status/907799318727405569
,@insideFPL we need our power up. Wtf is happening with you people. There so many people without electricity. You guys are eating shit,2017-09-11 ,13,https://twitter.com/Restrepo954/status/907383919359787009
,@DukeEnergy you need to provide realtime updates to your customers on where and when crews are working,2017-09-12 ,13,https://twitter.com/DevilDawg1991/status/907570289084682240
,@insideFPL elderly people in need of oxygen please get out here zip code 33196,2017-09-13 ,13,https://twitter.com/ayeeee_amanda/status/907976492512153601
,@insideFPL I have 2 elderly people in need of oxygen please get out here zip code 33196,2017-09-13 ,13,https://twitter.com/ayeeee_amanda/status/907969765683208192
,@insideFPL I have two elderly people in need of oxygen please get out here zip code 33196,2017-09-13 ,13,https://twitter.com/ayeeee_amanda/status/907968555433545730
,@insideFPL @wsvn ummm y'all need to come check this out asap pic.twitter.com/cQSnhtSzq8,2017-09-10 ,13,https://twitter.com/DaOfficialMaine/status/906833391714291714
,UPDATE: Pasco power is back on thanks to @DukeEnergy ! Serving continues to community who is in need of supplies. #HopeAfterIrma,2017-09-13 ,13,https://twitter.com/MetroMinistries/status/907985154257416192
,I'm literally drenched in fucking sweat sleeping..I NEED MY POWER BACK NOW!!! @insideFPL,2017-09-13 ,13,https://twitter.com/itsdeeeeylo/status/907845541727494144
,@KUAdirect Not tryi g to be selfish but there are customers with elderly and children that need power..,2017-09-11 ,13,https://twitter.com/FraseUZN/status/907411984743878657
,"There's people with children, we need to know when power will be RESTORED in our areas!!! BE MORE SPECIFIC",2017-09-12 ,13,https://twitter.com/Iexmons/status/907703665691066368
,"@DukeEnergy incase you need to know once again, it's spring oaks in Altamonte. Want me to stand outside and wave you down? #GIVEMEPOWER",2017-09-14 ,13,https://twitter.com/Littlelifeofri/status/908487228514500609
,Please don't close our ticket again without restoring our power. We need this resolved.,2017-09-15 ,13,https://twitter.com/Newcigarz/status/908589221820198912
,Thanks John as Duke Energy needs to be told off I'm a time of need!,2017-09-11 ,13,https://twitter.com/justjannRN/status/907411602382753793
,Private or public they just need to be well-regulated if practical and effective competition isn't possible.,2017-09-13 ,13,https://twitter.com/WidespreadBTC/status/907996901378871296
,This is absolute bs and @FLGovScott and @AGPamBondi need to get this cleared up asap. I'm so mad @insideFPL for poor communications & this,2017-09-17 ,13,https://twitter.com/NeilHUSA/status/909609236719718400
,"@DukeEnergy Your website isn't loading and I need to put extension on bill die to Irma, how can I do this?",2017-09-14 ,13,https://twitter.com/brandydoesart/status/908334006239973377
,Pinecrest is 75 percent dark! I know FPL is working hard but we are in dire need to get back to the grid.,2017-09-15 ,13,https://twitter.com/javelis77/status/908693551181164547
,Where are these updates you promised?? I need something other than a generic respond. Please and thank you.,2017-09-11 ,13,https://twitter.com/sarahstofcik/status/907312984158085122
,"Please came to Windsor walk in Orlando, we need turning the power on. Thanks",2017-09-11 ,13,https://twitter.com/roraimay1/status/907445439267573760
,@DukeEnergy please we need our power back at Lake Mary. I Know you are doing the best you can. Thank you.,2017-09-12 ,13,https://twitter.com/toBeletters/status/907460444226547713
,Omg I need coffee... Side note I got my @DukeEnergy bill.... And it's like 100$ more then it's ever been...,2017-09-19 ,13,https://twitter.com/gothicsushi2/status/910147980723965958
,People need to know how hard and even dangerous restoring power after such a disaster can be.,2017-09-17 ,13,https://twitter.com/McLem0nBac0n/status/909618037782966272
,@insideFPL where are you need some power no #electricity 9704 Hammocks Blvd Miami FL 33196 pic.twitter.com/Y8gwUOoXqj,2017-09-12 ,13,https://twitter.com/nuckleracketman/status/907795998126338048
,@insideFPL still need power. Country club estates #plantation #Florida,2017-09-11 ,13,https://twitter.com/BrushStrokesAT/status/907340788014743552
,#Gators @DukeEnergy in meantime was prepping for a blizzard in FLORIDA 2 prevent/solve outages rather than a hurricane. Ppl need help,2017-09-16 ,13,https://twitter.com/SinDeeLou2/status/909234611213029376
,I'm sure that the crews need a way to get the locations where these systems are? Are they teleporting? Please come up with better lies.,2017-09-13 ,13,https://twitter.com/Assurance18/status/907959867960209409
,And now more than ever they need to keep that updated. I get that it's a lot but they have to do it to keep customers happy,2017-09-11 ,13,https://twitter.com/LisaR_97/status/907415147811131392
,Three dead from heat in Kenneth City. Gonna need more than apologies.,2017-09-17 ,13,https://twitter.com/KerryLaneBarnes/status/909580359641296896
,Need updates-day 3 no power! Come on @insideFPL this rural community needs help,2017-09-12 ,13,https://twitter.com/anjolcake/status/907571344384172032
,Right on.... But I'm not go lie. All I need right now is... @insideFPL,2017-09-13 ,13,https://twitter.com/ReggieWayne_17/status/908102531162701825
,You need to stop everyone's power on NOW! You got a huge crew! Get their power on! This is disgusting!,2017-09-12 ,13,https://twitter.com/sunshinejade98/status/907695895839481858
,"Please cancel schools for the whole week , we are still stuck in Atlanta and our house is flooded we need to prepare everything for school",2017-09-12 ,13,https://twitter.com/japbick/status/907620011409375232
,I suspect you would need to talk to your county commissioner as a start. I know you are frustrated. I'm on Day #7 of no power myself.,2017-09-16 ,13,https://twitter.com/edyoung4florida/status/909195853004464128
,Fuck that Coral Springs need to get they shit together,2017-09-13 ,13,https://twitter.com/mohammed_dope/status/908098969905102848
,@insideFPL I'm in Doral Florida and its hot as hell. I need y'all to come through. #IrMaGawd #HurrcaneIrma,2017-09-10 ,13,https://twitter.com/She6Is6Not6Dead/status/907054858557108224
,@DukeEnergy how come you are only RT people with positive things and not answer concerned people. We have questions that need answers!,2017-09-16 ,13,https://twitter.com/LauraShezBar/status/908993385129742338
,@insideFPL I hope y'all working hard!? I need lights #IrmaRecovery,2017-09-13 ,13,https://twitter.com/Pretti_meisha/status/907955674482724864
,"Please #ouc fix our power, I need it a lot. We are in the millennia area #32839 @OUCreliableone",2017-09-11 ,13,https://twitter.com/dphsgo/status/907379004432363520
,@insideFPL I have two elderly people who need oxygen and we have no power please get out here zip code 33196,2017-09-13 ,13,https://twitter.com/ayeeee_amanda/status/907964066962001920
,@insideFPL we have no power in 2200 nw 7th street miami fl 33125 we need your help,2017-09-19 ,13,https://twitter.com/milkacuriel/status/910195715720335361
,My sister and family need their power on in #homesteadfl They have children and pets.,2017-09-13 ,13,https://twitter.com/RockKelly/status/907963051424481280
,The lack of action by @insideFPL in @pinecrestfl is deplorable and an absolute injustice. WE NEED CHANGE. #DownWithFPL,2017-09-17 ,13,https://twitter.com/itsemilylol/status/909423775082479621
,"@insideFPL OVER 36 HOURS WITHOUT POWER! MY HOUSE TEMP IS 88!!!!! WE NEED POWER NOW! From Jupiter FL, Paseos",2017-09-12 ,13,https://twitter.com/beres_alex/status/907614841027919872
,They need to return the added money they been collecting for so long... you lied and now people are facing the music,2017-09-11 ,13,https://twitter.com/leplacentin/status/907434177418727426
,I don't remember when was the last time I actually slept. I need power @insideFPL,2017-09-13 ,13,https://twitter.com/PrincessValss/status/907866172187664384
,I should not have to report my outage daily. I have reported last night and today! I need an update!,2017-09-18 ,13,https://twitter.com/heatherw1ll/status/909761314645520384
,There is a @DukeEnergy substation on Walsingham yet there is no power less than a 1/2 mile down the strret. They need to get busy pinellas,2017-09-15 ,13,https://twitter.com/SharonAConklin/status/908842047985078272
,"@insideFPL Help! My grandparents live in Miami Gardens, @Monterey. Their power is still out. Grandparents are 93 & 88, they need power!",2017-09-19 ,13,https://twitter.com/babykidd1/status/910227785028968448
,I seriously need power asap! I'm loosing my mind in this heat!,2017-09-12 ,13,https://twitter.com/AmandaM0fficial/status/907479127208407042
,This is the major reason we need competition in the energy sector. FPL has a F you attitude cuz nowhere else to get power!,2017-09-12 ,13,https://twitter.com/greggully/status/907717857080901632
,@DukeEnergy Do we need to alert you about downed lines in FL? Not an option to tell y'all when I called it in on the 10th.,2017-09-13 ,13,https://twitter.com/1128aimee/status/908061348491403264
,"I placed a call to FPL. They informed me that there are almost 6 million people that need power and they have 17,000 people on the job.",2017-09-11 ,13,https://twitter.com/CynthiaKSeymour/status/907418264204140545
,Please come to Skylake by 441 and Skyview Drive We just need a transformer no trees down no power lines down @LARZIK,2017-09-12 ,13,https://twitter.com/LARZIK/status/907580327513772032
,"I was also told that if you need to walk through an area where the ground is charged w/a power line, take tiny steps, just shuffle your feet",2017-09-09 ,13,https://twitter.com/wjappe/status/906702510764822528
,What a shit update. Doesn't tell anyone anything. People need area specific details.,2017-09-12 ,13,https://twitter.com/circa19Eighty9/status/907618990150881280
,Haines City Health Care Nursing Home is in desperate need of power.,2017-09-13 ,13,https://twitter.com/HainesCityEDC/status/908101423648395264
,@wsvn @WPLGLocal10 WE NEED POWER at Cutler Landings. 270 st. And 119 court @insideFPL,2017-09-14 ,13,https://twitter.com/RockKelly/status/908388541113270279
,I know you're tying to help. And I know you're trying to support your husband. And that's wonderful but sometimes people need to get it out,2017-09-15 ,13,https://twitter.com/blakesteck/status/908546044048195585
,Agree. Ppl just need to vent. All things in perspective.,2017-09-13 ,13,https://twitter.com/LouisDarke/status/908139802981289985
,@DukeEnergy when will the City of DeBary be restored we need to know for evacuation plans. Thank you.,2017-09-16 ,13,https://twitter.com/carversid/status/908950813728477185
,We both work fulltime & cannot leave. We couldnt even check on her during lunch. We need power. We r the only ones without in a 10mi radius,2017-09-13 ,13,https://twitter.com/ZSheets/status/908018746257821698
,Need update on plan to alleviate sewage issues . This is extreme health crisis in the making !,2017-09-15 ,13,https://twitter.com/CB1christine/status/908723175688740865
,"and y'all are playing with drones ... thanks for the help tho @austinenergy , we need it!",2017-09-13 ,13,https://twitter.com/Oneangryjagsfan/status/908108280563748866
,"@insideFPL we need our power back please! 147 ave and 92 st miami fl 33196 , at least give us some information",2017-09-13 ,13,https://twitter.com/vgonzalez1390/status/908050956864118784
,"@insideFPL 16920 NE 7 CT 33162 has 3 disabled women, they need power asap. Already put out a candle fire there. Please!",2017-09-14 ,13,https://twitter.com/1perry1/status/908301146342744064
,@DukeEnergy we have no information and it is dangerous and we need answers. Please help.,2017-09-11 ,13,https://twitter.com/_WeStandUnited/status/907340822701658113
,Need power in College Park Lake Worth 33460. Please help.,2017-09-15 ,13,https://twitter.com/brainrefill/status/908561331560648704
,"Oh, you right lee. Five days without power. we need progress energy back.",2017-09-14 ,13,https://twitter.com/WizOLax/status/908386819422740480
,"@insideFPL , @OfficialFPL , @Fpl_Updates ,Need 7power poles for Trends at BocaRaton behind Dynasty Dr. Resident have No Power",2017-09-17 ,13,https://twitter.com/GaryBrown65/status/909392441953931264
,We take care of each other here but this we can't fix. We need @insideFPL to at least act like they hear us and tell us something.,2017-09-12 ,13,https://twitter.com/anjolcake/status/907681978299928576
,@floridapsc you need to oust @DukeEnergy . They're crooked and unprepared. Lies to customers. Wonder if you'll do anything about it?,2017-09-15 ,13,https://twitter.com/UF7Gator/status/908843855403012101
,It's unfathomable that a massive energy giant can't find a way to power one home let alone be more accommodating to a family in dire need,2017-09-15 ,13,https://twitter.com/pbcorbust/status/908814147483324416
,Calling ALL first responders and FPL employees in need of child supervision @miamidadepd @insidefpl @miamidadefirerescue pic.twitter.com/iMAqhC36YW,2017-09-13 ,13,https://twitter.com/FLAcademy10340/status/908120201346142209
,@DukeEnergy could Emerald Ridge get some power already? we've got babies who need hot water and old people who have life sustaining devices,2017-09-14 ,13,https://twitter.com/devanix3/status/908391698748887043
,"I'm sick and tired of at FPL to see "" we're still investigating"" U don't have 2 B Matlock to figure it out. WE NEED POWER",2017-09-12 ,13,https://twitter.com/Emma68766929/status/907556882461667328
,"I hope you get power soon, those babies need cool air.",2017-09-12 ,13,https://twitter.com/sunshinejade98/status/907460025261621248
,5/4 We need to expand our ratebase and thus will continue to rebuild with inferior infrastructure that will topple during tropical storms,2017-09-16 ,13,https://twitter.com/yannbrandt/status/909192558840033281
,@NewsfromJEA need to get these installed in every house before the next hurricane #JEA #hurricaneirma2017 pic.twitter.com/ZRdI0SLHAj,2017-09-12 ,13,https://twitter.com/JaguarsBecause/status/907664433920593920
,We need more COMPETITION in South FL! FPL running a System from the 70' ! Open the e-market!,2017-09-12 ,13,https://twitter.com/Talon82561975/status/907518398921363456
,We need more COMPETITION in South FL! FPL running a System from the 70' ! Open the e-market!,2017-09-12 ,13,https://twitter.com/Talon82561975/status/907518116539895810
,All these hot and grumpy people need to Get over yourselves. They don't wave a fucking wand Yanno try doing their job.,2017-09-11 ,13,https://twitter.com/taradactylbird/status/907301492788535296
,For real!!! We need to play Destiny 2 and FPL just there eating shit,2017-09-13 ,13,https://twitter.com/YoungSkillz141/status/908056289250594816
,We reallllly need @DukeEnergy to work a miracle for us with this power outage. My poor pup is struggling in this heat with no ac,2017-09-11 ,13,https://twitter.com/holllywood13/status/907394748914204675
,@dukeenergy its been 48 hours and we are still in summer. We need to get more homes up and running with power assp,2017-09-12 ,13,https://twitter.com/JohnMatrix69/status/907673524655063041
,Dump her. It won't work out. You are a single independent man who don't need no woman.,2017-09-16 ,13,https://twitter.com/GME_Ammon/status/909172745258377217
,"Hire more people to help. We have children! We need a refrigerator, baths, clean laundry! There has to be people looking for work.",2017-09-13 ,13,https://twitter.com/Sonialand/status/907977489787637760
,If @insideFPL Don't Get This Power On Today.. @POTUS Need To Fly That Orange Face To Florida With Some Flashlights & Meat Cus Its Goin Bad,2017-09-11 ,13,https://twitter.com/LindaPYT/status/907361846360989697
,Steadily only as of Friday night. But there are still plenty of people in need. A friend here at work just told me he's still (1/2),2017-09-17 ,13,https://twitter.com/GroddLy/status/909443034483486720
