Topic,Tweets,Date,Number,Permalink
storm hit just fpl tropical cat days lost went did
,"he definitely went into great detail Lmfao! Youre a joke. Please show me more facts/deatils of these ""pre storm hikes""-or show me your bill",2017-09-20,1,https://twitter.com/cjtheway/status/910692099162611712
,Thanks  power back Se boynton from #hurricaneimra not even a day after storm!!!,2017-09-11,1,https://twitter.com/FriskyMav/status/907297880284811265
,"So for Jefferson, Leon, Wakulla, and Madison counties, the storm was weaker than Hermine, yet it'll be take twice as long to be restored? Y?",2017-09-12,1,https://twitter.com/JJinTLH/status/907725469352689664
,"I know this from being married to an EMT/ER Tech (& her father, a 30-year LCSO veteran) who have both been on-duty since the storm arrived.",2017-09-15,1,https://twitter.com/bradthebishop/status/908841945082073088
, what is the status of tix 3650 created in 9/9? we lost power before the te storm and no updates!,2017-09-13,1,https://twitter.com/iolivier1/status/907956565801660416
,this should have been done waaay before the storm came to avoid the present problem! Did we not learn anything after Andrew?!,2017-09-16,1,https://twitter.com/MillyGB/status/909019218259185664
,Praying to safety for the  crews headed out after the storm!,2017-09-08,1,https://twitter.com/scottzepplin/status/906236386411515904
,Why would you not prepare for this storm a week before it hit? I know it's typical Duke energy but your still being out performed by others.,2017-09-12,1,https://twitter.com/Dukeenergysucks/status/907702004046336000
,I think  is ready for the storm this year!! Loving this press conference. #jaxisready,2017-09-10,1,https://twitter.com/Siottis22/status/906910794104934400
,Hope you gave Boot Ranch's power to someone worthy! Had it all through the storm and shuts off under clear blue skies?,2017-09-12,1,https://twitter.com/mattijane/status/907770359969206275
, did a wonderful job for me. I think they have been kicking ass when you consider that the storm basically hit the whole state.,2017-09-13,1,https://twitter.com/ZichellaEric/status/908107447981703168
,We had power all the way through the storm up to 3pm yesterday! You have got to be kidding me!,2017-09-12,1,https://twitter.com/fusenutz421/status/907702145625051137
,Why I spent the whole night without power and this storm not even hitting yet ,2017-09-09,1,https://twitter.com/kittyy_pena/status/906476777844944897
, 87+ hours with no power for tropical storm conditions for Deltona. Absolutely pathetic,2017-09-14,1,https://twitter.com/Biggums7/status/908301995760607234
,"If you know your roof leaks, do you fix it before a storm or wait for 75 mph winds to rip it off. Facts.",2017-09-14,1,https://twitter.com/MindTheGAAP04/status/908470658992148480
,Haven't seen a  truck at all since the storm. Smfh out here on IRB going on 4 days w/o power. #WheresDuke,2017-09-13,1,https://twitter.com/RobinMIsaacs/status/907952727711461377
,I see  is still a shit storm. SMH,2017-09-12,1,https://twitter.com/justgrits1/status/907799161097027584
,"They turned the light on and off even before the storm started. They're a bunch of liars, this is so dumb",2017-09-11,1,https://twitter.com/KandyceMIA/status/907447428105871361
,Well since nobody has seen an FPL Worker in our area since the storm it's easy to realIze if they knock on your door it's a robber..,2017-09-12,1,https://twitter.com/danlaw74/status/907683305235124224
,And having different power provider options wouldn't have mattered in this storm. MANY providers seeing same mass outages across FL.,2017-09-15,1,https://twitter.com/MauriceCooley/status/908897583845830656
,Drive down 62nd Avenue towards 49th street. You will see plenty parked at the power station since before the storm.,2017-09-12,1,https://twitter.com/ShadowAlpha/status/907468130334756864
,"That is not an unreasonable request. They had weeks to prepare. This storm didn't just ""pop up"" out of nowhere.",2017-09-12,1,https://twitter.com/MoMargaret1/status/907705938995445760
,They've been telling people in SWFL Sept. 22. I'm just annoyed because we only lost it today...a week after the storm. ,2017-09-17,1,https://twitter.com/memangrum/status/909544113435037697
," Still without power. No more than a Tropical storm here, yet buddy down south got hit with the eye wall and has pwr restored....",2017-09-17,1,https://twitter.com/VICTORIOUS_Yoda/status/909564846479478785
,#Breaking  We will operate everything through the #storm as long as we can until we need to shut it down.,2017-09-08,1,https://twitter.com/CBS12/status/906186768126529536
," livestream: ""This will be a massive storm but we will be prepared to restore power."",,",2017-09-10,1,
,"You didn't planing,prepare for the storm,we need power now!",2017-09-12,1,https://twitter.com/Obamatomic/status/907514585724411904
,My house still has no power from this storm  pls hurry up,2017-09-14,1,https://twitter.com/maddymoreiraa/status/908342001455779840
,You guys should of been had them out the day after the storm this is ridiculous!,2017-09-12,1,https://twitter.com/anicetshawn/status/907763444312657921
,  once again everyone around me including my fav.  has power but not me or my neighbors. What a storm. – bei South Sarasota,2017-09-14,1,https://twitter.com/JanMorrisFLA/status/908445033476575232
,"Generally been patient with  since the storm hit the whole state, but their response has been... less than organized.",2017-09-15,1,https://twitter.com/AlexMiglio/status/908784952690532352
,It was a 1 or tropical storm!! Come on now! U guys have interruption when there is no weather! What a racket!,2017-09-11,1,https://twitter.com/bfe1973/status/907235707512672257
,No trucks seen around here and we lost power before the storm even started,2017-09-11,1,https://twitter.com/TvShab/status/907357355154780160
,August 25 had the same problem. Small storm knock power.,2017-09-11,1,https://twitter.com/pablo_miliani/status/907450019422248960
,So  how many pinellas customers have you fixed since storm? Could it be zero? Sad!,2017-09-12,1,https://twitter.com/ban8tr/status/907566787843280896
,#Breaking  says you should prepare for extended power outages after the storm.  ,2017-09-08,1,https://twitter.com/Eric_Roby/status/906181533194756097
,Got no patience for you FPL. Nothing but trop storm winds and out 4+ days. Not but 1 of your trucks seen in town today.,2017-09-14,1,https://twitter.com/WolverinesRok/status/908505392468185088
,Payed my bill before the storm hit. This is no good for me or anyone whose still waiting for their power to be restored.,2017-09-15,1,https://twitter.com/princessnymphia/status/908781221454413824
,Spin control. This storm was expected to be way worse. You are a Mickey mouse company,2017-09-12,1,https://twitter.com/AllDayINC123/status/907744325769023489
, when will Pinellas power be restore with this storm coming???,2017-09-14,1,https://twitter.com/CarmenStovall1/status/908492301894287360
, where is power to 33433? A cat 1 storm does this much damage? Why do I keep paying for #fpl to strengthen its grid??? #fplsucks,2017-09-13,1,https://twitter.com/Turning3010/status/907928548043841536
,"Goin on 4 full days without power for a storm that was a category 1 when it hit us.  plz figure it the fuck out, this is insane.",2017-09-14,1,https://twitter.com/H_Brock7/status/908329932153114624
,"If we would’ve gotten that Cat 5 or 6, even a 2...forget about it, no power for about a year. I’d hate to see a real storm hit",2017-09-17,1,https://twitter.com/redhtflchick25/status/909539305558876160
,Well I have to say your updates are horrible. I'd hate see what happens when a Real storm hits.,2017-09-14,1,https://twitter.com/Garysikes10/status/908440414536974336
, you flipping people stink. How the hell can you not be prepared for a cat 1 storm in a state of Florida known for it.,2017-09-12,1,https://twitter.com/dbporter67/status/907632726089633792
, been crushing it since the storm. Wrong verb to use here?,2017-09-14,1,https://twitter.com/DroughtIsOver/status/908515635164061696
,Quick shoutout to  and  . Throughout this whole storm both companies exceeded my expectations. #HurricaineIrma,2017-09-11,1,https://twitter.com/tylerslomowitz/status/907315049001361409
,How are they're still downed lines 4 full days later? This was a Cat 1 storm. What are you going to do when something bigger comes?,2017-09-14,1,https://twitter.com/JimBailey01/status/908455401418575872
,"Took you a week activate my power during a lull (no storm) in 2006 when I purchased my house. No rationale, no accountability. Cost me $350.",2017-09-16,1,https://twitter.com/greg_fann/status/909113932027117569
,"Took you a week activate my power during a lull (no storm) in 2006 when I purchased my house. No rationale, no accountability. Cost me $350.",2017-09-16,1,https://twitter.com/greg_fann/status/909113727714172928
,"Took you a week activate my power during a lull (no storm) in 2006 when I purchased my house. No rationale, no accountability. Cost me $350.",2017-09-16,1,https://twitter.com/greg_fann/status/909093498988593152
,"I’m not aware of any. However, I’ve been busy on storm cleanup at home, so I could have missed something.",2017-09-13,1,https://twitter.com/lkldnow/status/908017431339298817
,"Please, have mercy .Yes, they are working and have been since the worst of the storm allowed",2017-09-16,1,https://twitter.com/anespressopls/status/909028558529552384
,"I agree, but their stored fuel was prob. Reflective of their typical power needs? Maybe they got an influx due to storm?",2017-09-10,1,https://twitter.com/DanaHairstonHof/status/907087501545885701
,I hear you! I lost power since Fri night. Well before the storm was here!,2017-09-12,1,https://twitter.com/NestoMartinez/status/907455033918271488
,#DukeEnergy Spokesman “The storm broke the back of the  system.” Asks for patience. Calls #Volusia “hardest hit”  #Irma,2017-09-12,1,https://twitter.com/ScottFaisTV/status/907687557672128513
,remember the big storm last year we will last in line then what's up with that?,2017-09-15,1,https://twitter.com/joekaczuska/status/908748834813222912
,"Shoutout to  on the real though, so many people had power throughout the whole storm. Y'all the true MVPs #HurricanIrma",2017-09-11,1,https://twitter.com/AJPerezMontes/status/907362164222185473
,"And then lied saying they had people out after the storm, which no one saw",2017-09-13,1,https://twitter.com/bertm1975/status/908013211190022144
,855-398-2370 is a  claims number going viral. We verified that food loss from a storm cannot be reimbursed. Contact your insurer.,2017-09-18,1,https://twitter.com/WinterHavenSun/status/909851858763689984
,It is obvious they have not been doing maintenance to the system. 1 little storm and it becomes a disaster. Lets fire them!,2017-09-13,1,https://twitter.com/Wagthedog17/status/907949326210609153
,"Wow, just useless actions of a chain of neglect. If this is how it was handled I bet there were issues before the storm. Spontaneous neglect",2017-09-22,1,https://twitter.com/Hellbound8541/status/911190790445109248
,I was only without for the peaks of the storm! They did an awesome job so did #fpl,2017-09-11,1,https://twitter.com/prgirlangel/status/907268810880819200
,They said before the storm to prepare for a week without power .. it's the wAy it is,2017-09-14,1,https://twitter.com/howe2cher/status/908379057196294147
,Just wait until  charges the customers for the repair cost of this storm! It's already been approved for them to do it.,2017-09-12,1,https://twitter.com/naliniandchris/status/907807711340965888
, when are we getting our power back! The storm wasn't even that bad,2017-09-13,1,https://twitter.com/Graham_Cracka15/status/907938642466951168
