Tweet,Category,Date,Permalink
"Nice job @WilsonSayre from @WLRN talking post-Irma in Miami on @1a . @ndeltoro & I en route to Miami from Tampa, gas crisis pending",9,09/11/2017,https://twitter.com/ryannerz/status/907292356134744064
"If you're in a safe place, tell us what you're seeing: http:// wlrn.org/post/share-you r-hurricane-irma-story-wlrn … @wlrn #hurricaneirma #Irma",8,09/09/2017,https://twitter.com/sammymack/status/906558198915764224
"Great care during the hurricane. Howver, teaching giraffes to paint for tourists makes me feel ill. No other way to spend that money ?",0,09/21/2017,https://twitter.com/Sh72010967Nancy/status/911001942859563009
"You called a military vet a racist because he had a different view then you,so I'm good for now. I'll be back someday",0,09/26/2017,https://twitter.com/shaggytallboy/status/912670152998752256
Officials say parts of I-75 north of Gainesville will remain open. Concern yesterday about possible closures b/c of flooding. @WLRN 1/2,0,09/14/2017,https://twitter.com/stein_katherine/status/908341345261060096
"About to go live on @WLRN 's continuing coverage to talk about being in Miami Edison shelter, take questions re: #Irma recovery. 91.3 FM",9,09/12/2017,https://twitter.com/stein_katherine/status/907642593806340096
Many homeless ppl I spoke with at Edison are trying to look at Irma as a fresh start. Ppl with homes are hoping damage isn't severe. @WLRN,8,09/11/2017,https://twitter.com/stein_katherine/status/907298052960079872
Conversation w @RadioLFH abt experience of evacuees at Edison. I was there for @WLRN & bc my apt. was in evac zone. http:// bit.ly/2y0ykS3,2,09/11/2017,https://twitter.com/stein_katherine/status/907243511485014017
Only one flag (of at least 10) at Edison was damaged -- a little unbelievable given the wind. @WLRN pic.twitter.com/OVLckKwY8b,2,09/11/2017,https://twitter.com/stein_katherine/status/907205654112358400
"Evacuees @MiamiEdisonSR given ready-to-eat meals, water. Staff are taking a head count for emergency transport. @WLRN pic.twitter.com/OgkUNT1Fdv",8,09/11/2017,https://twitter.com/stein_katherine/status/907188410946920448
2/2 I can't imagine how or when these police officers & Guardsmen have been able to sleep. @WLRN,0,09/10/2017,https://twitter.com/stein_katherine/status/907005182411776000
. @MDCPS police officer is juggling request for aspirin with rounds and bringing food to wheelchair-bound man outside. @WLRN 1/2,2,09/10/2017,https://twitter.com/stein_katherine/status/907004893784891395
"These volunteers, guards and officers are wondering the same thing: Where is the backup? @WLRN",9,09/10/2017,https://twitter.com/stein_katherine/status/906998622943891456
"I've seen police officers, Nat'l Guardsmen & independent volunteers wait till end of the dinner line, give up food for people here. @WLRN",5,09/10/2017,https://twitter.com/stein_katherine/status/906998019404582918
"People are flocking out of Miami Edison shelter desp. storm conditions, power outages, debris on the road bc of conditions inside @WLRN 1/2",9,09/10/2017,https://twitter.com/stein_katherine/status/906994542200717313
"For those last in line, lunch at Miami Edison shelter is a slice of pizza, water. Staff telling evacuees to keep your water bottle."" @WLRN""",15,09/10/2017,https://twitter.com/stein_katherine/status/906917906839216128
"I thought the choice was to go to the street & risk the storm, or stay in & risk the fire. Why is coming into the building even an option?",1,09/10/2017,https://twitter.com/stein_katherine/status/906888255106371584
Question: What do you do when a fire alarm goes off in your hurricane evacuation shelter? @WLRN,1,09/10/2017,https://twitter.com/stein_katherine/status/906887055485140992
Didn't expect to see this at a hurricane shelter. Daisies? @WLRN pic.twitter.com/gmsFj41PHT,2,09/09/2017,https://twitter.com/stein_katherine/status/906654276453269509
". @MayorGimenez : Metrobus, Metrorail and Metromover will function as normal until wind speeds reach tropical storm level. #Irma @WLRN",1,09/05/2017,https://twitter.com/stein_katherine/status/905132982272393216
Tune in to @WLRN @wmfeorlando @WJCTJax @wusf @WFSUmedia @gpbnews and more for the latest info on how your community is affected. https:// twitter.com/stphnfwlr/stat us/906277322143223808 …,1,09/08/2017,https://twitter.com/stphnfwlr/status/906278514030149632
You got me through Andrew so I'm riding with you again for #hurricaneirma #broward,0,09/07/2017,https://twitter.com/Super_Shinobi/status/905770941409611776
Worth reporting on this as many won't know about it. State must apply for this emergency program. Fla. legal aid staff will know more.,13,09/15/2017,https://twitter.com/swmstn2/status/908836747529932800
Low-income people may be eligible for Disaster SNAP “D-SNAP” even if not usually a SNAP recipient. See https://www. disasterassistance.gov/get-assistance /forms-of-assistance/5769#.WbxNjTv76X0.twitter … (in Span too),1,09/15/2017,https://twitter.com/swmstn2/status/908836007021293568
"Maybe post- #Irma , but report on co's w false goodwill campaigns for evacuees: eg airlines, AirBnB. Low prices, but no vacancies or seats.",6,09/08/2017,https://twitter.com/SydWagg/status/906199991311589378
Stiltsville houses survived Hurricane Irma http://www. miami.com/miami-news/sti ltsville-houses-are-still-standing-after-hurricane-irma-171815/ … @WLRN,8,09/21/2017,https://twitter.com/TerenceShepherd/status/910946998605553664
Did you stay home or go to a shelter? We are LIVE and taking your questions about #hurricaneIrma Call us at 1-800-743-9576 @WLRN,15,09/09/2017,https://twitter.com/TerenceShepherd/status/906574971232813059
What's to eat tonight? It's tuna for the @WLRN digital team. This is kind of a post-hurricane tradition pic.twitter.com/NyLBcT8Prn,3,09/10/2017,https://twitter.com/tfrontado/status/907035527232311296
"After the storm, @WLRN team is taking some time to regroup. We are here for our community and will be as we rebuild #irma pic.twitter.com/oQcuRoFq6b",8,09/10/2017,https://twitter.com/tfrontado/status/907034054574444544
Some insight into how parts of #FloridaKeys had power restored within days after Irma. Great article from @WLRN : http:// wlrn.org/post/hard-hit- keys-power-was-restored-within-days-after-hurricane-irma-why …,1,09/26/2017,https://twitter.com/therealBeede/status/912878571840040960
Enjoyed being part of @NPR 's @1A roundtable on #PuertoRico crisis today. Thanks to @jejohnson322 and @WLRN . http:// the1a.org/shows/2017-09- 27/yes-puerto-ricans-are-americans …,14,09/27/2017,https://twitter.com/TimPadgett2/status/913071530803961857
My @WLRN report on Puerto Rico and Puerto Ricans disconnected by #HurricaneMaria airing today on @hereandnow http:// wlrn.org/post/hurricane -ravaged-puerto-rico-cut-world-and-puerto-ricans-here …,0,09/26/2017,https://twitter.com/TimPadgett2/status/912718486081822721
Weren't these supposed to sustain Cat 4 hurricane winds? This one in downtown Miami knocked out this morning by Cat 1. Seriously? @WLRN pic.twitter.com/vwmkUckKfC,3,09/10/2017,https://twitter.com/TimPadgett2/status/906902852819451905
"FPL 8:30 am: 457,000 Miami-Dade residents w/out power as actual Irma hurricane-force conditions arrive. 79 mph gusts recorded here @WLRN",3,09/10/2017,https://twitter.com/TimPadgett2/status/906858224292450305
"Miami-Dade Mayor Gimenez: South Fla still staring at equiv of Cat 1-2 hurricane; 4-6-ft storm surge would still be life-threatening"" @WLRN""",3,09/09/2017,https://twitter.com/TimPadgett2/status/906644102116249600
A new pet-friendly hurricane shelter opened this afternoon at the Miami Lakes Ed Ctr & Tech College (5780 NW 158th St) @WLRN pic.twitter.com/VNIYC9twaE,1,09/09/2017,https://twitter.com/TimPadgett2/status/906592379582509057
"More than 25,000 Miami-Dade evacuees in 42 shelters. Nine are at capacity. Check http:// miamidade.gov/emergency/ and @WLRN to see which still open",2,09/09/2017,https://twitter.com/TimPadgett2/status/906524807415689216
"Miami Dade opens three more hurricane shelters @: Hialeah Gardens Sr Hi, Barbara Goleman Sr Hi and Hialeah Middle. Follow Irma at @WLRN",3,09/08/2017,https://twitter.com/TimPadgett2/status/906157257330745344
"Miami-Dade County broadens mandatory evacuations in face of Hurricane Irma. Almost 700,000 residents affected now. Follow Irma at @WLRN",3,09/07/2017,https://twitter.com/TimPadgett2/status/905865420472766464
Fla congressional delegation urges Congress pass $15.25 billion FEMA aid for Texas and potential Florida disasters. Follow Irma at @WLRN,14,09/07/2017,https://twitter.com/TimPadgett2/status/905837693522907136
Hurricane watch issued for South Florida. Mayor Gimenez to speak at Miami-Dade emergency ops ctr soon re new evacuations. Following at @WLRN,3,09/07/2017,https://twitter.com/TimPadgett2/status/905811985966751744
"Miami's GOP Mayor Regalado says he might have to move away if city is unable to get money to combat climate change, sealevel rise, on @WLRN",9,09/18/2017,https://twitter.com/TooMuchMe/status/909785855417618432
"We appreciate the updates, but your safety is of primary concern. #BeSafe",0,09/10/2017,https://twitter.com/TurnerKnowsThat/status/906966237141458944
Houses built to the modern standard should be safe. But always stay in an interior spot away from the windows during the worst of the storm,15,09/07/2017,https://twitter.com/TWCBryan/status/905804186893389824
"Despite Questions On Pesticide's Safety, Naled Spraying Continues https:// buff.ly/2wIZJrm Associate Professor Kim Harley quoted in @WLRN",0,09/06/2017,https://twitter.com/UCBerkeleySPH/status/905484510665609217
What's the beef with FPL hands down the best power company in the US along with hands down the best at disaster grid recovery.,12,09/18/2017,https://twitter.com/USA_First_2016/status/909910206276087808
@WLRN is providing such excellent #Irma live coverage -- stream here http:// wlrn.org /,3,09/10/2017,https://twitter.com/verozaragovia/status/906941307096113153
What is your outlook for #SWFL ? Both Euro and UKMET showing major hurricane impact. GFS indicating more of a tropical storm.,14,09/07/2017,https://twitter.com/vincelamartina/status/905835156363149313
"@BonnieBerman @WLRN Worried about unmonitored beach sites, mounds, fort lauderdale too often disturbed during #hurricaneaftermath activities",9,09/27/2017,https://twitter.com/wabigun/status/913097458854612992
From @WLRN : The next wave: Lake Okeechobee faces slow-moving crisis after Irma http:// bit.ly/2xd1gIJ via @BCWaterNews #FLwater,8,09/20/2017,https://twitter.com/WaterWired/status/910562970005938176
"Listen to our live stream, where we're hosting special coverage from station @WLRN covering hurricane Irma in Miami https://www. wbez.org /",2,09/10/2017,https://twitter.com/WBEZ/status/906952434978836480
"#Listen now on #GCL : Letter From #KeyWest : #HurricaneIrma And After, via @WLRN 's @keywestnan #swfl http:// wlrn.org/post/letter-ke y-west-hurricane-irma-and-after …",8,09/20/2017,https://twitter.com/wgcu/status/910554197447372800
Listen to a 6 and 7 year old talk about their experience through #Hurricane #Irma @WLRN http:// wlrn.org/post/postcards -south-florida-shelters-hours-hurricane-irma-arrived …,1,09/20/2017,https://twitter.com/WilsonSayre/status/910479446041391104
http:// wlrn.org/post/postcards -south-florida-shelters-hours-hurricane-irma-arrived …,1,09/20/2017,https://twitter.com/WilsonSayre/status/910479183826051072
"Thanks! All has passed here, now just the cleanup. Hope things are well with you!",14,09/11/2017,https://twitter.com/WilsonSayre/status/907258431056125952
Also looks like damage to the side paneling? #irma #HurricaneIrma @WLRN pic.twitter.com/u4CeOT0Mp4,3,09/11/2017,https://twitter.com/WilsonSayre/status/907241344250335232
Ahhh you went here? I keep thinking about the kids who will come back to where people have lived through this storm.,0,09/09/2017,https://twitter.com/WilsonSayre/status/906651454722768897
Charging stations are coveted here. They even have their own safety cone so people don't step on them. #irma #hurricaneirma @WLRN pic.twitter.com/XYmyhEU1uU,4,09/09/2017,https://twitter.com/WilsonSayre/status/906642596583407616
People praying on their rosaries before #irma #HurricaneIrma @WLRN pic.twitter.com/6PnbA0dbvs,0,09/09/2017,https://twitter.com/WilsonSayre/status/906598678005248001
Line to get into Falcon Cove Middle School emergency shelter. They just started turning people away #irma #HurricaneIrma @WLRN pic.twitter.com/QnLgLo3fBh,3,09/08/2017,https://twitter.com/WilsonSayre/status/906295129799102465
Eerie light from underneath storm shutter. #irma #hurricaneirma @WLRN pic.twitter.com/EUawp7EVMV,4,09/07/2017,https://twitter.com/WilsonSayre/status/905916827443888129
Apparently tides are expected to be higher due to proximity of the moon right now. Not good for storm surge. #irma #HurricaneIrma @WLRN,2,09/07/2017,https://twitter.com/WilsonSayre/status/905906414878687232
Boats keep streaming up the Miami River. It's like a parade of luxury yachts. #Irma @WLRN pic.twitter.com/R4orKEurQf,3,09/06/2017,https://twitter.com/WilsonSayre/status/905583027576860672
"Just passed the toll booth that said tolls suspended by order of the governor "" @WLRN""",0,09/06/2017,https://twitter.com/WilsonSayre/status/905445088792367106
Gov. Rick Scott declares a state of emergency for FL in advance of Irma. @WLRN,4,09/04/2017,https://twitter.com/WilsonSayre/status/904813871508189184
@WLRN Will you have a radio channel (on an AM-FM radio) that we can stay informed on? #hurricaneirma,1,09/08/2017,https://twitter.com/WondHerful/status/906121172353503232
. @WLRN @ChrisRadioFLA No word on Lolita from @Miamiseaquarium -No shelter from the storm-Pls report on orca Lolita! https:// twitter.com/Voice_OT_Orcas /status/906232500053094401 …,7,09/10/2017,https://twitter.com/Xtinalover31188/status/906985445208322048
"Packing the rest of the BCSO's goods for Irma relief. This batch? going to LaBelle, FL. @WMBBTV #irma #floridastrong pic.twitter.com/XGiPW9IXeJ",0,09/20/2017,https://twitter.com/AlexMThorson/status/910505769753300994
"A Bay County Teacher facing drug charges, resigns from her job. @WMBBTV http://www. mypanhandle.com/news/bay-count y-teacher-arrested-on-drug-charges-resigns/815345517 …",0,09/20/2017,https://twitter.com/amyhoyt13/status/910689092618248193
Be safe guys. My prayers for you.,0,09/08/2017,https://twitter.com/bbrownphotos88/status/906299615678533633
"Grand Lagoon, Panama City Beach, Do #hurricaneirma2017 @WJHG_TV @WMBBTV @JimCantore @weatherchannel pic.twitter.com/0OXePyrGW3",0,09/10/2017,https://twitter.com/Chassity_Lynn/status/907031839830929409
Stay safe everyone. Sending prayers.,15,09/09/2017,https://twitter.com/DarleneCavey/status/906655164651712512
@WMBBTV are there any sandbag stations in bay co? We flood under a bad rain in places! Shouldn't wait til last min when evry1 is going mad!,15,09/08/2017,https://twitter.com/depraved_dez/status/906247896319840257
We don't need another storm in Florida. Everybody pray!,15,09/17/2017,https://twitter.com/ednamitchell151/status/909476406811402241
#ByeIrma Cleanup in Franklin @The_News_Herald @WJHG_TV @WMBBTV @abc27 @ApalachTimes FCSO thanks all who helped doing the storm pic.twitter.com/76EtLlJ4D9,0,09/12/2017,https://twitter.com/fcsofl/status/907673372011745280
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @WKRG @WECPTV @FOX10News Puerto Rico hasn't had a powerful hurricane since #Hugo in 1989,16,09/05/2017,https://twitter.com/JasonBXNY0619/status/905034167049756672
@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WECPTV @WKRG @FOX10News 19 years ago #hurricanegeorges passed though PR & i was there,16,09/04/2017,https://twitter.com/JasonBXNY0619/status/904915331143135232
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @FOX10News @WECPTV @WKRG As of 11pm EDT Puerto Rico is under a hurricane watch #Irma,13,09/04/2017,https://twitter.com/JasonBXNY0619/status/904912346992316416
Prayers for safety during the storm. God bless our first responders!,15,09/08/2017,https://twitter.com/jenniferbobo/status/906248411334270976
@RedCrossNorthFL volunteers in PC are headed to Jacksonville for #HurricaneIrma relief. More at 6! @WMBBTV pic.twitter.com/NZ0Q2DZVnk,0,09/13/2017,https://twitter.com/KeneishaDeasTV/status/908009453185900544
Airport Director says @IFlyBeaches cancelled 72 flights due to hurricane Harvey and Irma @WMBBTV,1,09/27/2017,https://twitter.com/Kirsten_TV/status/913055296750317569
Packed room at City Hall for a marina redevelopment meeting. Before the meeting dozens of protesters stood outside @WMBBTV pic.twitter.com/hGt6NI1kIO,4,09/26/2017,https://twitter.com/Kirsten_TV/status/912818934004494336
We will be LIVE from Gulf County on @WMBBTV News at 10. #hurricaneirma2017 pic.twitter.com/gIUB4G1Khl,0,09/10/2017,https://twitter.com/Kirsten_TV/status/907072967267545088
First responders are gearing up for the annual PCB 9/11 stair climb @WMBBTV pic.twitter.com/I4w4h1bPpS,6,09/09/2017,https://twitter.com/Kirsten_TV/status/906539648377221120
Franklin County residents make decisions whether to stay or go #Irma @WMBBTV http://www. mypanhandle.com/news/franklin- county-residents-prepare-for-hurricane-irma/807422249 …,1,09/08/2017,https://twitter.com/Kirsten_TV/status/906365667825389568
#domonicastrong #HurricaneMaria #rebuilddominica @TheWeatherNetUS @weatherchannel @WMBBTV @RossMedSchool pic.twitter.com/HelQqJjjTB,0,09/27/2017,https://twitter.com/Miss2MD/status/913037185775017990
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica @TheWeatherNetUS @weatherchannel @WMBBTV pic.twitter.com/0IzcR6osoH,0,09/27/2017,https://twitter.com/Miss2MD/status/913035151290044416
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/QE6qdnGgAz,0,09/27/2017,https://twitter.com/Miss2MD/status/913032720778964992
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/4o8rlVRLyr,0,09/27/2017,https://twitter.com/Miss2MD/status/913032384982986753
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/mSm4ugYwPe,0,09/27/2017,https://twitter.com/Miss2MD/status/913032331614720000
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/ETtiBEriZo,0,09/27/2017,https://twitter.com/Miss2MD/status/913032074336047104
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/avCqXgpWHP,0,09/27/2017,https://twitter.com/Miss2MD/status/913031825550970881
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/qISn9hajnO,0,09/27/2017,https://twitter.com/Miss2MD/status/913031739978797057
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/UihoXIeKY6,0,09/27/2017,https://twitter.com/Miss2MD/status/913031599872122881
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/m3mjiLZdnI,0,09/27/2017,https://twitter.com/Miss2MD/status/913031507547222017
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/RVzNwSHgNn,0,09/27/2017,https://twitter.com/Miss2MD/status/913031393994854401
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/ynKXGenTds,0,09/27/2017,https://twitter.com/Miss2MD/status/913031269839142912
#domonicastrong #prayfordominica #HurricaneMaria #rebuilddominica #dominicarelief @TheWeatherNetUS @weatherchannel @WMBBTV @BBCBreaking @ABC pic.twitter.com/oihSR5DNt1,0,09/27/2017,https://twitter.com/Miss2MD/status/913031089031188480
Know Signs of Sepsis - @WMBBTV @MRSAsurvivors (Reduce infections like #MRSA to reduce sepsis) @CUsafepatient http://www. mypanhandle.com/health/health- desk/know-the-signs-of-sepsis/811201249 …,1,09/15/2017,https://twitter.com/mozartplayer/status/908659468107427840
Tell DOD to stop wasting our money! http:// atlantablackstar.com/2016/09/19/def ense-department-paid-sports-teams-53m-taxpayer-dollars-play-anthem-stage-over-the-top-military-tributes/ …,3,09/27/2017,https://twitter.com/nedyah70/status/912996056148975616
"It is not too unusual; hurricanes can produce strong offshore winds in some areas, causing water to recede.",9,09/10/2017,https://twitter.com/NWSTallahassee/status/907059554915057664
Flashback when Typhoon Soudelour hit our island and destroyed everything in its path.,15,09/28/2017,https://twitter.com/RobertCMendiola/status/913329713413681152
@WJHG_TV @WMBBTV light at Baldwin & Hwy 390 is out. Treat like 4 way stop. No authorities on scene yet. #traffic #SafetyFirst @Kickn1035,13,09/06/2017,https://twitter.com/row_katie_row/status/905507964949233665
I had a neighbor drunk come in my yard saying I took his dog. It got bad cops arrested him. All because I said saw ur dog 2 blocks over,15,09/22/2017,https://twitter.com/Sallyolivarez4/status/911413494658080768
THANK YOU for everything you are doing for all these displaced people at what has to be the most stressful times of their lives. Blessings,14,09/08/2017,https://twitter.com/socr8ive/status/906298930585116678
Road conditions after a damaging storm are wildly unpredictable.Avoid driving if possible. @WCSOFL @WMBBTV @WJHG_TV @30a @WaltonSun pic.twitter.com/SfgjGb5vCS,16,09/11/2017,https://twitter.com/SWFDINFO/status/907373775683031045
Secure all items in your yard. Don't be a launching pad. #hurricaneirma #nolaunching @WCSOFL @WaltonCountyEM @WMBBTV @WJHG_TV,15,09/10/2017,https://twitter.com/SWFDINFO/status/906997663564001282
"For insurance purposes, document possessions by video in your home in the event of a disaster. @WJHG_TV @WCSOFL @WMBBTV @WaltonCountyEM pic.twitter.com/P5kkC0eH7Y",4,09/09/2017,https://twitter.com/SWFDINFO/status/906620846105677826
Walton Co. to open shelters for other state evacuees at 1200 hrs on 9-8-17. @WaltonCountyEM @NWSTallahassee @WCSOFL @WJHG_TV @WMBBTV pic.twitter.com/XkJANkCORZ,0,09/07/2017,https://twitter.com/SWFDINFO/status/905980168652587013
I'm praying that this strom misses you and the whole state of Florida,2,09/08/2017,https://twitter.com/thelogans376/status/906341130656251910
"I've heard of a few cases of #SwimmersItch in #BayCounty , @WJHG_TV @WMBBTV @The_News_Herald . Do y'all know which beaches might be affected?",15,09/24/2017,https://twitter.com/YoGrahamCracker/status/911955827107430405
I'm available if any news outlets are in need of another field reporter #IrmaFlorida @TWCBreaking @twc_hurricane @WPBF25News @WPBT2 pic.twitter.com/dCPaXqfPDp,0,09/10/2017,https://twitter.com/_Jason_Harris/status/907001569509625857
@WPBF25News tornado 10 minutes ago at 25th and Rhode Island coming straight west on Rhode Island Fort Pierce – bei Fairlawn Elementary School,0,09/10/2017,https://twitter.com/090811lost/status/907051800230014982
Florida don't dump out your water or remove hurricane shutters just yet,3,09/18/2017,https://twitter.com/2B_Painfree/status/909842296366960640
Glad to see this cruise line not hesitating to help FL evacuees during hurricane Irma. Hats off to all involved for making this happen!,2,09/11/2017,https://twitter.com/4mhaines/status/907348009985478656
"Second accidental shooting involving young kids finding adults guns. C'mon people, if you want to own a gun be responsible for the safety.",5,09/25/2017,https://twitter.com/771klcraddoc/status/912211184031498241
"@WPBF25News 7K acres in CA on fire makes the news, but 700K fire in MT destroyed Glacier park historical area and crickets from you",0,09/04/2017,https://twitter.com/911Char/status/904822667185983488
"@WPBF25News Security cam footage of Hurricane Irma blowing through Lake Park, FL this morning. pic.twitter.com/4KzbTpDqZZ",3,09/10/2017,https://twitter.com/AboveTheWing/status/906886387340857346
A friend in #Tampa sent me these pix as the water recedes in Tampa Bay. #Irma2017 #wcvb @WESH @WPBF25News … https:// twitter.com/WCVB#AceNewsDe sk …,0,09/10/2017,https://twitter.com/AceDailyNews/status/906976673048023046
Severe front yard damage + Indy photobomb. Maple tree & oak tree down. #HurricaneIrma @WPBF25News @wpbf_stephanie @wpbf_erin @wpbf_sandra pic.twitter.com/zD986Kjt7Z,0,09/11/2017,https://twitter.com/AdrianaFMancini/status/907252267061071872
WE HAVE GAS WE HAVE POWER. @WPTV @CBS12 @westpalmbch @WPBF25News #gasoline #hurricane pic.twitter.com/CHjFye5aNK,4,09/12/2017,https://twitter.com/AFern14/status/907668294186029057
RT @WPBF25News : New device prevents texting while driving http:// dlvr.it/PqvsLm pic.twitter.com/72sisRhDsw,0,09/28/2017,https://twitter.com/AlanSackrin/status/913405476460744704
#JupiterFlorida #sunset #calmbeforethestorm #HurricaneIrma @WPBF25News pic.twitter.com/WkgqouJiW2,0,09/09/2017,https://twitter.com/alisin757/status/906665877675937792
how is it ok to bring thousands in for softball when the state of florida is under a state of emergency?,15,09/07/2017,https://twitter.com/Allyson102674/status/905986690803789824
@WPBF25News @WPTV Sabal Chase Apartments flooded out. I am 6'2 and almost knew deep pic.twitter.com/4Tj7UWHIjn,2,09/11/2017,https://twitter.com/alonzawatkins/status/907208693950840832
"what news have you heard regarding Fl hsps, nursing homes and assisted living from @FLHospitalAssn @FHCA @SeniorCareQuest",13,09/09/2017,https://twitter.com/Americassoul/status/906655927000080384
ok which is more fucked up is what you said their both fucking dead now,0,09/23/2017,https://twitter.com/AMEVINSON16/status/911476783001858048
"Stay safe gal, lots of love and prayers for your family",15,09/12/2017,https://twitter.com/AngelicJayanti/status/907492955979743232
"How do you always get outside duty"" for these storms? I remember watching you last year almost blow away. Stay standing.""",15,09/10/2017,https://twitter.com/aralia16/status/906833900705591296
"Whitney, if you want to contact me about this facility's lax care of its residents (like my Mom in 2005), please tweet me.",2,09/14/2017,https://twitter.com/arlmg/status/908202067323265025
"My Mom stayed here til her death; we paid them to care for her, they were lax, I believe that hastened her death. They're horrible!!",10,09/14/2017,https://twitter.com/arlmg/status/908201282212470784
@WPBF25News Saw story re: Assisted Living Facility - Vero Beach w/no power due to Irma; My Mom stayed there til her death; horrible place!,2,09/14/2017,https://twitter.com/arlmg/status/908200504307548160
I want to know when I can Drive home and not get arrested,1,09/11/2017,https://twitter.com/arnie6226/status/907108502312816640
. @WPBF25News is airing a special report tonight at 10pm on the opioid crisis in America http://www. wpbf.com/article/specia l-report-state-of-addiction/12234740 … @wpbf_tiffany @MarkKellyWPBF https:// twitter.com/wpbf25news/sta tus/908049422738534401 …,1,09/13/2017,https://twitter.com/aronberg/status/908131429195898881
"@WPBF25News my back yard is total destroyed. The palm tree is on top of my neighbors roof, lucky there's no damage pic.twitter.com/nZSFk2VHDP",0,09/10/2017,https://twitter.com/AwesomeSean4/status/907032433836601344
@WPBF25News is the Oklahoma-Ohio St game going to be preempted for hurricane coverage? Could use a break from EOC pressers & radar loops...,13,09/09/2017,https://twitter.com/aWickNotSnuffed/status/906600956745469952
"My front yard is a lake as well! I am an island ""! #hurricaneIrma @CBS12 @WPBF25News pic.twitter.com/JlTgvatGjQ""",4,09/10/2017,https://twitter.com/badrondo/status/906998793287192576
@WPBF25News @WPTV @CBS12 what channels are the football games on?!?! 10 channels of this storm is ridiculous guys,13,09/09/2017,https://twitter.com/Bearjew68/status/906614171755786240
"@WPBF25News That dude talking about the power grid is a bright light bulb. Oh, has the grid been hardened for an EMP attack? Exciting times.",9,09/11/2017,https://twitter.com/been_jimmy/status/907096753958256641
"is every death from this home assumed to be from the hurricane issue? Are there some from natural causes, old age?",13,09/29/2017,https://twitter.com/BeverlyElaine/status/913752674293702656
Sun's up and cleanup from #Irma underway in Miami area. #wcvb @WESH @WPBF25News pic.twitter.com/zkOgS3PYZz,3,09/11/2017,https://twitter.com/BienickWCVB/status/907244894825193473
A friend in #Tampa sent me these pix as the water recedes in Tampa Bay. #Irma2017 #wcvb @WESH @WPBF25News pic.twitter.com/LTXwR69Rnf,4,09/10/2017,https://twitter.com/BienickWCVB/status/906942583745675264
@WPBF25News how can we watch football instead of non-stop hurricane coverage?,13,09/09/2017,https://twitter.com/BigEisy/status/906567246239211520
#hurricaneirma boynton beach @WPBF25News pic.twitter.com/aHkJ4ueyI7,0,09/10/2017,https://twitter.com/Bkamps_/status/906975835437125639
"@WPBF25News second year in a row your hurricane tracker apps first graphic updates but doesn't track"" West. Can't see storm strength etc.""",9,09/05/2017,https://twitter.com/blitz4_6/status/905209333977403392
@WPBF25News @directvnow Why is local hurricane coverage BLACKED OUT? DTVNow needs an override on program blackouts!,13,09/08/2017,https://twitter.com/bluejet941/status/906231770353467393
@WPBF25News praying for all you guys in Florida,15,09/10/2017,https://twitter.com/BoAllison6/status/906870200334798848
Can't wait to see it now that #hurricaneirma is no longer a threat! #FL @StephenKing #WaitingForFPL,0,09/11/2017,https://twitter.com/bocacookie/status/907275986206691328
Omg damnnnn my wifey and i got u and jay n the kids in our prayers n hearts,15,09/11/2017,https://twitter.com/BRFamTv/status/907354470689890306
@WPBF25News Great job on the hurricane coverage. Local radar and Tornado alerts were key to my feeling safe. (Boca DelMar),13,09/10/2017,https://twitter.com/brucencohen/status/907070358091595776
