Tweet,Category,Code #,Subcode,Date,Permalink
Ours was damaged due to a neighbors negligence of cutting thier tree and we have to pay to fix??,9,,,9/12/2017,https://twitter.com/iamhaez_/status/907780661817348096
We are :) thank u! @DukeEnergy had us back up & running just a few hr ago & the house has a bit of roof damage but all ok ! #ByeIrma,9,,,9/12/2017,https://twitter.com/KPinFLA/status/907778532058845185
@OUCreliableone My mom has MS and this heat is taking a toll on her. Please restore power to Colonial Grand at Randal Park Blvd in Lake Nona,9,,,9/12/2017,https://twitter.com/uziyuh/status/907773158408773642
@oucreliableone The neighbors on both sides of us are very old & their homes are over 85 degrees. Can you give them emergency power?,9,,,9/12/2017,https://twitter.com/JennaJBCO/status/907755453320454144
@OUCreliableone Question: can an electrician come out and repair a damaged meter & weatherhead before the line is cleared?,9,,,9/12/2017,https://twitter.com/gilespartington/status/907738371547648002
Thank you @OUCreliableone ! After losing power early during hurricane (8pm!) we got it back today after probably only close to 40 hrs!,9,,,9/12/2017,https://twitter.com/batchbunch5/status/907723539373084672
@OUCreliableone Why is my neighborhood not showing an outage on your map? We lost power during the storm and reported it.,9,,,9/12/2017,https://twitter.com/kdwilkes/status/907645122917085184
2532 woodgate blvd 32822 we are flooded can't leave the neighborhood. Could really use some power. Please help #ouc,9,,,9/12/2017,https://twitter.com/illogicalsteph/status/907642741135495170
@OUCreliableone power out since few mins after7pm 9/10.(heard a loud explosion) Sunset Lake condos 4340 S Kirkman Rd Orlando FL 32811.,9,,,9/12/2017,https://twitter.com/Yanks33LBryan5/status/907613575623200768
Finally going back home this morning. My fiance and @OUCreliableone outage map both say we have no power. But at least there's no damage.,9,,,9/12/2017,https://twitter.com/BrentonNews13/status/907542726291464192
I have 90% of my community without power there's no flood where we live but I hear,9,,,9/12/2017,https://twitter.com/Sal46Gabriel/status/907779250304032769
@KUAdirect I beg please. My street is not flooded & there is only like 14-17 houses without power please is a sauna.. Been out since 6pm Sun,9,,,9/12/2017,https://twitter.com/MiKaDiAnNe/status/907674023206801414
@GRU4U when can we expect your critique on why your infrastructure is so poorly maintained? 40k lose power from a fairly weak storm?,9,,,9/12/2017,https://twitter.com/tgiampa713/status/907653262635159552
"I'm with a search and rescue group, do you have food/drinking water?",9,,,9/12/2017,https://twitter.com/CrashTesterSam/status/907790178873421825
Any chance on a repeat of that speedy recovery? I know you have your hands full. The outage map sometimes shows that we have power but don't,9,,,9/12/2017,https://twitter.com/mocando/status/907784850362585089
You need to give better answers if power is on all around me and I don't have power with no damage must be a easy fix.,9,,,9/12/2017,https://twitter.com/moegenburg_tim/status/907775554958524418
I'm just wondering why I have no power when there is no damage anywhere to be found. Yet everything around my neighborhood does,9,,,9/12/2017,https://twitter.com/HOBOTw1tcH/status/907728043724206085
Thank you JEA for getting back on the power in the Royal Palms Dr. Area Best wishes @LewTurner @NewsfromJEA #FCNstorm,9,,,9/12/2017,https://twitter.com/PatFontaine12/status/907645139186831360
"Keep up the great work! The situation is a mess all over Jax, but we know JEA is working hard. Why can't hurricane season be in January?",9,,,9/12/2017,https://twitter.com/mppappas/status/907593680621641731
@NewsfromJEA we prep'd 4 atleast few days wo power. Pleasant surprise to get it 2day. Thank u to ur hardworking crews #irmarecovery,9,,,9/12/2017,https://twitter.com/ark22/status/907553788424343552
Our power is on! Wonderful job to all of you! I know it hasn't been an easy task but my heart of full of gratitude at such a timely recovery,9,,,9/12/2017,https://twitter.com/cynaptyc999/status/907513575308185600
So uncomfortable in this humid night wish my power was on like my neighbor down the street @NewsfromJEA #nightterrors,9,,,9/12/2017,https://twitter.com/ComicBookGurl/status/907474965917831168
"Still waiting, can't get no good reason why it was turned off after storm, can't do much with my generator as my neighbors fridges on it too",9,,,9/12/2017,https://twitter.com/fiahkris/status/907806816335261698
"Please post pics of this ""significant"" damage done to Pinellas park so I can understand",9,,,9/12/2017,https://twitter.com/Christo48734153/status/907814580763725826
I've Rt 27 in Polk and seen a handful of downed trees none of them near power lines minimal signs of damage. Where's our power,9,,,9/12/2017,https://twitter.com/DeplorablyN/status/907806598067781632
"Same here, power turned off when the storm died down",9,,,9/12/2017,https://twitter.com/Christo48734153/status/907792954693242890
"@DukeEnergy Post storm, can we get an assessment to determine why our area is always last for restoration of services?",9,,,9/12/2017,https://twitter.com/MomThemanyo/status/907791233841598464
"I forgot to do the emergency forms before the storm, now I can't take my breathing treatments.",9,,,9/12/2017,https://twitter.com/TamiMay_/status/907788291411517440
"Is your outage map accurate? A friend got power, but the map never updated the crew status and still says ""assessing damage"".",9,,,9/12/2017,https://twitter.com/lbofham1/status/907784214782898176
"You're totally right, obviously. It could of been WAAAY worse. My mom's alright, no damage at all, but still no power either.",9,,,9/12/2017,https://twitter.com/Boss_Coffee/status/907784039473524736
"They said they work 16 hour shifts, but only handle emergencies at night for ""safety reasons."" You'd think post-Irma would be an emergency.",9,,,9/12/2017,https://twitter.com/Seriel0/status/907783410827059200
Your at residents home in 20 minutes when they don't pay their bills,9,,,9/12/2017,https://twitter.com/tweetpotatoe/status/907781440846393345
My area don't have bad damage the area been accessed and said outage is due to adversed weather. All of i-drive have power but tangelo,9,,,9/12/2017,https://twitter.com/TheOriginalJo_1/status/907780349144567810
We are :) thank u! @DukeEnergy had us back up & running just a few hr ago & the house has a bit of roof damage but all ok ! #ByeIrma,9,,,9/12/2017,https://twitter.com/KPinFLA/status/907778532058845185
A tree down in a street which took down a power line does not=system rebuild. Do u know much a vile of insulin costs?,9,,,9/12/2017,https://twitter.com/lakotamcat/status/907775886983909376
You've done way more there and so much less in #FL where more damage is. #epicfail,9,,,9/12/2017,https://twitter.com/rjgrund/status/907773607857795072
Waiting in Sebring FL. Hopefully soon. Major damage here to your infrastructure I know.,9,,,9/12/2017,https://twitter.com/dwgerb/status/907772352502681601
Hope you gave Boot Ranch's power to someone worthy! Had it all through the storm and shuts off under clear blue skies?,9,,,9/12/2017,https://twitter.com/mattijane/status/907770359969206275
"When my Duke electric goes out, I HAVE NO WATER BECAUSE I'm on a well. 4 DAYS OF NO WATER. All I get is NO RESPONSE on emergency phone. WTF",9,,,9/12/2017,https://twitter.com/KathySchumann/status/907765298706698240
"What about Jefferson County? No lines down that we can see, we barely got hit at all by storm. Power has been out since Sunday.",9,,,9/12/2017,https://twitter.com/DagrRavensblood/status/907765185649233920
@DukeEnergy our neighbors in community in dr Phillips area gone to hotels due to no power! When will U look at damage and start FIXING!,9,,,9/12/2017,https://twitter.com/LaPetiteFinch/status/907763258249158657
SERIOUSLY like they can plan for a hurricane are you insane.,9,,,9/12/2017,https://twitter.com/bumblebee9855/status/907761579843883008
"Funny, the Public is running just fine in my area also. My favorite id the outage map. Cause: no problem found, assessing damage. WTH?",9,,,9/12/2017,https://twitter.com/xolcious/status/907760278301036544
"@KatieKustura several nursing homes in the deland area w/ no power, facilities need 2b back up ASAP they have hospice patients @DukeEnergy",9,,,9/12/2017,https://twitter.com/bionicjam/status/907753010129928192
"Where are the trucks? What happened to allege crews ""ready to go in after the hurricane?"" @realDonaldTrump , where is the sense of urgency?!",9,,,9/12/2017,https://twitter.com/SingaporeDiva/status/907751606778777600
"You have failed unequivocally, @DukeEnergy . Blanket statements and dates while causing more damage and problems than the weather itself.",9,,,9/12/2017,https://twitter.com/MarcFi/status/907750921253289990
...u need to do a better job at being prepared 4 our weather. U overcharge and ur response time a storm you knew was coming is reprehensible,9,,,9/12/2017,https://twitter.com/WillHoldOnHope/status/907749661657763840
@Kriseman @DukeEnergy says a week to assess the damage? No tidal surge and still no power. What are you doing to fix their cluster f*ck?,9,,,9/12/2017,https://twitter.com/daylightdis/status/907743189397884930
It went off this morning well after the storm passed. Doesn't make sense,9,,,9/12/2017,https://twitter.com/BballKyle420/status/907742088892239873
"Family that loss their roof, and we're flooded had no loss of power! Well do have ouc as their service provider, so it makes sense.",9,,,9/12/2017,https://twitter.com/Joeynuny/status/907740552099237888
How in the hell are you able to get their power back by the 12 but orange is estimated to be by sept 17? We have very little damage.,9,,,9/12/2017,https://twitter.com/mopargirl_426/status/907738627945398277
"The elderly & children need emergency power. Food spoilage, rising temperatures, etc. Not everyone can leave. @cnnbrk @realDonaldTrump",9,,,9/12/2017,https://twitter.com/SingaporeDiva/status/907736957396103168
Critical systems is a public service and safety item. Please define large scale equipment. Wouldn't this tax the system.,9,,,9/12/2017,https://twitter.com/robzornes/status/907736602696351745
"@DukeEnergy is your outage map accurate? A friend got power, but the map never showed the crew status and still says ""assessing damage"".",9,,,9/12/2017,https://twitter.com/lbofham1/status/907733915238064129
"And still, almost 72 hours after the first report, you're Still ""assessing damage"" in Highlands County. #Incompetence",9,,,9/12/2017,https://twitter.com/MarkingAround/status/907732178976608257
"Actual residents of Orange aren't up til Sunday, but ALL of the hotels have all the power they want? Are you going to pay our hotel bill?",9,,,9/12/2017,https://twitter.com/CadyluStudios/status/907730468522610688
"Pinellas, which looks like Friday at the latest. It sucks, but I understand the magnitude of all of this.",9,,,9/12/2017,https://twitter.com/Trevor_Reznik_/status/907730103852990464
& why so much damage if your grid is state-of-the-art like the prices you charge? The lowest winds in the entire Tampa area were in Pinellas,9,,,9/12/2017,https://twitter.com/GoodCemeterian1/status/907729895693922310
Yeah I know...Friday by midnight. Meanwhile my entire Community in Land O Lakes has power except my street... By Friday my pets may be dead,9,,,9/12/2017,https://twitter.com/GoodCemeterian1/status/907729521713053697
And thanks! Hope the damage wasn't too bad where you are!,9,,,9/12/2017,https://twitter.com/TheOGTNapz/status/907728493949177856
"""Hi, news people? My power is out because of the storm and Duke is working on other peoples power instead of mine right now. They suck."",,,,""907723416156954624",9,,,9/12/2017,
I am in a complex with over 200 residents. We have power everywhere around us. Yet you ignore the most effected.Get it together @DukeEnergy,9,,,9/12/2017,https://twitter.com/Arron_Lux/status/907714389859618817
@DukeEnergy Our power flickered and went out at noon BEFORE the hurricane. No crew was sent then. Now we see 9/17 before we get power Huh?! – bei Legacy Dunes Resort Kissimmee,9,,,9/12/2017,https://twitter.com/itsChrisElkins/status/907712200541949952
"If our customers don't have power, the blame is on them for not paying their bills! A hurricane was coming, you think they would have paid!",9,,,9/12/2017,https://twitter.com/Puke_Energy/status/907710342444314626
But what about those who lost power BEFORE the hurricane? Our half of the complex has been out for 54 hours flickered and off at noon on 9/9,9,,,9/12/2017,https://twitter.com/itsChrisElkins/status/907709078776020992
@DukeEnergy people in citrus lost power before the storm hit and now you say a county that has no damage is gonna get repaired on the 17,9,,,9/12/2017,https://twitter.com/Darrens74659195/status/907707549889298437
How many intersections in St. Pete are still without power? You are doing great with recovery. @Kriseman @DukeEnergy,9,,,9/12/2017,https://twitter.com/mvivio/status/907707094358519808
"@DukeEnergy where's the power for Pasco county? Outage map last night had restoration scheduled for 4:30am, and now accessing damage again",9,,,9/12/2017,https://twitter.com/TheStrangest777/status/907706424477745152
I would get electrocuted to death right now if it meant having power,9,,,9/12/2017,https://twitter.com/skijacksonville/status/907703652055384068
We had power all the way through the storm up to 3pm yesterday! You have got to be kidding me!,9,,,9/12/2017,https://twitter.com/fusenutz421/status/907702145625051137
"Can we see the ""devastation"" photos that are the reason behind this? I have seen one broken pole and a flooded trailer park. #whatcausedthis",9,,,9/12/2017,https://twitter.com/TheManinRoomV/status/907701412611665921
Is this a dead line time or actual time to be restored. Stop playing around and answer the questions. I have read your responses.,9,,,9/12/2017,https://twitter.com/ureadyftness/status/907699679999221765
"Well @DukeEnergy is getting power back to the dollar stores and Lowes, some gas stations. We the residents are being as calm as we can...",9,,,9/12/2017,https://twitter.com/Ce2Know7/status/907698793067552769
@DukeEnergy Keep checking for estimation time but says you're still assessing the damage. What's going on for zip code 34601,9,,,9/12/2017,https://twitter.com/CallMeGNR/status/907697584092930049
People who lost power after apopka residents in 32703 has their power restored,9,,,9/12/2017,https://twitter.com/lovelyladyd2015/status/907697307721895937
Orange County 32828 pls? We have no damage but power has been out for 36 hours now,9,,,9/12/2017,https://twitter.com/WanqiYuan/status/907696484799447041
Is Orange county the next area that your company will be restoring? But there's literally no damage to the lines in my area.,9,,,9/12/2017,https://twitter.com/DanielRuiz115/status/907695824431407109
Like I know tensions are high and everything but there isn't even damage on this part of Semoran????,9,,,9/12/2017,https://twitter.com/_spacejamtwo/status/907695793750069248
"Hey @DukeEnergy - we appreciate the need to ""assess damage"" but maybe fix some stuff while you're at it?",9,,,9/12/2017,https://twitter.com/IndieGameAllies/status/907692961730875393
"@DukeEnergy is there a reason OUC, Kissimmee Utility, FL&P all have power back but u guys are ""assessing damages""??? What gives?",9,,,9/12/2017,https://twitter.com/bennyb_86/status/907692748333047809
"First, I'm not affected. Having said that, do you know that after 3 days no part of you outage map has progressed from assessing? Poor job.",9,,,9/12/2017,https://twitter.com/jhaahjj/status/907691607599742976
"#HurricaneIrma was kind to our home- No damage, lost power/water. Will stream again once power is restored! (Lookin at you @DukeEnergy !!!)",9,,,9/12/2017,https://twitter.com/MayTwitch/status/907691418700967937
"further, it was not much of a storm. Duke goes out in a gust on any given Sunday",9,,,9/12/2017,https://twitter.com/viviantphd/status/907690013323915264
I was here for the 2004 hurricanes. Your predecessor company was significantly faster at assessing & fixing. #disappointed #unacceptable,9,,,9/12/2017,https://twitter.com/safsuleman/status/907689843433631744
I though the news said that Duke was staging their trucks prior to the storm?? So why are they still in NC?? #DukeEnergyLeaderless,9,,,9/12/2017,https://twitter.com/Christo48734153/status/907689789981413383
"@DukeEnergy you've been ""assessing damage"" in Highlands County FL, home the highest age pop in the US,for 48 hrs. When will you do ANYTHING?",9,,,9/12/2017,https://twitter.com/MarkingAround/status/907689318851936256
"Ppl w/o homes, yet you complain about lack of power. FYI hurricanes destroy things.",9,,,9/12/2017,https://twitter.com/TimBurton87/status/907687755416784896
Immediate not expected. Return to service is. Where are up-to-date #'s for customer impacted post? Let's see that number go down quickly.,9,,,9/12/2017,https://twitter.com/robzornes/status/907687360736919554
There's hardly any damage in Clearwater what do u mean a week or longer please explain if no damage then y is power out one week or more,9,,,9/12/2017,https://twitter.com/CheyenneSulli14/status/907684897715834880
"Please restore Dundee, we have minimal damage!",9,,,9/12/2017,https://twitter.com/kaykruiz/status/907682248836747265
Been assessing damage even longer in FL.,9,,,9/12/2017,https://twitter.com/Blubfeesh/status/907678240629817346
@DukeEnergy it's been almost 24 hours since my power went out and nobody has even come out to inspect the damage. Your customer service is,9,,,9/12/2017,https://twitter.com/dan_Fultz/status/907676125328965633
"@DukeEnergy Any idea when we can get power back considering it's been 36+ hours? All I see online is ""assessing damage"".",9,,,9/12/2017,https://twitter.com/BlipDownshift/status/907675960685862914
When you didn't evacuate for a hurricane but now you are because you still don't have power w/ 90 degree weather outside. @DukeEnergy,9,,,9/12/2017,https://twitter.com/reynab0208/status/907674614167371776
Power is on! Thank you @DukeEnergy #orlando #winterpark #florida #hurricaneirma #recovery,9,,,9/12/2017,https://twitter.com/Chibidin/status/907674589592944640
#Thankyou @DukeEnergy and all #HurricaneIrma #volunteers for working hard to get power back in FL! I'm pregnant & it was such a relief,9,,,9/12/2017,https://twitter.com/elopez015/status/907672262287003649
"@DukeEnergy is still ""assessing damage"" in many areas. Seems like ~10,000+ crew could have finished that during sunshine w/gusty wind?",9,,,9/12/2017,https://twitter.com/FunnyGirlBS/status/907672123317026818
"That or ""we're assessing the damage"",,,,""907670431083253760",9,,,9/12/2017,
You need to check to see what's going on out in the field before you know what needs to be fixed you haven't assessed all damages yet,9,,,9/12/2017,https://twitter.com/Snipertrades89/status/907669504787918850
"@DukeEnergy Thought there would be hope when I saw 2 ETR's but quickly changed to ""assessing damage"" and still remains #whereisdukeenergy",9,,,9/12/2017,https://twitter.com/anitanj21/status/907664606763651072
"Why were so many affected? Is your grid in need of that much repair, that a Cat 1 can cause so much damage?",9,,,9/12/2017,https://twitter.com/TheManinRoomV/status/907662961573064710
Basically no damage here and no power still. Duke is a joke.,9,,,9/12/2017,https://twitter.com/Showt3kMMO/status/907660347905122304
@DukeEnergy how is it that Half of my neighborhood has power and the other Half does not have power?!! #hurricaneimra,9,,,9/12/2017,https://twitter.com/Gamer_Justin88/status/907660311708172288
@DukeEnergy I have been in a similar situation with the same amount of damage and my power was restored in 2 days.... #whereisdukeenergy,9,,,9/12/2017,https://twitter.com/anitanj21/status/907659719401263106
Please help... Orange County... So hot... Everything with a battery almost dead...,9,,,9/12/2017,https://twitter.com/theUraizen/status/907658627581915137
"General updates are useless. ""Assessing damage"". Don't you think we would assume that. Tell us what's really going on and be specific!!",9,,,9/12/2017,https://twitter.com/ejohnsonaud/status/907657688368152576
@DukeEnergy PLEASE put some focus on Ocala residents. Many of them are retired and/or elderly and need power! #ConcernedDaughter,9,,,9/12/2017,https://twitter.com/G8rMom7/status/907657324751441920
Less damage in Marion County so why aren't we seeing any progresss out here?,9,,,9/12/2017,https://twitter.com/WillHoldOnHope/status/907656811838402560
"@DukeEnergy , power is supplied underground and there is no damage to the area. Transformer that blew is down the road. No power still. 32725",9,,,9/12/2017,https://twitter.com/ericmvaldez/status/907656285142876160
"You act like this is the first power outage or hurricane we've all been through. It's your first, not ours. We know you're slacking. Get it?",9,,,9/12/2017,https://twitter.com/blakesteck/status/907655647910678528
@DukeEnergy Trying 2 help my elderly aunt in Lady Lake but outage map just says “assessing damage.” When will restore dates be posted?,9,,,9/12/2017,https://twitter.com/BlindPartisan/status/907655360873418753
Nor did I say I was. However they failed to prepare for a small storm. What if this was a Cat 5. This shouldn't have knockout millions.,9,,,9/12/2017,https://twitter.com/TheManinRoomV/status/907654887479136256
"No you're not. Zero proof of your claims. Do you not realize how much damage was done, and it's been 24hr since dangerous gusts stopped?",9,,,9/12/2017,https://twitter.com/TimBurton87/status/907653892883787777
"We had 3 storms in 04 and never lost power, you can't even handle one! Time to put someone else in charge!",9,,,9/12/2017,https://twitter.com/Americandad_/status/907653831739277312
What does that do... Its still showing assessing damage... Please stop the stupid pr stunts.. Fix It!!!,9,,,9/12/2017,https://twitter.com/jdfmoc/status/907651627225698304
Are you sorry for having a poor recovery plan? Are you sorry for having poor communication? What are you sorry for?,9,,,9/12/2017,https://twitter.com/TimmyNeely/status/907647909889536000
@DukeEnergy is it true that the power system has to be rebuilt in pinellas county Florida and it could take weeks?,9,,,9/12/2017,https://twitter.com/StAugustineKim/status/907644648344182784
I used to do electric work in navy. Sometimes you have to shut off power to safely work on damaged equipment. Maybe you should get up and..,9,,,9/12/2017,https://twitter.com/TimBurton87/status/907644427979681795
"Reports made to @DukeEnergy yesterday and today. No techs, yet. @MCSOFlorida I was told on your non-emergency line this isn't a priority.",9,,,9/12/2017,https://twitter.com/stacey6291/status/907640970354753536
The problem is no one @DukeEnergy will give us information on when power being reestored. We are not in damaged areas,9,,,9/12/2017,https://twitter.com/deplorable_pooh/status/907633534906589186
"Not too easy choosing hotel dates w no estimed time of repair got those affected. But that's ok keep ""assessing"",,,,""907633261094035457",9,,,9/12/2017,
How is it the the entire city of winter garden has power except the east end which is heavily populated with elderly residents.,9,,,9/12/2017,https://twitter.com/Karbonado/status/907632676106129408
"@DukeEnergy Your web pages are not loading. Trying to see if Palm Harbor residents getting power back in next few days, thank you!",9,,,9/12/2017,https://twitter.com/cboyd_1/status/907631858980147200
Still no power over here with little to no damage!?!? What's going on,9,,,9/12/2017,https://twitter.com/rjzucax5/status/907630217300193280
"1/ There's many types of equip on circuits that get you your power incl. xfrmrs., Fuses, reclosers, lines. Any #of those could be damaged.",9,,,9/12/2017,https://twitter.com/annamatica/status/907629831340400641
How long does it take to assess the damage? Outages were reported Sunday night. #OUC and #FPL have already restored power to their customers,9,,,9/12/2017,https://twitter.com/Assurance18/status/907629507896598528
@DukeEnergy no damage in Lady Lake and still no power. I drove all over lake county this morning and no trucks ( w logo or w/o logo ),9,,,9/12/2017,https://twitter.com/Dlop360/status/907621783162978304
@DukeEnergy hey bud its gonna be 90° today and there is like no damage on slavia in oviedo please turn us on,9,,,9/12/2017,https://twitter.com/Dr4gonsD3n/status/907618909964075009
@DukeEnergy Why are we not seeing recovery crews and assessment teams in Orange County?,9,,,9/12/2017,https://twitter.com/magick2569/status/907617592399069184
Those of us complaining are the ones with zero damage.. at least I see OUC trucks out.. all of Duke Energy's is parked over off Derbyshire,9,,,9/12/2017,https://twitter.com/Imperfect10n/status/907615221941927936
"Does this also mean those without power for 24hr get no bills for 3 months to pay for the food,pet,health damages caused by having no power.",9,,,9/12/2017,https://twitter.com/TheOne_Wolf_/status/907613790648356864
@DukeEnergy Is any work going to be done in Orange City or Debary today? The assessment thing is old. Where is the action? No real damage.,9,,,9/12/2017,https://twitter.com/johncapps/status/907613663112167425
FLP customers have electricity in South FLA where damage was a lot worse. Poor excuse! Whoever is in charge of logistics should be fired!,9,,,9/12/2017,https://twitter.com/TurdFerguson727/status/907609792650375168
Poor performance? Haha a category 4 hurricane came through the state and you're mad because you don't have power 24 hrs later,9,,,9/12/2017,https://twitter.com/JGaudette22/status/907604717496303616
"Can you stop crying & whining and learn something instead? This process will take ""WEEKS"". Major damage = Long time. Areas are still flooded",9,,,9/12/2017,https://twitter.com/N_Barrett_LM/status/907603416477773825
"Hi, Jason. I'm sorry to hear that. I hope @DukeEnergy is able to restore your power by today. Hope they can assess damage and fix quickly.",9,,,9/12/2017,https://twitter.com/StormESky429/status/907602820668456961
A transformer blew. Can tell because of loud blast sounds and giant blue light in the sky during #Irma winds. Just pls bring us another one,9,,,9/12/2017,https://twitter.com/Vanetti_for_3/status/907599918730182656
"We are in the middle of another neighborhood, then hearing over and over about assessing damages- we have none in my area",9,,,9/12/2017,https://twitter.com/MsTineo/status/907597741894897666
"YOUR WEBSITE IS THE MOST USELESS THING, IT DOESNT HAVE ANY UPDATES BESIDES ""accessing the fucking damage"" IF ANYTHING IT WAS DANGLING A",9,,,9/12/2017,https://twitter.com/WanqiYuan/status/907597487216701441
How long does it take to assess damages? Be truthful about your communication. I would rather hear we have yet to make it out to you because,9,,,9/12/2017,https://twitter.com/MsTineo/status/907597463535673344
Absolute bs. You have no info for ANYONE. You have been accessing damage for 48 hours. Enough is enough.,9,,,9/12/2017,https://twitter.com/BetaShields/status/907597367876218885
"You haven't begun damage assessments yet? If you had one truck come here, we'd have power. Send proof instead of stock response",9,,,9/12/2017,https://twitter.com/Vanetti_for_3/status/907597281679069184
"No downed trees, no water damage, no power in Lake Mary. What's your next excuse?",9,,,9/12/2017,https://twitter.com/MercySeverity78/status/907595093959479296
"This is ridiculous! No flooding, no downed trees, no downed lines ... underground cables ... and @DukeEnergy can't give us a reason",9,,,9/12/2017,https://twitter.com/MadAngel07/status/907594994353152000
"Why did @DukeEnergy shut off my power when there was no damage to the lines in my area at all, please restore power already.",9,,,9/12/2017,https://twitter.com/DanielRuiz115/status/907594751947542529
"Or Davenport, and I didn't see any damage other than tree branches",9,,,9/12/2017,https://twitter.com/bertm1975/status/907594332521328640
"What I'm trying to figure out is why did you cut off my neighborhood's power when there was no damage to the lines at all, unacceptable...",9,,,9/12/2017,https://twitter.com/DanielRuiz115/status/907593493983395841
Why is it people I know in S Tampa that always floods never lost electricity??? Oh wait- not @DukeEnergy,9,,,9/12/2017,https://twitter.com/ClwtrBkAtty/status/907593427331764224
"When do the excuses stop&answers begin? We know. This was a disaster, but responding to it is also your jobs. So far we've gotten nothing",9,,,9/12/2017,https://twitter.com/SteveOl05589352/status/907593224667254784
"It's no surprise that the residents of East Winter Garden are still without power when the rest of the city is lit, thanks @DukeEnergy",9,,,9/12/2017,https://twitter.com/Karbonado/status/907592684419911680
Our power in pinellas has been out since Saturday at 7:47pm. That was before the storm even hit us.,9,,,9/12/2017,https://twitter.com/EYEAMLISALOVE/status/907591257303724032
Hey @DukeEnergy . You've been assessing the damage for quite a bit now. When will we get an update on when our power will back?,9,,,9/12/2017,https://twitter.com/Matt_Peters86/status/907590499669827585
@DukeEnergy Only just now beginning to assess damage? You said you hoped to have estimates yesterday. How can you with no assessment?,9,,,9/12/2017,https://twitter.com/Trav0taku/status/907589539505623040
"This was 20 hours ago? We're in WG, 34787, no damage to any of the houses and still no power nor information being given!?! #IrmaFlorida",9,,,9/12/2017,https://twitter.com/cjuiii_urtz/status/907585529264398337
"Still assessing the damage in my area, and haven't seen any trucks",9,,,9/12/2017,https://twitter.com/bertm1975/status/907585502081114112
"same here in germany, if it happens once a year it is already a lot and meanwhile in the US every streamer gets hit atleast once a week...",9,,,9/12/2017,https://twitter.com/KoberPascal/status/907585344639512576
Hey @DukeEnergy this is ridiculous. Every other county/city without major damage has power. Get it together.,9,,,9/12/2017,https://twitter.com/supbaker/status/907585280403804160
Assessing the damage my ass @DukeEnergy . Every customer that uses Duke doesn't have power and ur sitting on ur asses telling people 2 weeks,9,,,9/12/2017,https://twitter.com/CCurran1986/status/907578233520115712
"""We're assessing the damage"" oh ok, & where are these illustrious 9K workers? Y'all were unprepared & now moving slow af. @DukeEnergy",9,,,9/12/2017,https://twitter.com/TheAriaBlake/status/907577056912920576
@DukeEnergy - rock stars! Power back on in less than 24. Can't thank you enough. #IrmaFlorida #hurricaneimra #IrmaHurricane2017,9,,,9/12/2017,https://twitter.com/jeffwritescopy/status/907576230630871040
@DukeEnergy Pinellas is the most affected county. Have seen NO TRUCKS HERE yet. WHY? Too busy getting power back on for rich folks?,9,,,9/12/2017,https://twitter.com/Offgrid911/status/907575804724436993
They have been giving the exact BS response since during the storm. @DukeEnergy doesn't have any proper plan to communicate effectively???,9,,,9/12/2017,https://twitter.com/sassygill/status/907573690946256896
Very dangerous conditions on Floridas Turnpike this morning. No power no streetlights. Any deaths are on @DukeEnergy hands,9,,,9/12/2017,https://twitter.com/hintofsub/status/907572247916924928
"@DukeEnergy is dropping the ball. Don't mind being without power considering the hurricane, but when your #ouc neighbors are restored,",9,,,9/12/2017,https://twitter.com/MyOwnMe12/status/907571877060673536
@DukeEnergy 30 hours without energy. Zip 32825. There was no major damage in this area. How much longer do we have to wait?,9,,,9/12/2017,https://twitter.com/ruizsergio/status/907568392214863874
@FLGovScott @abcactionnews @BN9 Why would @DukeEnergy send half their workers to other states when FL is most affected!!? Ppl r dying!!!,9,,,9/12/2017,https://twitter.com/BetaShields/status/907567911312740352
"Williamsburg, minutes from sea world. For what it’s worth the website still shows me in an outage zone with assessing damages still.",9,,,9/12/2017,https://twitter.com/Krez5150/status/907567855713038336
Why do people do that? Just to see damage?,9,,,9/12/2017,https://twitter.com/intelwilley/status/907564944878718976
"Do U have enough power 4all Fl residents?Or have U shutdown facilities bcuz #Irma &now UR limited?Is that what UR assessing,who can have it?",9,,,9/12/2017,https://twitter.com/JenicaFahey/status/907564446507089921
Going on 3 days without electricity all my food is ruined @DukeEnergy says my outage has been reported 118 affected in my area but...,9,,,9/12/2017,https://twitter.com/lovelyladyd2015/status/907561704585908224
Suddenly off for the night... f that y'all lazy and don't know how or what to do in a real disaster. I hope teco or another company pushes,9,,,9/12/2017,https://twitter.com/Magilifter1/status/907556188899901441
I think @DukeEnergy should have rented power generators for some houses that the residents have medical needs that shelters won´t take.,9,,,9/12/2017,https://twitter.com/RudyLorenzana/status/907553100315205633
"Now it's ""assessing damage"" again these dudes are on some shit",9,,,9/12/2017,https://twitter.com/WheelzFL/status/907548525667524608
"We have no damage here yet my friends in south fla have power, this is just wrong!",9,,,9/12/2017,https://twitter.com/MaraLee3732/status/907536307160850432
"No power in South Orange, it said 413 residents affected, no trucks on site, we have elderlies here, please respond quicker",9,,,9/12/2017,https://twitter.com/saybo88/status/907499736793538560
"#Pasco #FL @DukeEnergy When will U come to ""assess damage"" & restore power? I and many elder neighbors/care homes have special medical needs",9,,,9/12/2017,https://twitter.com/heather2662/status/907497499031740416
"3) #Pasco #FL @DukeEnergy CS says U have to assess damage, we have no damage & neighborhood no power. Carwash, Gas stations, ect have power!",9,,,9/12/2017,https://twitter.com/heather2662/status/907496739057303552
