Source,categories,_id,created_at,emotion_ml,opinion_ml,text,Relevance,1st Code,2nd Code
Statuses_Irma_C,,5c4099b2ec4ee5089819fdce,9/21/2017,0,1,This only backs up the fact that you were NOT prepared for a disaster! Get your company out of Florida! @FLGovScott,1,,
Statuses_Irma_A,['media'],5c165cc1ec4ee522100cc5fe,10/30/2017,0,1,"Pres. Trump: ""We struggle for the words to explain to our children how such evil can exist."" https://t.co/vsG8275QEs https://t.co/4X6bxjEra1",,,
Statuses_Florence_C,,5c47270cd2512c77b725880a,12/16/2017,0,1,"If you have some time, this is a detailed update on our area and expected impacts:  https://youtu.be/Zl_vbwDjEMg    #nws  #ncwx  #Florence pic.twitter.com/wqD8EwPjaR",1,,
Statuses_Irma_C,,5c409994ec4ee5089818c056,9/12/2017,0,1,Well then get mine on.,1,,
Statuses_Irma_A,['media'],5c13d935ec4ee522100b4cc1,10/4/2017,0,1,Indigenous Peoples Day? Italians say stick with Columbus https://t.co/BF0MhRSl2e,,,
Statuses_Irma_A,['media'],5c16fbebec4ee522100d1a44,9/13/2018,0,1,These glass sculptures will blow you away https://t.co/fNjFuPHLYA,,,
Statuses_Irma_A,['media'],5c1de35bec4ee5221010d96d,9/14/2017,0,1,Gun stocks up after Las Vegas shooting. https://t.co/9hNzataAKI https://t.co/exUoindkqY,,,
Statuses_Irma_A,['utility'],5c11f4c1ec4ee522100a7816,10/8/2017,0,1,"@FIU has already announced when classes will start again, but @DukeEnergy will be preventing me from getting anything done. #FireDukeEnergy",1,,
Statuses_Irma_A,['media'],5c16d4e6ec4ee522100d0718,9/20/2017,0,1,"Trump sends immigration legislation priorities to Congress, including building border wall, speeding up deporta… http://tinyurl.com/yazwtltm",,,
Statuses_Irma_A,['gov'],5c0c2b88ec4ee52210080fb9,10/2/2017,0,1,Amazing! Oklahoma is on the map! #9PMRoutine https://t.co/McFhlMicVT,,,
Statuses_Irma_A,['media'],5c1d32d7ec4ee522101080dd,9/13/2017,0,1,JUST IN: Vehicle belonging to missing Altamonte Springs woman who was last seen in Winter Park has been found; … http://tinyurl.com/ycmxogvo,,,
Statuses_Irma_C,,5c409988ec4ee5089818712b,10/9/2017,0,1,"JUST IN: Americans give Pres. Trump lowest six-month approval rating of any president in polls dating back 70 years. But, yep, MAGA.",,,
Statuses_Florence_A,[],5c0689f3ec4ee5a957d27ba8,9/17/2017,0,1,Felony child abuse charges filed against Burlington man https://t.co/jXqcoAYP4r https://t.co/Vh1LWnlBHs,,,
Statuses_Irma_C,,5c4099b2ec4ee508981a0d2b,9/29/2017,0,1,@DukeEnergy Come on man,1,,
Statuses_Irma_A,['media'],5c1d1daeec4ee52210107463,7/16/2017,0,1,Man hit by train finally gets to say thanks to men who saved him https://t.co/RCKDEZrHvH https://t.co/H3Og0qQgn1,,,
Statuses_Irma_C,,5c4098e4ec4ee5089811e1b9,9/27/2018,0,1,"“Everything was incinerated,” one Santa Rosa resident said, looking at the charred remains of his washer and dryer  http://nyti.ms/2i2Q3o3   pic.twitter.com/3qjfqAsdGt",,,
Statuses_Irma_A,['utility'],5c11d4efec4ee522100a6bdd,9/11/2017,0,1,Power came back on today! Just in time to do some fantasy football research! Thank you @DukeEnergy,1,,
Statuses_Irma_A,,5c598ccaec4ee5929fd26a6f,9/29/2017,0,1,@news6wkmg Wine Wine Wine Wine Wine Wine,,,
Statuses_Irma_A,,5c598cd0ec4ee5929fd69490,10/10/2017,0,1,Safe haven' billboard unveiled after abandoned baby found in Orlando https://t.co/WXYE86NSOv https://t.co/Q7SCaF2Gn5,,,
Statuses_Irma_A,['media'],5c1afce0ec4ee522100f4e11,9/14/2017,0,1,@OVHSBoysBBall may we have permission to feature your video? Verify here: https://t.co/6EoS0xebXB,,,
Statuses_Irma_C,,5c4099b2ec4ee5089819bbd1,5/19/2017,0,1,@DukeEnergy what's the updated timeline for power to Pinellas? Our neighborhood was only restored partially & no trucks today. Thanks,1,,
Statuses_Irma_A,['utility'],5c11405dec4ee522100a3294,10/13/2017,0,1,8 hours @DukeEnergy.,1,,
Statuses_Irma_C,,5c4099cbec4ee508981b1fb7,11/1/2017,0,1,https:// twitter.com/tamranyc/statu s/894775147164385280 …,,,
Statuses_Irma_A,['utility'],5c0fc665ec4ee52210099bc2,9/15/2017,0,1,@SenReneGarcia @insideFPL @mkzoe @CommBovo @RepMannyDiazJr @RebecaSosaMiami Where has @insideFPL invested their… http://tinyurl.com/ycy2cde5,,,
Statuses_Irma_C,,5c4099b2ec4ee5089819ca33,9/17/2017,0,1,They most certainly are making money. They will recover the repair costs and business interruption through insurance,1,,
Statuses_Irma_C,,5c409936ec4ee5089814c008,8/8/2017,0,1,Happy Tuesday!! We hope you can join us for @FOX10News this morning! @EReynolds_Fox10 @michaelwhitewx pic.twitter.com/GRQrFnv0Up,,,
Statuses_Irma_A,['media'],5c19d05dec4ee522100eb69b,9/17/2017,0,1,Nicolas Cage Movie Filming At Hillcrest and Nevius Roads https://t.co/NobL1so4OH,,,
Statuses_Irma_A,['media'],5c15172eec4ee522100c0d00,9/14/2017,0,1,U.S. does not recognize Kurdish independence vote in Iraq: Tillerson https://t.co/RQ1PR4mD4n https://t.co/XOEP7UPXlH,,,
Statuses_Irma_C,,5c409927ec4ee50898140bfc,8/22/2017,0,1,@WJHG_TV Our game tonight vs @BayHS_Athletics football is at Arnold!,,,
Statuses_Irma_C,,5c40997eec4ee50898180981,9/16/2017,0,1,Not every day you get to go up in a ladder truck... @weartv pic.twitter.com/zdMDbZndIb,,,
Statuses_Irma_C,,5c4099dcec4ee508981b8efa,9/29/2017,0,1,"President Donald Trump to U.S. troops during Thanksgiving greeting: You are fighting for something real. You are fighting for something good."" http:// bit.ly/2zi3PHt?utm_so urce=twitter&utm_medium=snd&utm_campaign=wplg10 … pic.twitter.com/fDxBHijhWj""""""",,,
Statuses_Irma_C,,5c409961ec4ee5089816b510,10/27/2017,0,1,How algorithms and human journalists will need to work together — via @conversationus   http://read.bi/2vFErxy   pic.twitter.com/iQe0aRXJxy,,,
Statuses_Irma_C,,5c4098e0ec4ee5089811c2aa,5/31/2017,0,1,Damage is extensive across the state. Please prepare for the possibility of extended outages. Stay safe!,1,,
Statuses_Irma_A,,5c598cccec4ee5929fd39ac6,11/23/2017,0,1,We will continue our #HurricaineIrma coverage throughout the afternoon. Here is where you can find the @Jaguars… http://tinyurl.com/y75wu878,1,,
Statuses_Irma_A,['nonprofit'],5c0eab95ec4ee522100920a7,9/4/2017,0,1,Here’s the math behind why @ElonMusk believes the US can run completely on solar power. Video: https://t.co/RATfeSVXjo,,,
Statuses_Irma_C,,5c409813ec4ee508980b88e1,9/11/2017,0,1,@KUAdirect Parkview by Lakeshore 34746 no power since 7:30pm last night.,1,,
Statuses_Irma_C,,5c4098e0ec4ee5089811bd43,9/10/2017,0,1,"Hi John, we're estimating that power should be restored by midnight on Sunday. http://spr.ly/60128Fd0u",1,,
Statuses_Irma_C,,5c409867ec4ee508980e0386,9/16/2017,0,1,They will be done soon once the lawyers get em,,,
Statuses_Florence_A,[],5c06c95aec4ee5a957d29546,9/11/2017,0,1,Big and vicious': Hurricane Florence closes in on Carolinas https://t.co/V0BnM2LaZi https://t.co/ddiXdZ6LZa,1,,
Statuses_Irma_A,,5c598cd1ec4ee5929fd73d5c,9/15/2017,0,1,@PrincebyDNA @WESH Awesome. 😍,,,
Statuses_Irma_A,,5c598ccdec4ee5929fd4c6a4,1/18/2018,0,1,"@WxLadyFelicia @WPTV Good morning, Lady Felicia. Always nice to see you. Have a wonderful day.😎",,,
Statuses_Irma_C,,5c4099b2ec4ee5089819d63c,9/12/2018,0,1,@DukeEnergy Thanks to all of your linemen! We really take things for granted when we don't have them. Working hard everyday for our power,1,,
Statuses_Irma_C,,5c4097f6ec4ee508980a8d09,8/24/2017,0,1,Stay safe!,1,,
Statuses_Irma_C,,5c40993cec4ee508981503a3,7/10/2017,0,1,Scientists peek inside the 'Black Box' of soil microbes to learn their secrets http:// wlrn.us/2DPA184 pic.twitter.com/IxPf8CkWHg,,,
Statuses_Irma_C,,5c4098b9ec4ee5089810760d,9/14/2017,0,1,Xi Jinping’s  concept of “socialism with Chinese characteristics for a new era” was added to the party constitution. https://usat.ly/2yFljAg,,,
Statuses_Irma_A,['media'],5c146d9eec4ee522100ba3b2,9/11/2017,0,1,LeBron James tweets brutal response to Trump's Steph Curry tweet https://t.co/ES8NJlVI5J https://t.co/3AoelGpL7Z,,,
Statuses_Irma_C,,5c4099b2ec4ee508981997bb,1/19/2018,0,1,@DukeEnergy I will #highfivealineman as I #HighTwoDukeEnergy pic.twitter.com/sVhMK11YV8,1,,
Statuses_Irma_C,,5c409821ec4ee508980c39df,10/24/2017,0,1,ANA neos were not in flight when we captured the image.,,,
Statuses_Irma_C,,5c4099dcec4ee508981bab38,9/23/2017,0,1,"Your husband was so courageous. He knew what he signed up for. He knew the danger but he chose to defend his country in the face of it.""""""""",,,
Statuses_Irma_C,,5c4099cbec4ee508981b566c,9/18/2017,0,1,"@WPBF25News Digging through the police report, live @NOON with what we uncovered and the... http:// facebook.com/WhitneyBurbank WPBF/posts/1433495886696747 … pic.twitter.com/2tKnQnusuL",,,
Statuses_Irma_A,,5c598ccdec4ee5929fd53ed8,10/31/2017,0,1,@WESH Karma showing up left and right.,,,
Statuses_Irma_A,['utility'],5c100963ec4ee5221009b400,10/17/2017,0,1,"@insideFPL 
Why is only my neighborhood the only neighborhood in a 2 mile radius that does NOT have power. F***ing BS.",1,,
Statuses_Irma_A,['media'],5c15d9eaec4ee522100c7d96,5/26/2017,0,1,Hundreds of people took to the streets of Manhattan today to protest President Trump's decision to end DACA htt… http://tinyurl.com/yazr87ed,,,
Statuses_Irma_C,,5c4099ecec4ee508981ca36a,10/15/2017,0,1,One Blood Orlando is stANDING BY TO ASSIST LAS VEGAS. MayorBuddy Dyer is asking folks to give blood. @wesh,,,
Statuses_Irma_A,['media'],5c1e49e9ec4ee5221011146e,9/14/2017,0,1,Miami #Dolphins Teammates Describe 'Gunslinger' Matt Moore's Energy And Leadership #NFL @MiamiDolphins @AlexDonno https://t.co/SvweAFmsfL,,,
Statuses_Irma_C,,5c40997eec4ee5089817de57,9/9/2017,0,1,What??? No .,,,
Statuses_Irma_A,,5c598ccfec4ee5929fd60844,10/2/2017,0,1,@MarlonAHill @Aerotek @MiamiDadeCounty @WLRN CLARIFICATION: These positions have been filled.  The City of Miam… http://tinyurl.com/yd9kbm3j,,,
Statuses_Irma_C,,5c409806ec4ee508980b03b3,10/23/2017,0,1,@markmyhra_pcbfl hey we wanted to get up with u today if available. Call us at 763-6000. Ask for brady.,,,
Statuses_Irma_A,['media'],5c15cbe7ec4ee522100c7594,9/20/2017,0,1,RECALL: Dozens of vegetable products sold at Trader Joe's and Walmart have been recalled https://t.co/ACfEa3eLcH https://t.co/mQigffjdQJ,,,
Statuses_Irma_C,,5c409992ec4ee50898189544,9/18/2017,0,1,They are just below average everything,,,
Statuses_Irma_A,['utility'],5c10cc05ec4ee522100a02e0,9/12/2017,0,1,"@_Caballero13 2/3 If you haven't already, please report it at https://t.co/9VelmCLmi6.",,,
Statuses_Irma_A,['utility'],5c100ce0ec4ee5221009b539,10/23/2017,0,1,@TMobile been good for us. No service from  @comcast since #Irma made land fall. And @insideFPL cant get to our… http://tinyurl.com/y8w6f5wp,1,,
Statuses_Irma_A,['media'],5c172603ec4ee522100d2f88,9/19/2017,0,1,"Trump spooks everyone about the ‘calm before the storm.' Sleep tight America!
https://t.co/AyTTQ5GiRF",,,
Statuses_Irma_C,,5c4099b2ec4ee508981a0958,10/31/2017,0,1,And @DukeEnergy already got mine back on in St. Pete. Within hours. And I hate Duke Energy.,1,,
Statuses_Irma_C,,5c4099b2ec4ee5089819b25b,9/14/2017,0,1,Will it be on by tom?,,,
Statuses_Irma_C,,5c409956ec4ee508981629b9,10/6/2017,0,1,Las Vegas shooting followed a depressingly familiar routine https://trib.al/6MkFRow,,,
Statuses_Irma_C,,5c4099ecec4ee508981c22f2,9/12/2017,0,1,What a snowflake. Here’s his fans admiring him when he demands. pic.twitter.com/XYupBYiicO,,,
Statuses_Irma_A,['utility'],5c11dfd7ec4ee522100a70d4,9/16/2017,0,1,"@DukeEnergy Puke Energy - Putting the needs of few before the needs of many! Enjoy that summer sun, Florida!",1,,
Statuses_Irma_C,,5c40997eec4ee5089817f7b9,10/8/2017,0,1,The poor Fox was looking for Meg @MegWJZ,,,
Statuses_Irma_A,['utility'],5c0ffea9ec4ee5221009af63,2/5/2018,0,1,I guess free month of September on @insideFPL I'm tired already paying high bills lately #due to several leaks/… http://tinyurl.com/ycnmrs38,1,,
Statuses_Irma_A,,5c598cd2ec4ee5929fd7ae5b,9/13/2017,0,1,@sak2068 @Local10Sports @WPLGLocal10 The owner's loyalty should be to making his team the best it can be. NOT t… http://tinyurl.com/y99lf5t9,,,
Statuses_Florence_A,[],5c06c985ec4ee5a957d295da,7/20/2017,0,1,"S. Carolina governor spots men on flooded road, summons rescue #Florence https://t.co/6dNuRMsabZ https://t.co/DAtAViYiXi",1,,
Statuses_Florence_C,,5c47270dd2512c77b7258e6c,9/15/2017,0,1,"We cannot advise on specific routes; however, you can access the most up to date traffic and road information here:  https://tims.ncdot.gov/tims/   .",1,,
Statuses_Irma_A,['media'],5c1332e4ec4ee522100afeaa,8/7/2017,0,1,Kim Jong-un: 'Our goal is to make US dare not talk about military option' for #NorthKorea https://t.co/75CnQMSzbl,,,
Statuses_Irma_A,['media'],5c172976ec4ee522100d3106,9/18/2018,0,1,Burning questions the new 'Last Jedi' trailer raised about Rey -- a fear-inspiring Force: https://t.co/ZNjPWx3gYy https://t.co/9Ti4JUW76h,,,
Statuses_Irma_A,['media'],5c1a613aec4ee522100f03b1,9/11/2018,0,1,Why middle-income Americans could be affected the most by President Trump's changes to Obamacare. (via @EricLevitz) https://t.co/fxk3Q9JnPh,,,
Statuses_Irma_A,,5c598cd0ec4ee5929fd6af7f,9/15/2017,0,1,Getting a tour of the medical facility through the eyes of the customers. @knoxmedical saying they'll provide o… http://tinyurl.com/y8yxscqm,,,
Statuses_Irma_C,,5c4098ceec4ee508981103fb,10/10/2017,0,1,Man offers to trade truck for dogs' safe return  http://abc13.co/2kbscn0   pic.twitter.com/DRje8DVOPR,,,
Statuses_Irma_C,,5c409933ec4ee508981490ce,10/14/2017,0,1,"Coral reefs took a beating this hurricane season, but there's still hope
 http://on.mash.to/2zvtuMl   pic.twitter.com/rCx5iuwQCx",1,,
Statuses_Irma_A,['utility'],5c0f239dec4ee522100951a4,6/1/2017,0,1,@KUAdirect place to live in still! I still don't have power and I ain't complaining. I'll be thankful once they… http://tinyurl.com/y8fe5476,1,,
Statuses_Irma_C,,5c409920ec4ee5089813cbb5,9/30/2017,0,1,"Did you love #LivePD  last night? Ready to make a career change?  #MoveToPasco , we're hiring!

 http://PascoSheriff.com/Careers   pic.twitter.com/jnJOBiRw3g",,,
Statuses_Irma_C,,5c409927ec4ee5089813ffd9,10/23/2017,0,1,"Another beautiful sunrise awaits us, but we need to dress warmly for it #NWFL ! pic.twitter.com/vNFyqEmhmk",,,
Statuses_Irma_C,,5c409956ec4ee50898162579,9/12/2017,0,1,"Days before the forced closure of Manus, we have no safe place to go | Behrouz Boochani https://trib.al/ETi09v3",,,
Statuses_Irma_A,,5c598ccbec4ee5929fd35d3d,10/14/2017,0,1,@WPBF25News Anti abortionists???????? Pushing a agenda much? These kids get murdered and all you think about is your agenda. Sad,,,
Statuses_Irma_A,,5c598cc9ec4ee5929fd15b6d,1/19/2018,0,1,@WJHG_TV @weartv @FOX5Atlanta https://t.co/1gPsCFXXUW,,,
Statuses_Irma_A,['media'],5c1ebb14ec4ee52210115422,10/27/2017,0,1,Why people are afraid of clowns explained — like in the movie #It https://t.co/4ujuNENOks,,,
Statuses_Irma_A,['utility'],5c104234ec4ee5221009cad8,9/19/2017,0,1,@insideFPL Its disgusting how your billing department works but nobody can get an answer on outages.,1,,
Statuses_Irma_C,,5c4099ecec4ee508981c5946,7/31/2017,0,1,Roll Billy Bush tape...,,,
Statuses_Irma_A,,5c598cceec4ee5929fd5f23e,9/9/2017,0,1,Hope you're having a great Wednesday like we are!! Tune to 10 to join us! @WPLGLocal10 @EricYutzy https://t.co/ZC1VaUltEF,,,
Statuses_Irma_A,['gov'],5c096d46ec4ee514a04c80e9,9/13/2017,0,1,@PascoSheriff @KarlaKitt St.  Pete Florida checking in.  All 🔒 up for the night.  Please be safe.  Thank you fo… http://tinyurl.com/y8mrd7zs,,,
Statuses_Irma_C,,5c40990bec4ee5089812fa7e,12/12/2017,0,1,Gasperwho??,,,
Statuses_Irma_C,,5c4099b2ec4ee508981a12ee,5/24/2017,0,1,Agreed! Good thing I was grinding as hard as I could before irma..,1,,
Statuses_Irma_A,['media'],5c1e9b90ec4ee522101142ec,9/8/2017,0,1,An exercise physiologist reveals the workout equipment you should always avoid in the gym https://t.co/scNcHgtUVP,,,
Statuses_Irma_A,['utility'],5c106582ec4ee5221009d8c6,1/15/2018,0,1,@insideFPL Does FPL have plans to restore power?  Sept 22nd is a total BS.  Weren't U just bragging about how r… http://tinyurl.com/ydcw4shh,1,,
Statuses_Irma_A,['media'],5c1a4fd8ec4ee522100efcb9,9/11/2017,0,1,WH: Pres. Trump has been briefed on the incident in NYC and will be continually updated as more details are known. https://t.co/FbgVWA9ZPx,,,
Statuses_Irma_A,,5c598ccfec4ee5929fd65f2b,9/30/2017,0,1,"Jacquelyn Jameson: ""You'll never stop me, I'm a warrior. When I go down, I get stronger."" Watch the hearing liv… http://tinyurl.com/yabnrb5a",,,
Statuses_Irma_C,,5c409820ec4ee508980c3606,9/12/2017,0,1,Eye of Hurricane Irma hits Florida islands http://bbc.in/2vNxlDc,1,,
Statuses_Irma_A,['utility'],5c11fc1bec4ee522100a7bc4,10/31/2017,0,1,@DukeEnergy is it true that the power system has to be rebuilt in pinellas county Florida and it could take weeks?,1,,
Statuses_Irma_A,['media'],5c14003eec4ee522100b6276,9/26/2017,0,1,@TroyWoz They had not notified us but we've passed it along to the newsroom.,,,
Statuses_Irma_C,,5c409988ec4ee50898186433,9/10/2017,0,1,Must be a Trump supporter.,,,
Statuses_Irma_C,,5c4099ecec4ee508981c9159,9/12/2017,0,1,"Well, we know what the baby will be when he/she grows up. ^^ Hope the mom is feeling better! <3",,,
Statuses_Irma_C,,5c4099b2ec4ee5089819f7c4,11/1/2017,0,1,Are you freaking kidding me?! Thanks for nothing @DukeEnergy,1,,
Statuses_Irma_A,,5c598cccec4ee5929fd38775,8/18/2017,0,1,Kind of a gloomy afternoon. Thunderstorms rolling in here. #ORL #APK #FL @WESH @EricBurrisWESH https://t.co/JU4ktMP0KR,,,
Statuses_Irma_A,['media'],5c1d0810ec4ee52210106625,10/18/2017,0,1,Here's where to get all the best National Taco Day deals https://t.co/nLyBOT64D7 https://t.co/Nw5I0GynSn,,,
Statuses_Irma_A,['utility'],5c122d3dec4ee522100a8e41,9/12/2017,0,1,UPDATE.  @DukeEnergy doesn't want to talk to us. Cut their phones. Trying to report somebody with medical needs… http://tinyurl.com/yb3plorc,1,,
Statuses_Florence_A,[],5c064a41ec4ee5a957d25e24,6/7/2017,0,1,"Well it looks like my first week at @WWAY in Wilmington, NC will not be spent covering sports. Hurricane #Flore… http://tinyurl.com/yaen3twc",,,
Statuses_Irma_C,,5c409994ec4ee5089818d413,10/5/2017,0,1,so like are you coming to Richmond Heights soon bc it's almost 100 degrees in here,1,,
Statuses_Irma_A,['media'],5c1ae07bec4ee522100f4061,9/12/2017,0,1,Catalan police chief sacked as Madrid takes steps to impose direct rule https://t.co/IKpT2OCHOg,,,
Statuses_Irma_C,,5c4099dcec4ee508981bada4,9/10/2018,0,1,"@JewdyGold @realDonaldTrump @WPLGLocal10 Ask for Trump's resignation only after Hillary, Obama and cast go to jail.",,,
Statuses_Irma_C,,5c4099dbec4ee508981b7952,9/13/2017,0,1,Way to go Ron,,,
Statuses_Irma_A,,5c598cd0ec4ee5929fd6a341,10/28/2017,0,1,@Bpederson1956 @alt_horizon @srsundevil @southbeachbound @WPLGLocal10 She's a queen! DJT is...God knows what he is 😒,,,
Statuses_Irma_C,,5c409903ec4ee5089812ced0,10/17/2017,0,1,"There's a time & place for a political debate, but now is the time to unite as a country, @PressSec  says when asked about gun control. pic.twitter.com/WMZHxycx9i",,,
Statuses_Irma_C,,5c409873ec4ee508980e73a0,1/5/2018,0,1,This is only the beginning of the hard journey ahead for North Bay residents:  http://abc7ne.ws/2i6dP2K   .,1,,
Statuses_Irma_A,,5c598ccdec4ee5929fd51ad1,10/18/2017,0,1,@TrooperSteve_ @PancanCentralFL @news6wkmg @JustinWarmoth @TroyNews6 @KirstinOConnor_ @BridgettNews6 Awesome !!… http://tinyurl.com/y75w9ghb,,,
Statuses_Irma_C,,5c409994ec4ee5089818f0ce,10/2/2017,0,1,I have documentation of several deposits for the same amount and one for 300 on the same property I've reported them to the FCC and FBI,,,
Statuses_Irma_C,,5c409867ec4ee508980e0667,10/12/2017,0,1,"Thank goodness, time for flip flops again pic.twitter.com/WvprlHb9XX",,,
Statuses_Florence_A,[],5c06b443ec4ee5a957d28cc8,11/16/2017,0,1,@McFluffyKitten Thank you for your kind words! Our line workers are true heroes. Thank you for taking the time … http://tinyurl.com/ybks3yyr,1,,
Statuses_Irma_A,['media'],5c1a8becec4ee522100f192d,9/12/2017,0,1,Help keep the Suncoast beautiful this holiday weekend. MORE&gt;&gt;&gt;https://t.co/vkRSMOZVBI https://t.co/tNp15VJuKF,,,
Statuses_Irma_C,,5c4099ddec4ee508981c204d,1/7/2018,0,1,Shelf Cloud rolling in - Sample Rd looking North pic.twitter.com/H8G4jU8gCX,,,
Statuses_Irma_C,,5c4099dcec4ee508981b8508,9/16/2018,0,1,The one and only Mayte Padron @WPLGLocal10 community affairs director is on #thebigbustoyexpress pic.twitter.com/ZISb9Q6VPX,,,
Statuses_Irma_C,,5c4098e4ec4ee5089811ea29,9/2/2017,0,1,"Twitter bots win fans by formatting Trump’s posts to look more official, or tracking the accounts he follows http://nyti.ms/2zcNByM",,,
Statuses_Florence_A,[],5c067f2eec4ee5a957d275fc,5/4/2017,0,1,"Resident of city flooded by Florence contracts mosquito-borne disease, officials say https://t.co/L7V03pcwya https://t.co/rAFdum6kNy",1,,
Statuses_Irma_A,['utility'],5c11b50eec4ee522100a5fb9,12/8/2017,0,1,@DukeEnergy I can look out my window to check for updates. And nope trees still there!,1,,
Statuses_Irma_A,,5c598ccfec4ee5929fd61ef1,10/16/2017,0,1,"@WPLGLocal10 Thank goodness he just hyperextended that left knee, gave me a good scare when I first got that NFL alert though.",,,
Statuses_Irma_A,,5c598ccaec4ee5929fd23ad1,9/28/2018,0,1,@wsvn *beat,,,
Statuses_Irma_C,,5c409920ec4ee5089813b36d,9/14/2017,0,1,# IAm  #WeAreInThisTogether  #BehindTheBadge pic.twitter.com/NEEnNYzFlp,,,
Statuses_Irma_C,,5c409920ec4ee5089813b241,8/3/2017,0,1,Thanks for checking in with us tonight for the #9PMRoutine ! https://twitter.com/MobeslyCC/stat us/925496914522632192   …,,,
Statuses_Irma_C,,5c4099b2ec4ee5089819a4dc,1/9/2018,0,1,"and to top it off, half of my complex has had their power restored since Wednesday! wouldnt doubt it if they forgot about the rest of us",1,,
Statuses_Irma_C,,5c409994ec4ee5089818cd2c,9/30/2017,0,1,"So...we're still under #IrmaRecovery and awaiting @insideFPL to restore the other 1/3 of county, #PlanetKids Welly charge full tuition #Fail",1,,
Statuses_Florence_A,[],5c07102aec4ee5a957d2b72f,10/31/2017,0,1,2 The Rescue: Meet Autumn https://t.co/KBLBtXBrTx,,,
Statuses_Irma_C,,5c4099dcec4ee508981b93b2,9/17/2017,0,1,"They just answered me. Apparently a pointless Dolphins game is pushing the showing of DWTS all the way tonight at 2 am, Hate u @WPLGLocal10",,,
Statuses_Irma_A,['media'],5c1d60a4ec4ee52210109b3d,9/13/2017,0,1,"Pres. Trump will visit Las Vegas on Wednesday to meet with law enforcement, first responders and the families o… http://tinyurl.com/ycwrvnt7",,,
Statuses_Irma_C,,5c409947ec4ee5089815c1a4,9/22/2018,0,1,Saudi women can drive at last but some say price is silence  http://reut.rs/2xUXAeF   pic.twitter.com/2ExhKCQr2n,,,
Statuses_Irma_C,,5c4098d3ec4ee5089811265a,11/13/2017,0,1,Take a spacewalk with astronauts: RT to bring you 1st-ever 360-view video from open space  https://on.rt.com/8nvo   pic.twitter.com/ITLhBOOjUQ,,,
Statuses_Irma_A,,5c598ccfec4ee5929fd62a68,10/2/2017,0,1,@NekiMohan @JAJerkFestival @toddtongen @Publix @WPLGLocal10 Congrats Todd!!! HAHAHA!!!,,,
Statuses_Irma_C,,5c4099dcec4ee508981b9d0c,10/2/2017,0,1,This is so fucked up. You use her graduation photos in the article but her mugshot in the link. She’s a VICTIM! What’s wrong with you?,,,
Statuses_Irma_C,,5c4099dbec4ee508981b8094,9/22/2017,0,1,"@WPLGLocal10 Hi , may we use your image online with credit please ?",,,
Statuses_Irma_A,,5c598ccaec4ee5929fd26a7e,11/13/2017,0,1,"@news6wkmg over-the-air signal is down, but internet and cable is up.",1,,
Statuses_Irma_C,,5c409956ec4ee508981620da,10/27/2017,0,1,Will Donald Trump bring down the NFL's once untouchable leader Roger Goodell?  https://trib.al/0R6x5Gr    via @guardian_sport,,,
Statuses_Irma_A,,5c598cccec4ee5929fd3f8ca,12/17/2017,0,1,@news6wkmg Someone just drove on the sidewalk to pass a slow driver TRY AGAIN NEWS 6,,,
Statuses_Irma_C,,5c409920ec4ee5089813d004,9/11/2017,0,1,We may be a little early but we just want to party because of all these check ins for the #9PMRoutine ! pic.twitter.com/wKOFAaphay,,,
Statuses_Irma_A,,5c598cceec4ee5929fd5f646,10/30/2017,0,1,Fed Up With The Piles? Here's How To Check The Status Of Post-Irma Debris In Your Neighborhood https://t.co/B0kwKzibj1 via @wlrn,1,,
Statuses_Irma_C,,5c4099ecec4ee508981c9dc4,12/18/2017,0,1,I would have beat the hell out of him then called the manager to clean the restroom and call the police and I'd sit right there with a beer,,,
Statuses_Irma_A,['media'],5c1bca2dec4ee522100fb859,10/13/2017,0,1,".@GovMikeHuckabee on @POTUS working with Democrats: ""He has leverage that he did not have before yesterday."" ht… http://tinyurl.com/ycwq2fax",,,
Statuses_Irma_C,,5c4098b3ec4ee50898103a8a,10/24/2017,0,1,Sheriff Joe Arpaio's Infamous 'Tent City Jail' Closes http://n.pr/2gyPJtC,,,
Statuses_Irma_C,,5c4099dbec4ee508981b7326,10/7/2017,0,1,This property is condemned.,,,
Statuses_Irma_C,,5c4099dcec4ee508981bad50,9/7/2017,0,1,"I guarantee he said more, but this phrase sounds like “he got what was coming to him.” Thank you for your service!",,,
Statuses_Irma_C,,5c409973ec4ee50898175c93,10/12/2017,0,1,Tampa struck a blow for sex trade victims today. At 5:30 find out how an eight on your site investigation help make that happen @WFLA,,,
Statuses_Irma_A,,5c598cd1ec4ee5929fd6e735,1/15/2018,0,1,Sopranos' actor Frank Vincent dies at 78 https://t.co/aMOsHbUhyq https://t.co/5vjoTWiBOR,,,
Statuses_Irma_C,,5c4098e4ec4ee5089811e144,10/17/2017,0,1,"You might call it millennial pink if you were so inclined. Its manufacturer calls it ""ruby chocolate."" http://nyti.ms/2wLOvom",,,
Statuses_Irma_A,['utility'],5c1222c4ec4ee522100a8a8e,12/7/2017,0,1,@DukeEnergy this is in my back yard. I can't get a shot of the pole. https://t.co/VvK7Fvzgg0,1,,
Statuses_Irma_C,,5c4099edec4ee508981d41d6,9/14/2017,0,1,"#RIGHTNOW : Terry Dinkins, convicted of killing two mothers in a 2015 DUI crash, is in Seminole County court, awaiting sentencing. @WESH pic.twitter.com/MkPxN93f9X",,,
