Tweet,Code,Sub-Code,Date,Permalink,,
Why are you using shelters not on the State of Florida's approved hurricane shelter list? http://www. floridadisaster.org/Response/engin eers/SESPlans/2016SESPlan/documents/2016-SESP-AppxA-Leon.pdf …,2,,09/10/2017,https://twitter.com/dave_bujak/status/906931479569080326,,
"Leon County issues curfew 9pm to 7am starting tonight to avoid downed trees, power lines,keep roads clear for first responders @WCTV",2,,09/10/2017,https://twitter.com/JulieMontanaroW/status/906979544158150657,,
So should I hold off on sending out my hurricane party invitations? @davidgonz,2,,09/05/2017,https://twitter.com/RichJernigan/status/905162933470191617,,
Depends on WHERE in South FL it lands and what category it is at landfall. It would lose some steam. My best guess is a Cat 1 or 2.,2,,09/06/2017,https://twitter.com/amysweezey/status/905379443941810176,,
"@WESH we evacuated to Tennessee and are trying to get info on Duke power. They've been assessing"" for more than 24 hours",12,,09/12/2017,9.08E+017,,
"We've had trbl over here with a normal FL thunderstorm, but we have a 50+ yr old line setup. Never upgraded over the 40 yrs I've lived here",2,,09/13/2017,https://twitter.com/BLFJr74/status/908133629641072641,,
I have 3 children. Stress of hurricane Irma made me protect them.,2,,09/26/2017,https://twitter.com/FantasyWhit/status/912693350641405954,,
I love how you pay an HOA but they ask for volunteers to do heavy lifting they should pay maintenance people to do.,2,,09/09/2017,https://twitter.com/FUpatriarchy/status/906381854093266944,,
". @FLGovScott warning about storm surge: do not think the storm is over when the wind slows down"" @WESH pic.twitter.com/wjY2UYnXwt""",2,,09/09/2017,https://twitter.com/HadasBrownWESH/status/906549663364468736,,
Winds really whipping now. Still have power at The Verge. Some gutters taking damage #Irma @UCFKnightNews @WESH pic.twitter.com/wmZEUWmZ52,2,,09/11/2017,https://twitter.com/Joe_Corb/status/907099857172799489,,
No damage here really and yet still no power oh but Walmart McDonald's and Target right up the street have power,4,,09/12/2017,https://twitter.com/Heisenberg2500/status/907787569278197760,,
"Warnings now discretionary"" . does ""Danger"" mean life or death? Must include consequences like 2ft 35 mph surges will smash you into wall""",2,,09/10/2017,https://twitter.com/j_Rooker/status/906955391715569664,,
No sandbags here in NY but my FL house hosted 15 displaced friends and their 4 dogs for Irma if this is some kind of contest? pic.twitter.com/4a0KpXPWni,2,,09/12/2017,https://twitter.com/TheMIXXRadio/status/907587927118622720,,
Florida Central Residents During IRMA & future hurricanes @WFLA has put together excellent hurricane survival guide http:// wx.wfla.com/specialproject s/hurricane2017/WFLA_Hurricane%20Guide%202017.pdf …,2,,09/07/2017,https://twitter.com/ViKu1111/status/905855104074567680,,
Last of the eggs and turkey bacon microwaved as day 1 of hunkering down at @wgcu for #hurricaneirma coverage begins. #swfl #journalism pic.twitter.com/I81xmmeUnq,2,,09/09/2017,https://twitter.com/JMMeszaros/status/906521284254863360,,
rescue calls are coming to Jax City officials at one a minute. Too early to compare impact to last year's Hurricane Matthew @WJCTJax @NPR,2,,09/11/2017,https://twitter.com/RyanMichaelBenk/status/907229503851831296,,
My colleague @wpbf_whitney makes an appearance in The @nytimes about covering hurricanes. #Irma @WPBF25News https:// mobile.nytimes.com/2017/09/10/bus iness/media/hurricane-irma-broadcasts-safety.html?_r=0&referer=http%3A%2F%2Fm.facebook.com …,2,,09/13/2017,https://twitter.com/itsjimmieontv/status/908050349906427905,,
"@wptv @FOX29WFLX @WPBF25News @CBS12 If the storm continues moving west like this, @pbso needs to drop curfew tomorrow.",2,,09/09/2017,https://twitter.com/jfb880/status/906671439012646912,,
"MEDIA welcome to do tour 2day thru 3pm!Spotty service, we apologize!Animals good, lots of trees down #hurricaneirma @WPTV @WPBF25News @CBS12 pic.twitter.com/dQw5u58K7O",2,,09/11/2017,https://twitter.com/LionCountry/status/907284770849263616,,
Gov. #Scott giving update now. #Irma #hurricane @WPBF25News https:// twitter.com/WPBF25News/sta tus/905415563446558721 …,2,,09/06/2017,https://twitter.com/MarkKellyWPBF/status/905426327343431680,,
When the emergency exit leads to outside during a hurricane #hurricaneIrma #Miami @wsvn @nbc6 @WPLGLocal10 pic.twitter.com/hm3cAFm3Ue,2,,09/10/2017,https://twitter.com/AbroadwithLeyla/status/906891221012008960,,
@SkinnyMcGhee RT @WPLGLocal10 : Complete nightmare as cars turned away after Miami-Beach tells residents they can't enter until Tuesday https,2,,09/11/2017,https://twitter.com/bobburn21/status/907313117746561025,,
@WPLGLocal10 you people should really be ashamed of yourself. You have no idea where this hurricane is going to be. It's move hundreds..1/2,2,,09/04/2017,https://twitter.com/Cutterlen/status/904799790063607808,,
i'll even order @McDonalds after this storm #HurricaneIrma #IrmaFlorida @WPLGLocal10,2,,09/10/2017,https://twitter.com/gnanci/status/907027504178896896,,
HAPPENING NOW: Monroe County residents and biz owners may go as far as Marathon. Tomorrow lower Keys thru Key West open at 7am @WPLGLocal10,2,,09/16/2017,https://twitter.com/IanMargol/status/909047438270435329,,
It is imprudent to have two journalists in a vehicle doing shots of the city during a hurricane #hurricaneirma2017 #abc @WPLGLocal10,2,,09/10/2017,https://twitter.com/marjoriebenoit/status/906880205129703424,,
Video of Gabriel #Miami blind #cat #hurricaneirma #kindnessmatters @JacksonGalaxy @MiamiHerald @DailyMail @greta @morgfair @BBCWorld pic.twitter.com/ISuNTBbmzK,2,,09/24/2017,https://twitter.com/MeowMiya88/status/912038886343397382,,
Travelers at MIA caught off guard by #Irma #stranded @wplglocal10 https://www. local10.com/news/hurricane -irma-leaves-some-airport-travelers-stranded …,2,,09/12/2017,https://twitter.com/PerezLocal10/status/907649010261004289,,
O M G.. Seriously @evanmilligan There was a tornado warning. Get real.,2,,09/09/2017,https://twitter.com/CottonCandy0201/status/906622935452012544,,
I love how you pay an HOA but they ask for volunteers to do heavy lifting they should pay maintenance people to do.,2,,09/09/2017,https://twitter.com/FUpatriarchy/status/906381854093266944,,
"@wptv @FOX29WFLX @WPBF25News @CBS12 If the storm continues moving west like this, @pbso needs to drop curfew tomorrow.",2,,09/09/2017,https://twitter.com/jfb880/status/906671439012646912,,
St. Lucie Co. Sheriff says there were two water rescues overnight. @wptv #Irma,2,,09/11/2017,https://twitter.com/KristenSwilley/status/907213940614205442,,
"MEDIA welcome to do tour 2day thru 3pm!Spotty service, we apologize!Animals good, lots of trees down #hurricaneirma @WPTV @WPBF25News @CBS12 pic.twitter.com/dQw5u58K7O",2,,09/11/2017,https://twitter.com/LionCountry/status/907284770849263616,,
New drinking game - every time (seriously) great @SteveWeagleWPTV says only 2 more mph & #hurricaneirma will be Cat 5 take a shot @WPTV,2,,09/08/2017,https://twitter.com/PSLShutterbug/status/906276602270580736,,
"Prank Call during hurricane could end in arrest. PB Fire Chief: This is a crime, you put us in danger. #wptv @wptv - http://www. wptv.com/weather/hurric ane/prank-call-to-palm-beach-county-911-during-hurricane-irma-could-end-in-arrest …",2,,09/11/2017,https://twitter.com/samsminkWPTV/status/907337888731467776,,
#hurricaneirma reminded us of the price we pay to live in paradise. @WPTV pic.twitter.com/JHgDeLIqvG,2,,09/11/2017,https://twitter.com/wilkinebrutus/status/907260276084441089,,
Hey @mysuncoast That storm was pretty nasty! #Tornado ? pic.twitter.com/YZ15QAhPi5,2,,09/22/2017,https://twitter.com/imjerrycoleman/status/911425748380078080,,
She's absolutely right! Jennifer Lawrence suggests storms are ‘Mother Nature’s rage’ http:// bit.ly/2wONP0G via @wfla,2,,09/08/2017,https://twitter.com/5455km629/status/906261852283441155,,
Holy cow people! Listen to the authorities and shelter in place for now!,2,,09/10/2017,https://twitter.com/golfngal21/status/906977864381288448,,
Who knew? Watertight doors on land. Worth the cost if you live in a flood plain.,2,,09/10/2017,https://twitter.com/justapedn/status/907033355820191744,,
My elderly parents used to live near Tampa & my mom used to check things out at beach w/ tornado warnings 1/,2,,09/10/2017,https://twitter.com/pashawas/status/907000218822078464,,
"AND won't the water come back in higher than before? The surge"" part of ""storm surge""?""",2,,09/10/2017,https://twitter.com/PenlandKW/status/906956285102436354,,
My house is on Harbor Dr N facing Belleair Bridge. No damage reported by my neighbors. Said the whole island looks pretty good,2,,09/11/2017,https://twitter.com/tristanoconnell/status/907290985922793473,,
Curfew in effect for Lee County from 8pm tonight to 7am tomorrow. Will recur until further notice. #hurricaneirma #irma #florida @wgcu pic.twitter.com/DCJihDgVnh – bei Lee County EOC,2,,09/10/2017,https://twitter.com/quincy_walters/status/906969120440287232,,
https://www. facebook.com/pg/WJCTJax/pos ts/?ref=page_internal … stunning videos St. Johns River behind the @WJCTJax studios. Record breaking storm surge in Jax #Irma @WFSUmedia,2,,09/11/2017,https://twitter.com/hellokatepayne/status/907233722851905536,,
The Red Cross tried to block the delivery of 400 hamburgers to flood victims in Texas!The Salvation Army provides the most help bar none!,2,,09/10/2017,https://twitter.com/artizzi/status/907037147961729030,,
Also @rushlimbaugh is giving free hurricane advise (Only for people who voted trump),2,,09/07/2017,https://twitter.com/DDumpsterfire/status/905834827579932672,,
Florida don't dump out your water or remove hurricane shutters just yet,2,,09/18/2017,https://twitter.com/2B_Painfree/status/909842296366960640,,
This is chilling. It's also a reminder of why everyone needs to take this storm seriously. Please stay weather aware. . @WPLGLocal10 https:// twitter.com/anumetservice/ status/905041000732794881 …,2,,09/05/2017,https://twitter.com/SeidenLocal10/status/905110293881249793,,
Who the hell wants to see people life's and home being destroyed,2,,09/09/2017,https://twitter.com/xJuanRx/status/906414836984287232,,
@WPTV u should mention 2 lower stream quality 2 allow 4 better results & help networks #HurricaneIrma @TMobile @ATT @sprint @verizon,2,,09/09/2017,https://twitter.com/DavidBLinux/status/906608161196580867,,
The local news station I grew up watching in South #Florida @WPTV is streaming #Irma coverage and updating models http://www. wptv.com /,2,,09/09/2017,https://twitter.com/DrKellyHDunning/status/906438229263568897,,
Or maybe look into increasing the number of shelters that allow pets or push for hotels to accept pets during times of natural disasters?,2,,09/10/2017,https://twitter.com/wcorbe/status/906886149519679488,,
Live stream of front yard. Getting windy here in #orlando #HurrcaneIrma @WESH @EricBurrisWESH https:// twitter.com/wundervision89 /status/906984547006500866 …,3,,09/10/2017,https://twitter.com/wundervision89/status/907013287996542976,,
NOW: Eye of Hurricane Irma near Arcadia in DeSoto County @WFLA http:// wfla.com/2017/09/10/irm a-gains-steam-over-florida-straits-now-a-cat-4-that-could-make-landfall-near-sarasota/ …,3,,09/10/2017,https://twitter.com/tammyhuff8710/status/907059871304077312,,
I'm on the road for Hurricane #Irma relief coverage. 6 of us from @WAVY_News will be helping out our friends at @WFLA in Tampa. #Nexstar pic.twitter.com/GjyAbWkmFX,3,,09/11/2017,https://twitter.com/WAVY10Bob/status/907246598052356096,,
RIGHT NOW: Eye of Cat 1 Hurricane Irma no longer in Tampa Bay area @WFLA http:// wfla.com/2017/09/11/eye -of-hurricane-irma-in-lakeland-area-moving-nw/ …,3,,09/11/2017,https://twitter.com/Zerrick_Gerard/status/907188819623075840,,
Live from Port Saint Joe this morning with the latest on #hurricaneimra tune into @WJHG_TV,3,,09/11/2017,https://twitter.com/KaylaGaskinsTV/status/907178976875032576,,
An earlier story from @WLRN on this conundrum. http:// wlrn.org/post/overtown- residents-get-mixed-messages-about-open-shelters-ahead-hurricane-irma …,3,,09/10/2017,https://twitter.com/dwebbKHN/status/906969309293015045,,
@WLRN storm coverage on @wgbhnews this morning. https:// twitter.com/wgbhnews/statu s/906879686084628480 …,3,,09/10/2017,https://twitter.com/KirkCarapezza/status/906886616224018432,,
NEW 18z GFS run of Hurricane #irma takes the storm farther east of Florida compared to today's earlier GFS runs @wpbf_mike @WPBF25News pic.twitter.com/RcfLJh0lLt,3,,09/05/2017,https://twitter.com/ChrisShepherd/status/905229344414543873,,
"This is the strongest hurricane in the Atlantic on record"" says @thebettydavis #IrmaHurricane #Miami #PuertoRico @WPLGLocal10""",3,,09/05/2017,https://twitter.com/ChristianWplg/status/905171908093779969,,
"@WPLGLocal10 So, to be clear hurricane over land weakens it! Now! It's over Cuba it will//possibility of weakening before hitting FLORIDA?",3,,09/08/2017,https://twitter.com/Cyan_Creeper/status/906334189141753858,,
#HurricaneIrma #forecast cone encompasses #Florida 's peninsula https://www. local10.com/weather/hurric ane-irma/south-florida-in-forecast-cone-of-hurricane-irma … via @WPLGLocal10 #Weather #SouthFlorida,3,,09/06/2017,https://twitter.com/TarekHabal/status/905473504316981249,,
"2am NHC track for #Irma , a dangerous storm for the NE Leeward Islands. We're monitoring this forecast closely for #soflo . Details on @WPTV pic.twitter.com/3HkcymOTce",3,,09/05/2017,https://twitter.com/WxLadyFelicia/status/904970066051072000,,
"OC Mayor: Expect 3-5 hours of hurricane winds, 5-6 hours of tropical storm winds. Will last longer than #Charlie . @news6wkmg #hurricaneirma",3,,09/08/2017,https://twitter.com/TroyLeeCampbell/status/906256116790779904,,
Killearn Lakes Plantation: power on but flickering. Wind picking up. Some rain. Hosting 2 families from Miami that evacuated.,3,,09/11/2017,https://twitter.com/gonzalezloumiet/status/907194311812505600,,
"We now have three named storms. Cat 5 #Irma , TS #Jose (forecast to become a hurricane), and TS #Katia (no threat to U.S.) @weartv pic.twitter.com/JGOGImdFFP",3,,09/06/2017,https://twitter.com/AshleyRuizWx/status/905356738119045120,,
"BREAKING - Hurricane #Irma makes landfall on Cudjoe Key, Fl. First Cat. 4 in the Keys since Donna in 1960. @weartv pic.twitter.com/N6WIEwucI2",3,,09/10/2017,https://twitter.com/wxkaitlin/status/906871116991430656,,
"8 AM update shows max sustained winds now at 150 mph due to an eyewall replacement cycle, but still a strong category 4 hurricane. @weartv pic.twitter.com/PfqaFVXkdY",3,,09/08/2017,https://twitter.com/wxkaitlin/status/906122916781318144,,
"If you lose power during #HurricaneIrma , @WESH hurricane coverage can also be heard on Magic 107.7",3,,09/10/2017,https://twitter.com/AdeleAnkers/status/907039971177107456,,
"5 am Advisory in on #Irma . Still a hurricane, barely. Gusty winds around here this AM even though it's weakening. More now on @WESH . pic.twitter.com/oMlvZ0BAA7",3,,09/11/2017,https://twitter.com/kylegravlin/status/907167149353037825,,
"11p Advisory in on #Irma , expected to be near Leeward Islands Tuesday night as Cat 4 hurricane. More on CW18 now and @WESH at 11. #WESHwx pic.twitter.com/h2cVgka3Kx",3,,09/03/2017,https://twitter.com/kylegravlin/status/904532940809490432,,
Irma remains major Category 5 hurricane with winds up to 185 mph http:// 8.wfla.com/2x4wdiI via @wfla,3,,09/05/2017,https://twitter.com/brendagaye4/status/905208893013405698,,
Hurricane Irma: Eye of Category 5 hurricane passing just north of Puerto Rico @WFLA http:// wfla.com/2017/09/06/cat egory-5-hurricane-irma-forecast-shifts-toward-floridas-east-coast/ …,3,,09/06/2017,https://twitter.com/CamCrossFit/status/905588930195619844,,
Forecast shows Category 5 Hurricane Irma shift east @WFLA http:// wfla.com/2017/09/06/cat egory-5-hurricane-irma-forecast-shifts-toward-floridas-east-coast/ …,3,,09/06/2017,https://twitter.com/CamCrossFit/status/905465184302587904,,
Irma strengthens to Category 5 Hurricane @WFLA http:// wfla.com/2017/09/04/irm a-remains-category-4-hurricane-wind-speeds-increased-to-150-mph/ …,3,,09/05/2017,https://twitter.com/felixveganews/status/905039955998715908,,
"SW #Florida #Naples for impact of #Irma possibly tomorrow afternoon - thousands evacuated, 10-15 foot storm surge expected @WFLA pic.twitter.com/R3c1ZyTOI7",3,,09/09/2017,https://twitter.com/PaulCBS12/status/906605927910047744,,
RT @WFLA 8AM UPDATE: Center of Hurricane Irma about to make landfall in Florida Keys https:// tampanews.co/hurricaneirma- could-make-landfall-as-cat-4-in-manatee-sarasota-or-fort-myers-areas/ … #MP pic.twitter.com/CGwrBWkU7N,3,,09/10/2017,https://twitter.com/Tampa_Live/status/906861576501809152,,
#Irma has not weakened. Winds of 130mph. Still a very dangerous storm. Marching north at 9 mph. Via @WFLA Storm Team 8,3,,09/10/2017,https://twitter.com/TVStacie/status/906918662271102977,,
5pm #irma track is showing landfall at Ft Myers. Not much change. Cat 3 when it hits Tampa. @WFLA @StormTeam8WFLA pic.twitter.com/lU1uAHCwx9,3,,09/09/2017,https://twitter.com/TVStacie/status/906623321822973961,,
". @wgcu 's #HurricaneIrma #food stash. We'll broadcast #hurricane updates around the clock if/when it's necessary, as part of @FloridaStorms pic.twitter.com/aHfRCLQ9EX",3,,09/05/2017,https://twitter.com/JMMeszaros/status/905103965741830144,,
Follow our @NewsHour #IrmaHurricane2017 team + Florida public media stations like @WUFTNews @WJCTJax @WLRN and @WUSF https:// twitter.com/NewsHour/lists /hurricane-irma-coverage/members …,3,,09/08/2017,https://twitter.com/NewsHour/status/906185379664896001,,
RT @WLRN : Hurricane Irma has strengthened into a Cat 3 storm (via @MiamiHerald ) http:// wlrn.us/2eVkpEP pic.twitter.com/oLLGPonb8w,3,,09/05/2017,https://twitter.com/AlanSackrin/status/905159883074482177,,
"For the latest on #Irma , stay tuned to @WLRN at 91.3 FM or stream us online https:// twitter.com/NHC_Atlantic/s tatus/905037807198097408 …",3,,09/05/2017,https://twitter.com/Bridget_O_Brien/status/905040422493442048,,
You can now hear Miami's @WLRN on your @gpbnews radio station. Tune in or stream for the latest on #HurricaneIrma http:// player.streamguys.com/gpb/sgplayer/p layer.php …,3,,09/10/2017,https://twitter.com/gpbnews/status/906944238398709762,,
"Hey Miami, listen to the most trusted hurricane source @TWCBryan at 1PM on @WLRN . Follow him on Twitter | FB #irma https://www. facebook.com/TWCBryanNorcro ss/posts/1556673034370706 … https:// twitter.com/TWCBryan/statu s/905770254533525507 …",3,,09/07/2017,https://twitter.com/JenniferPreston/status/905833000532721664,,
"From the Keys to Gainesville, hurricane force winds won't subside till early Mon. More updates to come from @WLRN at https://www. facebook.com/NPR",3,,09/08/2017,https://twitter.com/NPR/status/906250138427031553,,
@NPR : RT @WLRN : Hurricane Irma is back to Cat 5 and making landfall in Cuba: http:// wlrn.org/post/life-thre atening-situation-hurricane-irma-evacuations-continue-south-florida … … http:// ift.tt/2xVnJHL,3,,09/09/2017,https://twitter.com/ojebussaveus/status/906372745755324417,,
@WPBF25News @NWSMelbourne : 1st gust of the day to hurricane force. Wind sensor near St. Lucie nuclear plant recorded a gust to 80 mph,3,,09/10/2017,https://twitter.com/Ten18Consulting/status/906962937109237761,,
We may see tropical storm force winds starting Friday in South Florida. @JulieDurda w/ Hurricane Irma latest models & paths @WPLGLocal10 pic.twitter.com/sFk1KOEBrr,3,,09/05/2017,https://twitter.com/EricYutzy/status/904998606020775936,,
Wont be deteriorating over Cuba. Will remain a major hurricane when it finally makes landfall in the Florida Keys.,3,,09/09/2017,https://twitter.com/ErikaDelgadoWx/status/906405799962046469,,
"Hurricane Irma makes landfall at Cudjoe Key in the lower Keys,and continues to bring T.S.force & Hurricane force winds to SFLO @WPLGLocal10 pic.twitter.com/EBqjEEsZN2",3,,09/10/2017,https://twitter.com/JulieDurda/status/906874171816280066,,
#Irma to remain powerful hurricane into early next week https://www. local10.com/weather/hurric ane/hurricane-irma-to-stregthen-through-the-weekend … @WPLGLocal10,3,,09/02/2017,https://twitter.com/OurBlackMiami/status/904120286739607553,,
"Today *happens to be the generally accepted peak of hurricane season"" among meteorologists. September 10th. #HurrcaneIrma @WPTV https:// twitter.com/wptv/status/90 6777172521750528 …""",3,,09/10/2017,https://twitter.com/AshleighWalters/status/906785022262247424,,
NEW: @glennglazer is going through details of 2 a.m. @WPTV #HurricaneIrma update regains Cat 5 strength over Cuba http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean …,3,,09/09/2017,https://twitter.com/AshleighWalters/status/906403742056140800,,
"NEW #HURRICANEIRMA update: @glennglazer says Cat 4, 155 mph (2 mph below Cat 5). Possible Cat 4 landfall @WPTV pic.twitter.com/f7Y0CqXsCe",3,,09/08/2017,https://twitter.com/AshleighWalters/status/906078466369605632,,
"Still a lot of uncertainty, but we're in 5-day cone for #HurricaneIrma - winds 150 mph, Cat 4: http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean … @glennglazer @WPTV pic.twitter.com/gTYAAIyaj1",3,,09/05/2017,https://twitter.com/AshleighWalters/status/905003007607222272,,
"#HurricaneIrma 5 a.m. Update - still a Cat. 4, winds increase to 150 mph, follow @glennglazer @WxLadyFelicia @WPTV http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean …",3,,09/05/2017,https://twitter.com/AshleighWalters/status/904992292574031872,,
Irma grows to Cat 4 hurricane with 130 mph winds. Coverage from @wcpo sister station @WPTV http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean …,3,,09/04/2017,https://twitter.com/GriffinFrank/status/904829111054589953,,
Irma streams I’ll have an eye on in addition to CNN: Miami: @WSVN http:// wsvn.com/on-air-live-st ream/ … West Palm Beach: @WPTV http://www. wptv.com/wptv-live-video,3,,09/08/2017,https://twitter.com/JoshuaChavers/status/906256708275773440,,
"Category 5 Irma's winds remain at 185 mph, Hurricane Jose forms. @WPTV #IrmaHurricane #Irma2017 #hurricaneirma2017 https://www. youtube.com/watch?v=jj8HSq z6vzg&feature=share …",3,,09/07/2017,https://twitter.com/mfatah281/status/905690690339909632,,
"#HurricaneIrma makes 9am landfall in Lower Keys. Cat 4, Ft. Myers, Tampa next.. @WPTV pic.twitter.com/2fB3arCUJK",3,,09/10/2017,https://twitter.com/RSteinWPTV/status/906868836410040320,,
"If you lose power during #HurricaneIrma , you can listen to us live on @ESPN1063 . We will also stream everyone on FB live!! @wptv pic.twitter.com/nEH5bFViAB",3,,09/07/2017,https://twitter.com/StephanieWPTV/status/905735141816885248,,
"Significant amount of dry air being pulled into #Irma , causing the storm to weaken quickly...We're live on @WPTV pic.twitter.com/UWdZdvKgut",3,,09/11/2017,https://twitter.com/WxLadyFelicia/status/907224734810755074,,
5am update shows #Irma making landfall now as a cat 4 hurricane in the Florida Keys. We're live on @WPTV pic.twitter.com/8kg2VYvnRM,3,,09/10/2017,https://twitter.com/WxLadyFelicia/status/906804677102227456,,
5am Update on #Irma has a major hurricane possibly making landfall in south Florida Sunday. @WPTV #flwx #soflo pic.twitter.com/AOorgaYo2n,3,,09/07/2017,https://twitter.com/WxLadyFelicia/status/905721863518781440,,
Hurricane #Irma is still a strong cat 5 storm moving WNW. A Hurricane Watch will likely be issued for portions of Florida later today @WPTV pic.twitter.com/QvaqNfONEA,3,,09/07/2017,https://twitter.com/WxLadyFelicia/status/905721395505750016,,
#Irma expected to become a category 5 storm again on its way to Florida. Tune into @FOX10News at 5pm for the latest. pic.twitter.com/ThB8Kv2Jvx,3,,09/08/2017,https://twitter.com/adamolivierwx/status/906272199492984833,,
#Irma expected to become a category 5 storm again on its way to Florida. Tune into @FOX10News at 5pm for the latest. pic.twitter.com/0MkDEcnuLC,3,,09/08/2017,https://twitter.com/JasonSmithFox10/status/906272159592587264,,
@SenBillNelson to visit PBC Emergency Ops Center @2pm. County declared a state of emergency as of midnight. @WPTV @FOX29WFLX #HurricaneIrma,3,,09/06/2017,https://twitter.com/StephanieWPTV/status/905352716192555008,,
"Irma expected to become category 4 hurricane by Tuesday, tracking continues toward south Florida http://www. mysuncoast.com/news/local/irm a-expected-to-become-category-hurricane-by-tuesday-tracking-continues/article_0ae2845a-9119-11e7-8e5b-d3968ea28da2.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast",3,,09/04/2017,https://twitter.com/5455km629/status/904655766199701505,,
FIRST ALERT WEATHER: Hurricane Irma back to a Category 4 http://www. mysuncoast.com/news/local/fir st-alert-weather-hurricane-irma-back-to-a-category/article_494f2358-9513-11e7-b7cd-9ff3e905b744.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,,09/10/2017,https://twitter.com/HHamlinVP/status/906868959680614402,,
"Irma expected to become category 4 hurricane by Tuesday, tracking continues toward south Florida http://www. mysuncoast.com/news/local/irm a-expected-to-become-category-hurricane-by-tuesday-tracking-continues/article_0ae2845a-9119-11e7-8e5b-d3968ea28da2.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast",3,,09/04/2017,https://twitter.com/jodieandre/status/904729053940371456,,
The Latest: Hurricane Irma strengthens to a Category 5 storm http://www. mysuncoast.com/ap/the-latest- hurricane-irma-strengthens-to-a-category-storm/article_0dc7d972-e172-5a03-9b12-b5e9b75e7491.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,,09/05/2017,https://twitter.com/lordclades22/status/905085871497588736,,
FIRST ALERT WEATHER: Hurricane Watch in effect from Bonita Beach to Anna Maria http://www. mysuncoast.com/news/first-ale rt-weather-hurricane-watch-in-effect-from-bonita-beach/article_c26696b0-9444-11e7-b154-b7f46a3323e5.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,,09/08/2017,https://twitter.com/LucyAnnLance/status/906041366794215424,,
. @FLGovScott : Expecting 15ft storm surge above ground level @news6wkmg #News6,3,,09/09/2017,https://twitter.com/AmandaNCastro/status/906549530346352641,,
We're going to ride out this storm with you. Get the latest on #HurricaneIrma on @news6wkmg & watch LIVE http:// bit.ly/2rVp39Q,3,,09/09/2017,https://twitter.com/AmandaNCastro/status/906452815979188224,,
Orange Co EOC will go to level 1 activation Saturday morning at 7a @news6wkmg #hurricaneirma,3,,09/08/2017,https://twitter.com/ErikSandoval/status/906261142154203136,,
"@news6wkmg livestream from my house in Northeast Polk, Davenport (Facing north). Please feel free to use on air. https:// youtu.be/-fafhC8ZPog",3,,09/09/2017,https://twitter.com/JamesMoore93/status/906616429490982914,,
"GPD is running a rapid damage assessment"" at this time. ( @WCJB20 ) #HurricaneIrma http:// fb.me/LRz4w17j""",3,,09/11/2017,https://twitter.com/SaraGirardNews/status/907232852202401792,,
"ICYMI: Gov. Scott declares state of emergency ahead of #Irma Too soon to know if it will hit, stay with @wctv http://www. wctv.tv/content/news/G ov-Scott-declares-state-of-emergency-to-prepare-for-Hurricane-Irma-442694123.html …",3,,09/05/2017,https://twitter.com/MarielCarbone/status/905076393746280448,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @FOX10News @WECPTV @WKRG As of 11pm EDT Puerto Rico is under a hurricane watch #Irma,3,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904912346992316416,,
Hurricane #Irma only roughly 105 miles SE of the Florida Keys. Tornado warnings will continue NE of the eye. @weartv pic.twitter.com/SsT0TopEE4,3,,09/09/2017,https://twitter.com/wxkaitlin/status/906663233049821184,,
Back at work & headed to Brevard County to check out tornado damage and washed out roads. Continuous coverage on @WESH . #HurricaneIrma pic.twitter.com/wNxmwoG9RE,3,,09/10/2017,https://twitter.com/ACrawfordWESH/status/906972661733052422,,
Gov Scott just ordered a state of emergency for all 67 counties ahead of ANY possible impact from #HurricaneIrma @WESH https:// twitter.com/FLGovScott/sta tus/904709900302987264 …,3,,09/04/2017,https://twitter.com/AdrianWhitsett/status/904816708099170309,,
"NOW: officials in Seminole County talking #Irma response, about to address #DukeEnergy . @WESH streaming it live: https://www. facebook.com/wesh2news/vide os/10155741017178748/ …",3,,09/19/2017,https://twitter.com/HadasBrownWESH/status/910129743961391104,,
"@WESH livestream from my house in Northeast Polk, Davenport (Facing north). Please feel free to use on air. https:// youtu.be/-fafhC8ZPog",3,,09/09/2017,https://twitter.com/JamesMoore93/status/906615980868227072,,
Weather updates brought to you by @WESH #Orlando #Tampa #hurricaneirma #beintheknow #wevegotyoucovered http:// ow.ly/uaW030f3jT5,3,,09/11/2017,https://twitter.com/JasperRoof/status/907238592346542080,,
Back in the @WESH control room. @amysweezey & @DaveCocchiarell on TV now w/ tornado warning for #brevard county pic.twitter.com/4S4MHmNqjg,3,,09/10/2017,https://twitter.com/ProducerElias/status/906915285764120576,,
"@DukeEnergy @WESH no power, no updates from Duke other than assessing damage. No trucks seen west of Apopka Vineland.",3,,09/12/2017,https://twitter.com/Rec663/status/907616076644667392,,
