,'username','date','retweets','favorites','text','cleantext','is_retweet','ID','permalink','Translation',Category
1610,AEEONLINE,2018-02-07 07:26:05,17,21,"Juntos podemos lograr un Puerto Rico libre de influenza... cómparte el video de la secretaria Julia Keleher del @EDUCACIONPR  sobre vacunación gratuita para estudiantes, padres, madres, tutores y personal escolar. CC6 https://twitter.com/SecEducacionPR /status/960901410882768896   …","Juntos podemos lograr un Puerto Rico libre de influenza... cómparte el video de la secretaria Julia Keleher del @EDUCACIONPR  sobre vacunación gratuita para estudiantes, padres, madres, tutores y personal escolar. CC6  /status/960901410882768896   …",False,961214480771317761,/AEEONLINE/status/961214480771317761,"Together we can achieve a Puerto Rico free of influenza ... share the video of Secretary Julia Keleher of @ EDUCACIONPR about free vaccination for students, parents, tutors and school staff. CC6 https://twitter.com/SecEducacionPR / status / 960901410882768896 ...",2
1611,AEEONLINE,2018-02-02 09:34:08,3,21,"Se energiza la línea de 3100 a 38,000 voltios __PIPE__ GOBIERNO __PIPE__  http://elvocero.com    CC1 http://www. elvocero.com/gobierno/se-en ergiza-la-l-nea-de-a-voltios/article_7f2422d0-0818-11e8-b731-0b638dcdcf5e.html   …","Se energiza la línea de 3100 a 38,000 voltios __PIPE__ GOBIERNO __PIPE__      CC1  elvocero.com/gobierno/se-en ergiza-la-l-nea-de-a-voltios/article_7f2422d0-0818-11e8-b731-0b638dcdcf5e.html   …",False,959434765253468165,/AEEONLINE/status/959434765253468165,"The line from 3100 to 38,000 volts is energized __PIPE__ GOVERNMENT __PIPE__ http://elvocero.com CC1 http: // www. elvocero.com/gobierno/se-en ergiza-la-l-nea-de-a-voltios / article_7f2422d0-0818-11e8-b731-0b638dcdcf5e.html ...",2
1612,AEEONLINE,2017-11-12 16:00:18,78,171,El sistema eléctrico está integrado por líneas de transmisión y distribución que son parte de la infraestructura que lleva la energía a tu hogar. CC6 pic.twitter.com/DtWxdvC9UU,El sistema eléctrico está integrado por líneas de transmisión y distribución que son parte de la infraestructura que lleva la energía a tu hogar. CC6 ,False,929816143103254528,/AEEONLINE/status/929816143103254528,The electrical system is integrated by transmission and distribution lines that are part of the infrastructure that brings energy to your home. CC6 pic.twitter.com/DtWxdvC9UU,2
1613,AEEONLINE,2017-11-12 19:27:27,62,199,Video: Empleados de la AEE suben un poste a mano por que el camión no llegaba CC1 http://www. tunoticiapr.com/puerto-rico-pa -lante/1036338287-Video:-Empleados-de-la-AEE-suben-un-poste-a-mano-por-que-el-cami%C3%B3n-no-llegaba-   …,Video: Empleados de la AEE suben un poste a mano por que el camión no llegaba CC1  tunoticiapr.com/puerto-rico-pa -lante/1036338287-Video:-Empleados-de-la-AEE-suben-un-poste-a-mano-por-que-el-cami%C3%B3n-no-llegaba-   …,False,929868274137030656,/AEEONLINE/status/929868274137030656,Video: AEE employees upload a post by hand because the truck did not reach CC1 http: // www. tunoticiapr.com/puerto-rico-pa -lante / 1036338287-Video: -Employees-of-the-AEE-upload-a-post-a-hand-by-the-way% C3% B3n-no-arrived - ...,2
1614,AEEONLINE,2017-09-06 15:38:16,2,3,Director Ejecutivo dialoga con Telemundo en relación situación sistema eléctrico ante paso de #IrmaPR . #AEEHuracanes  CC6,Director Ejecutivo dialoga con Telemundo en relación situación sistema eléctrico ante paso de #IrmaPR . #AEEHuracanes  CC6,False,905515510858739717,/AEEONLINE/status/905515510858739717,Executive Director talks with Telemundo in relation to the electrical system situation before the passage of #IrmaPR. #AEEHuracanes CC6,2
1615,AEEONLINE,2018-03-02 10:29:31,2,8,"2-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Mayagüez, Ponce, y San Juan.  CC6Translate from Spanish pic.twitter.com/iA02wHhKaB","2-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Mayagüez, Ponce, y San Juan.  CC6Translate from Spanish ",False,969595562734604288,/AEEONLINE/status/969595562734604288,"2-3-2018 - WHAT THE BRIGADES ARE DOING ... Regions Mayagüez, Ponce, and San Juan. CC6Translate from Spanish pic.twitter.com/iA02wHhKaB",2
1616,AEEONLINE,2018-03-05 12:04:38,4,3,"5-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Mayagüez, Ponce, y San Juan.  CC6 pic.twitter.com/wgKPKqLE5v","5-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Mayagüez, Ponce, y San Juan.  CC6 ",False,970706664788721665,/AEEONLINE/status/970706664788721665,"5-3-2018 - WHAT THE BRIGADES ARE DOING ... Regions Mayagüez, Ponce, and San Juan. CC6 pic.twitter.com/wgKPKqLE5v",2
1617,AEEONLINE,2018-03-01 18:50:10,102,220,AEE Informa: Se normalizó la línea 50900 y continuamos restableciendo el servicio eléctrico a los clientes que lo perdieron a consecuencia del evento de hoy. Seguimos... CC1,AEE Informa: Se normalizó la línea 50900 y continuamos restableciendo el servicio eléctrico a los clientes que lo perdieron a consecuencia del evento de hoy. Seguimos... CC1,False,969359171564068864,/AEEONLINE/status/969359171564068864,AEE Informs: Line 50900 was standardized and we continue to restore electric service to customers who lost it as a result of today's event. We continue ... CC1,2
1618,AEEONLINE,2017-12-09 14:49:38,13,27,En Video la AEE informa que municipio tendrá luz hoy CC1  http://www. tunoticiapr.com/noticias-local es/1203399233-En-Video-la-AEE-informa-que-municipio-tendr%C3%A1-luz-hoy-   …,En Video la AEE informa que municipio tendrá luz hoy CC1   tunoticiapr.com/noticias-local es/1203399233-En-Video-la-AEE-informa-que-municipio-tendr%C3%A1-luz-hoy-   …,False,939582831021391873,/AEEONLINE/status/939582831021391873,In Video the AEE informs that municipality will have light today CC1 http: // www. tunoticiapr.com/noticias-local en / 1203399233-En-Video-la-AEE-informa-que-municipio-tiener% C3% A1-luz-hoy- ...,2
1619,AEEONLINE,2017-10-12 15:45:30,0,9,"No hay razón alguna para mentir, observe la columna de cantidad de días y verá que la mayoría de los trabajos son de continuidad. CC6","No hay razón alguna para mentir, observe la columna de cantidad de días y verá que la mayoría de los trabajos son de continuidad. CC6",False,918563294117613570,/AEEONLINE/status/918563294117613570,"There is no reason to lie, look at the column of number of days and you will see that most jobs are continuity. CC6",2
1620,AEEONLINE,2017-12-08 11:15:56,49,63,"Justo González: ""entre los huracanes Irma y María perdimos cerca de 57,000 postes a traves de toda la Isla"". CC1","Justo González: ""entre los huracanes Irma y María perdimos cerca de 57,000 postes a traves de toda la Isla"". CC1",False,939166664033226752,/AEEONLINE/status/939166664033226752,"Justo González: ""between the hurricanes Irma and María we lost close to 57,000 poles across the entire Island."" CC1",2
1621,AEEONLINE,2017-12-08 11:54:59,40,133,"Justo González: ""Firmamos un memorando de entendimiento con compañías eléctricas de Estados Unidos para traer más recursos a Puerto Rico y agilizar los trabajos"". CC1","Justo González: ""Firmamos un memorando de entendimiento con compañías eléctricas de Estados Unidos para traer más recursos a Puerto Rico y agilizar los trabajos"". CC1",False,939176494332604417,/AEEONLINE/status/939176494332604417,"Justo González: ""We signed a memorandum of understanding with US utilities to bring more resources to Puerto Rico and expedite the work."" CC1",2
1622,AEEONLINE,2017-09-06 08:30:50,0,5,¿Qué municipio por favor? Agradecemos nos provea su#de cuenta o nombre completo del dueño de la cuenta para ayudarle con su querella. CC5,¿Qué municipio por favor? Agradecemos nos provea su#de cuenta o nombre completo del dueño de la cuenta para ayudarle con su querella. CC5,False,905407947383201792,/AEEONLINE/status/905407947383201792,Which municipality please? We appreciate you providing us with your account # or full name of the owner of the account to help you with your complaint. CC5,2
1623,AEEONLINE,2017-12-13 09:27:14,23,51,[HOY] Trabajos de brigadas en la Región San Juan. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/gPKVHdy7kq,[HOY] Trabajos de brigadas en la Región San Juan. ¡Seguimos!  CC6 #PRSeLevanta ,False,940951247942815746,/AEEONLINE/status/940951247942815746,[TODAY] Brigade works in the San Juan Region. We continue! CC6 #PRSeLevanta pic.twitter.com/gPKVHdy7kq,2
1624,AEEONLINE,2018-02-10 10:43:50,8,17,"10-2-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Caguas y Carolina.  Al momento de esta publicación, falta por informar Región de Bayamón. CC6 pic.twitter.com/r4YXFjQ9Xv","10-2-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Caguas y Carolina.  Al momento de esta publicación, falta por informar Región de Bayamón. CC6 ",False,962351411118919680,/AEEONLINE/status/962351411118919680,"10-2-2018 - WHAT THE BRIGADES ARE DOING ... Regions Arecibo, Caguas and Carolina. At the time of this publication, the Region of Bayamón has yet to be reported. CC6 pic.twitter.com/r4YXFjQ9Xv",2
1625,AEEONLINE,2018-01-30 13:18:06,3,1,"El director de Servicio al Cliente, Aldo L. Rodríguez Morales, habló con Rubén Sánchez en Temprano en la Mañana por WKAQ 580, sobre el proceso de facturación. CC1 pic.twitter.com/3Y48EvhRP9","El director de Servicio al Cliente, Aldo L. Rodríguez Morales, habló con Rubén Sánchez en Temprano en la Mañana por WKAQ 580, sobre el proceso de facturación. CC1 ",False,958403966097862659,/AEEONLINE/status/958403966097862659,"The Director of Customer Service, Aldo L. Rodríguez Morales, spoke with Rubén Sánchez in the Early Morning for WKAQ 580, about the billing process. CC1 pic.twitter.com/3Y48EvhRP9",2
1626,AEEONLINE,2017-09-09 16:51:47,21,89,Ya en Culebra personal técnico trabajando para restablecer el servicio. CC6 #AEEyacomenzamos pic.twitter.com/rQ5C8CFTUt,Ya en Culebra personal técnico trabajando para restablecer el servicio. CC6 #AEEyacomenzamos ,False,906621176650313728,/AEEONLINE/status/906621176650313728,Already in Culebra technical staff working to restore service. CC6 #AEEyacomenzamos pic.twitter.com/rQ5C8CFTUt,2
1627,AEEONLINE,2017-12-03 14:26:16,52,211,Ahora: Personal técnico realiza trabajos de reparción y atiende evento en Ave. Ashford de El Condado. Se espera restablecer el servicio eléctrico lo antes posible en esa zona capitalina y turística. CC1,Ahora: Personal técnico realiza trabajos de reparción y atiende evento en Ave. Ashford de El Condado. Se espera restablecer el servicio eléctrico lo antes posible en esa zona capitalina y turística. CC1,False,937402625187876865,/AEEONLINE/status/937402625187876865,Now: Technical staff performs repairs and attends event at Ashford Ave. in El Condado. It is expected to restore the electric service as soon as possible in that capital and tourist area. CC1,2
1628,AEEONLINE,2018-01-30 21:10:18,12,67,Empleado de energía eléctrica capta celebración de vecindario tras restauración de luz __PIPE__ ACTUALIDAD __PIPE__  http://elvocero.com    CC1 http://www. elvocero.com/actualidad/emp leado-de-energ-a-el-ctrica-capta-celebraci-n-de/article_980383e4-0620-11e8-9376-0b0f495aa18f.html   …,Empleado de energía eléctrica capta celebración de vecindario tras restauración de luz __PIPE__ ACTUALIDAD __PIPE__      CC1  elvocero.com/actualidad/emp leado-de-energ-a-el-ctrica-capta-celebraci-n-de/article_980383e4-0620-11e8-9376-0b0f495aa18f.html   …,False,958522798477062145,/AEEONLINE/status/958522798477062145,Employee of electric energy captures celebration of neighborhood after restoration of light __PIPE__ CURRENTTY __PIPE__ http://elvocero.com CC1 http: // www. elvocero.com/actualidad/emp leado-de-energ-a-el-ctrica-capta-celebraci-n-de / article_980383e4-0620-11e8-9376-0b0f495aa18f.html ...,2
1629,AEEONLINE,2018-02-03 11:03:34,2,28,"Trabajos de construcción en Línea 37,100 por brigadas de Líneas de Transmisión Sur ayer en Bosque Seco, Guánica. Fotos de Edwin Narváez. #unsoloequipo  CC6 pic.twitter.com/yiI1FKEb6k","Trabajos de construcción en Línea 37,100 por brigadas de Líneas de Transmisión Sur ayer en Bosque Seco, Guánica. Fotos de Edwin Narváez. #unsoloequipo  CC6 ",False,959819663403253760,/AEEONLINE/status/959819663403253760,"Construction work in line 37,100 by brigades of South Transmission Lines yesterday in Bosque Seco, Guánica. Photos by Edwin Narváez. #unsoloequipo CC6 pic.twitter.com/yiI1FKEb6k",2
1630,AEEONLINE,2017-09-16 15:33:14,36,30,Empleado sufrió quemaduras mientras realizaba labores para restablecer servicio eléctrico en sector de Trujillo Alto. Más detalles adelante.,Empleado sufrió quemaduras mientras realizaba labores para restablecer servicio eléctrico en sector de Trujillo Alto. Más detalles adelante.,False,909138122495193088,/AEEONLINE/status/909138122495193088,Employee suffered burns while performing work to restore electrical service in Trujillo Alto sector. More details ahead.,2
1631,AEEONLINE,2017-09-04 13:20:15,4,1,Llegó el tiempo de estar alerta. Sigue nuestros consejos. CC6  https://www2.aeepr.com/Ambiente/Hurac anes.asp   …  #AEEHuracanes  #PuertoRicoSePrepara pic.twitter.com/HAh3BGzTNB,Llegó el tiempo de estar alerta. Sigue nuestros consejos. CC6   anes.asp   …  #AEEHuracanes  #PuertoRicoSePrepara ,False,904756003618611200,/AEEONLINE/status/904756003618611200,The time to be alert arrived. Follow our advice. CC6 https://www2.aeepr.com/Ambiente/Hurac anes.asp ... #AEEHuracanes #PuertoRicoSePrepara pic.twitter.com/HAh3BGzTNB,2
1632,AEEONLINE,2018-01-31 06:05:59,29,79,"AEE informa: Personal técnico inspecciona la sub estación 1806-00 de Levittown en Toa Baja, para corregir falla y restablecer el servicio eléctrico en dicho sector lo antes posible. CC-4","AEE informa: Personal técnico inspecciona la sub estación 1806-00 de Levittown en Toa Baja, para corregir falla y restablecer el servicio eléctrico en dicho sector lo antes posible. CC-4",False,958657606821834757,/AEEONLINE/status/958657606821834757,"AEE informs: Technical staff inspects sub-station 1806-00 of Levittown in Toa Baja, to correct failures and restore electrical service in that sector as soon as possible. CC-4",2
1633,AEEONLINE,2018-01-16 15:29:24,12,13,Compartimos información relacionada al tema de Facturación y Suspensión de Servicio.  Recuerde mantenerse informado a través de nuestras redes sociales o el Centro de Servicio al Cliente 787-521-3434. CC6 pic.twitter.com/NkbBfrgXW3,Compartimos información relacionada al tema de Facturación y Suspensión de Servicio.  Recuerde mantenerse informado a través de nuestras redes sociales o el Centro de Servicio al Cliente 787-521-3434. CC6 ,False,953363578609963010,/AEEONLINE/status/953363578609963010,We share information related to the Billing and Service Suspension issue. Remember to stay informed through our social networks or the Customer Service Center 787-521-3434. CC6 pic.twitter.com/NkbBfrgXW3,2
1634,AEEONLINE,2017-09-11 13:22:53,21,30,AHORA enviamos informe Región Caguas con #Loqueestamoshaciendo . CC6 #AEEyacomenzamos pic.twitter.com/KKoiB94bL4,AHORA enviamos informe Región Caguas con #Loqueestamoshaciendo . CC6 #AEEyacomenzamos ,False,907293382032150528,/AEEONLINE/status/907293382032150528,NOW we send the Caguas Region report with #What we are doing. CC6 #AEEyacomenzamos pic.twitter.com/KKoiB94bL4,2
1635,AEEONLINE,2017-11-10 12:01:27,88,204,"Justo González: ""ya estamos en 42% de generación como habíamos previsto desde esta mañana"". CC1 pic.twitter.com/GHz3QBcsb8","Justo González: ""ya estamos en 42% de generación como habíamos previsto desde esta mañana"". CC1 ",False,929031259761905664,/AEEONLINE/status/929031259761905664,"Justo González: ""We are already 42% of generation as we had planned since this morning."" CC1 pic.twitter.com/GHz3QBcsb8",2
1636,AEEONLINE,2017-09-27 11:33:18,4,3,Director ejecutivo AEE afirma que no le ha llegado información préstamo de mil millones de bonistas de la AEE. CC1  http://www. tunoticiapr.com/mobile/mobile2 014/noticias-locales/1533604110-Director-ejecutivo-de-la-AEE-afirma-que-no-le-ha-llegado-informaci%C3%B3n-acerca-de-pr%C3%A9stamo-de-mil-millones-de-bonistas-de-la-corporaci%C3%B3n-p%C3%BAblica   …,Director ejecutivo AEE afirma que no le ha llegado información préstamo de mil millones de bonistas de la AEE. CC1   tunoticiapr.com/mobile/mobile2 014/noticias-locales/1533604110-Director-ejecutivo-de-la-AEE-afirma-que-no-le-ha-llegado-informaci%C3%B3n-acerca-de-pr%C3%A9stamo-de-mil-millones-de-bonistas-de-la-corporaci%C3%B3n-p%C3%BAblica   …,False,913064011784232961,/AEEONLINE/status/913064011784232961,Executive Director AEE affirms that it has not received loan information from a billion bondholders of PREPA. CC1 http: // www. tunoticiapr.com/mobile/mobile2 014 / news-local / 1533604110-Director-executive-of-the-AEE-affirms-that-has-not-arrived-information% C3% B3n-about-of-pr% C3 % A9stamo-de-mil-millones-de-bonistas-de-la-corporation% C3% B3n-p% C3% BAblica ...,2
1637,AEEONLINE,2017-12-10 19:11:41,33,75,AEE no suspenderá servicio durante periodo de restablecimiento __PIPE__ GOBIERNO __PIPE__  http://elvocero.com    CC1 http://www. elvocero.com/gobierno/aee-n o-suspender-servicio-durante-periodo-de-restablecimiento/article_33fe76ea-ddff-11e7-af1f-eb541cb8a231.html   …,AEE no suspenderá servicio durante periodo de restablecimiento __PIPE__ GOBIERNO __PIPE__      CC1  elvocero.com/gobierno/aee-n o-suspender-servicio-durante-periodo-de-restablecimiento/article_33fe76ea-ddff-11e7-af1f-eb541cb8a231.html   …,False,940011168382509056,/AEEONLINE/status/940011168382509056,AEE will not suspend service during the restoration period __PIPE__ GOVERNMENT __PIPE__ http://elvocero.com CC1 http: // www. elvocero.com/gobierno/aee-n o-suspend-service-during-restoration-period / article_33fe76ea-ddff-11e7-af1f-eb541cb8a231.html ...,2
1638,AEEONLINE,2017-09-03 06:59:23,0,0,El evento de Aquarius en Loíza ya está reportado y pendiente para atención de personal técnico a partir de las 7:30 am. CC1,El evento de Aquarius en Loíza ya está reportado y pendiente para atención de personal técnico a partir de las 7:30 am. CC1,False,904297766297497600,/AEEONLINE/status/904297766297497600,The Aquarius event in Loíza is already reported and pending for technical personnel attention starting at 7:30 am. CC1,2
1639,AEEONLINE,2018-03-21 14:10:43,5,20,"Vieques - Personal técnico realizará mantenimiento a generadores de FEMA en la isla municipio, por un periodo de media hora a partir de las 2:30 pm de hoy y conectará el sistema a generadores de la AEE. __NEWLINE____NEWLINE__Seguimos... CC6","Vieques - Personal técnico realizará mantenimiento a generadores de FEMA en la isla municipio, por un periodo de media hora a partir de las 2:30 pm de hoy y conectará el sistema a generadores de la AEE. __NEWLINE____NEWLINE__Seguimos... CC6",False,976521500634370049,/AEEONLINE/status/976521500634370049,"Vieques - Technical staff will perform maintenance on FEMA generators in the island municipality, for a period of half an hour starting at 2:30 pm today and will connect the system to generators of the AEE. __NEWLINE ____ NEWLINE__We continue ... CC6",2
1640,AEEONLINE,2017-10-22 14:22:32,29,110,"Ricardo Ramos: ""Nuestras líneas corren por una geografía bien retante, pero nosotros la conocemos y vamos a cumplir con la meta"". CC1","Ricardo Ramos: ""Nuestras líneas corren por una geografía bien retante, pero nosotros la conocemos y vamos a cumplir con la meta"". CC1",False,922166297441587201,/AEEONLINE/status/922166297441587201,"Ricardo Ramos: ""Our lines run through a very challenging geography, but we know it and we will meet the goal."" CC1",2
1641,AEEONLINE,2017-09-09 06:37:48,224,610,"Buenos días,  pedimos al pueblo calma, estamos corrigiendo pérdidas para luego poder llevarte la energía hasta tu hogar.CC6 #AEEyacomenzamos","Buenos días,  pedimos al pueblo calma, estamos corrigiendo pérdidas para luego poder llevarte la energía hasta tu hogar.CC6 #AEEyacomenzamos",False,906466662098067461,/AEEONLINE/status/906466662098067461,"Good morning, we ask the people to calm down, we are correcting losses to then be able to take the energy to your home.CC6 #AAnd we start",1
1642,AEEONLINE,2017-10-04 10:31:32,55,92,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Bayamón CC6 #AEEyacomenzamos   #PRSeLevanta pic.twitter.com/jboHa5jGaN,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Bayamón CC6 #AEEyacomenzamos   #PRSeLevanta ,False,915585182211682304,/AEEONLINE/status/915585182211682304,WHAT THE AEE BRIGADES ARE DOING - Bayamón Region CC6 #AEEyacommended #PRSeLevanta pic.twitter.com/jboHa5jGaN,2
1643,AEEONLINE,2018-03-20 10:36:55,14,23,"RESUMEN del 19-3-18 (pm) - Contamos con 2,174 trabajadores en las líneas de distribución y 543 en las de transmisión. La generación para la fecha 94.6%  y 93.40% (1,375,767) clientes con servicio. __NEWLINE____NEWLINE__Continuamos con los trabajos de reparación del sistema... #unsoloequipo  CC6","RESUMEN del 19-3-18 (pm) - Contamos con 2,174 trabajadores en las líneas de distribución y 543 en las de transmisión. La generación para la fecha 94.6%  y 93.40% (1,375,767) clientes con servicio. __NEWLINE____NEWLINE__Continuamos con los trabajos de reparación del sistema... #unsoloequipo  CC6",False,976105307272351744,/AEEONLINE/status/976105307272351744,"SUMMARY 19-3-18 (pm) - We have 2,174 workers in the distribution lines and 543 in the transmission lines. Generation for the date 94.6% and 93.40% (1,375,767) customers with service. __NEWLINE____NEWLINE__We continue with the repair work of the system ... #unit equipment CC6",2
1644,AEEONLINE,2018-03-26 06:54:38,0,1,Disculpe la fecha debió decir 25 de marzo de 2018. La información relacionada a los sectores está correcta. CC6,Disculpe la fecha debió decir 25 de marzo de 2018. La información relacionada a los sectores está correcta. CC6,False,978223695536840704,/AEEONLINE/status/978223695536840704,"Excuse the date should say March 25, 2018. The information related to the sectors is correct. CC6",2
1645,AEEONLINE,2017-11-02 17:53:52,35,110,AEE anuncia trabajos para restablecer infraestructura eléctrica en San Juan.CC3__NEWLINE__ https://www. aeepr.com/Noticias/notic iasread.asp?r=VVUMMDGAZI   …,AEE anuncia trabajos para restablecer infraestructura eléctrica en San Juan.CC3__NEWLINE__  aeepr.com/Noticias/notic iasread.asp?r=VVUMMDGAZI   …,False,926205747494518784,/AEEONLINE/status/926205747494518784,AEE announces works to restore electrical infrastructure in San Juan.CC3__NEWLINE__ https: // www. aeepr.com/Noticias/notic iasread.asp? r = VVUMMDGAZI ...,2
1646,AEEONLINE,2017-12-03 08:28:43,28,69,Primera Hora - Cerrarán tramo de autopista Luis A. Ferré por trabajos de la AEE CC1 http://m.primerahora.com/noticias/puert o-rico/nota/cerrarntramodeautopistaluisaferrportrabajosdelaaee-1258108/   …,Primera Hora - Cerrarán tramo de autopista Luis A. Ferré por trabajos de la AEE CC1  o-rico/nota/cerrarntramodeautopistaluisaferrportrabajosdelaaee-1258108/   …,False,937312644943482880,/AEEONLINE/status/937312644943482880,Primera Hora - Luis A. Ferré highway section will be closed for works of the AEE CC1 http://m.primerahora.com/noticias/puert o-rico / nota / cerrarntramodeautopistaluisaferrportrabajosdelaaee-1258108 / ...,2
1647,AEEONLINE,2017-10-16 11:16:27,4,22,"Ricardo Ramos: ""Tenemos un equipo de trabajo excelente que está echando el resto para energizar a Puerto Rico"". CC1 pic.twitter.com/AnA4oHZbxb","Ricardo Ramos: ""Tenemos un equipo de trabajo excelente que está echando el resto para energizar a Puerto Rico"". CC1 ",False,919945136905359361,/AEEONLINE/status/919945136905359361,"Ricardo Ramos: ""We have an excellent team that is throwing the rest to energize Puerto Rico."" CC1 pic.twitter.com/AnA4oHZbxb",2
1648,AEEONLINE,2017-09-07 09:24:58,1,3,"Saludos, hay otras áreas de Cerro Gordo reportados, pero no el suyo. Escriba a prensa@aeepr.com nombre,dirección,teléfono y situación. CC6","Saludos, hay otras áreas de Cerro Gordo reportados, pero no el suyo. Escriba a prensa@aeepr.com nombre,dirección,teléfono y situación. CC6",False,905783956733399042,/AEEONLINE/status/905783956733399042,"Greetings, there are other areas of Cerro Gordo reported, but not yours. Write to prensa@aeepr.com name, address, telephone and situation. CC6",2
1649,AEEONLINE,2018-01-19 06:06:58,9,25,AEE Informa: Personal de la Oficina de Seguridad Ocupacional ofrece charla de seguridad a las brigadas de las compañías SRP Net y Austin Energy que trabajarán en la restauración del sistema eléctrico en municipios de la Región de Carolina. CC1 pic.twitter.com/5I1jrcNDOo,AEE Informa: Personal de la Oficina de Seguridad Ocupacional ofrece charla de seguridad a las brigadas de las compañías SRP Net y Austin Energy que trabajarán en la restauración del sistema eléctrico en municipios de la Región de Carolina. CC1 ,False,954309200326332417,/AEEONLINE/status/954309200326332417,AEE Informs: Staff of the Occupational Safety Office offers security talk to the brigades of the companies SRP Net and Austin Energy that will work in the restoration of the electrical system in municipalities of the Carolina Region. CC1 pic.twitter.com/5I1jrcNDOo,2
1650,AEEONLINE,2017-09-06 14:22:10,17,42,Ricardo Ramos: La AEE ha comenzado un plan bien agresivo de renovar la infraestructura eléctrica del País. pic.twitter.com/Vy1VSEEnUB,Ricardo Ramos: La AEE ha comenzado un plan bien agresivo de renovar la infraestructura eléctrica del País. ,False,905496361818365953,/AEEONLINE/status/905496361818365953,Ricardo Ramos: PREPA has started a very aggressive plan to renew the country's electricity infrastructure. pic.twitter.com/Vy1VSEEnUB,2
1651,AEEONLINE,2017-12-10 12:39:56,12,53,[HOY] Trabajos de brigadas en la Región Arecibo y Bayamón. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/YZJZ3zxcVl,[HOY] Trabajos de brigadas en la Región Arecibo y Bayamón. ¡Seguimos!  CC6 #PRSeLevanta ,False,939912580193284099,/AEEONLINE/status/939912580193284099,[TODAY] Brigade works in the Arecibo and Bayamón Region. We continue! CC6 #PRSeLevanta pic.twitter.com/YZJZ3zxcVl,2
1652,AEEONLINE,2017-09-11 10:13:47,8,8,AHORA enviamos informe Región Ponce con #Loqueestamoshaciendo . CC6 #AEEyacomenzamos pic.twitter.com/C9iFNVip4p,AHORA enviamos informe Región Ponce con #Loqueestamoshaciendo . CC6 #AEEyacomenzamos ,False,907245793710665728,/AEEONLINE/status/907245793710665728,NOW we send Region Ponce report with #What we are doing. CC6 #AEEyacomplete pic.twitter.com/C9iFNVip4p,2
1653,AEEONLINE,2018-02-16 09:31:38,9,37,AEE informa restablecimiento servicio del 80.38 % de sus clientes __PIPE__ Metro CC1 https://www. metro.pr/pr/noticias/20 18/02/16/aee-informa-restablecimiento-servicio-del-80-38-clientes.html   …,AEE informa restablecimiento servicio del 80.38 % de sus clientes __PIPE__ Metro CC1  metro.pr/pr/noticias/20 18/02/16/aee-informa-restablecimiento-servicio-del-80-38-clientes.html   …,False,964507569640402944,/AEEONLINE/status/964507569640402944,AEE informs service restoration of 80.38% of its clients __PIPE__ Metro CC1 https: // www. metro.pr/pr/news/20 18/02/16 / aee-informa-reinstate-service-del-80-38-clientes.html ...,2
1654,AEEONLINE,2017-11-21 17:46:55,130,156,"Es de suma importancia comunicar que es inaceptable que nuestros empleados o empleados de compañías privadas,ofrezcan servicios públicos para beneficiar a unos sectores vs otros a cambio de dinero.Si conoces alguna situación como la antes mencionada repórtala al 787-521-1212. CC6 pic.twitter.com/dQI2B4pYGq","Es de suma importancia comunicar que es inaceptable que nuestros empleados o empleados de compañías privadas,ofrezcan servicios públicos para beneficiar a unos sectores vs otros a cambio de dinero.Si conoces alguna situación como la antes mencionada repórtala al 787-521-1212. CC6 ",False,933104466123001856,/AEEONLINE/status/933104466123001856,"It is very important to communicate that it is unacceptable that our employees or employees of private companies, offer public services to benefit some sectors vs. others in exchange for money. If you know of a situation like the one mentioned above, report it to 787-521-1212. CC6 pic.twitter.com/dQI2B4pYGq",2
1655,AEEONLINE,2018-01-12 18:49:17,9,2,Habrá interrupción de energía eléctrica para algunos municipios __PIPE__ GOBIERNO __PIPE__  http://elvocero.com    CC1 http://www. elvocero.com/gobierno/habr- interrupci-n-de-energ-a-el-ctrica-para-algunos/article_188d0362-f7e6-11e7-8f48-1728d515ad28.html   …,Habrá interrupción de energía eléctrica para algunos municipios __PIPE__ GOBIERNO __PIPE__      CC1  elvocero.com/gobierno/habr- interrupci-n-de-energ-a-el-ctrica-para-algunos/article_188d0362-f7e6-11e7-8f48-1728d515ad28.html   …,False,951964327799640065,/AEEONLINE/status/951964327799640065,There will be electricity interruption for some municipalities __PIPE__ GOVERNMENT __PIPE__ http://elvocero.com CC1 http: // www. elvocero.com/gobierno/habr- interrupción-de-energ-a-el-ctrica-para-algunos / article_188d0362-f7e6-11e7-8f48-1728d515ad28.html ...,2
