,Tweet,Manual Coding,Date,Permalink
1684,"  no power, no updates from Duke other than assessing damage. No trucks seen west of Apopka Vineland.",2,2017-09-12,https://twitter.com/Rec663/status/907616076644667392
1685,"While the bot is answering our questions. Tampa electric continues to restore power, OMG it's past 9 PM. GASP!",2,2017-09-13,https://twitter.com/xolcious/status/908145961968525313
1686,sooo why the power not on yet????,2,2017-09-11,https://twitter.com/_kimaaaaa/status/907309988674260992
1687,come fix my shit fam the storm has been over and I still got no power,2,2017-09-11,https://twitter.com/GodRese/status/907310042210283521
1688,Think you have to give the lineman BJ's before they give power now. Get your kneepads out  !,2,2017-09-14,https://twitter.com/ErickJackson74/status/908483039210205185
1689,"FPL can't leave power on for much so they say restored power but after they tell stupid politicians that , they cut power again",3,2017-09-14,https://twitter.com/joey_asin/status/908475533406691328
1690," any reason why we lost power again in Winter Park, FL?",2,2017-09-17,https://twitter.com/edDiiwaRd/status/909530027951378433
1691,"Since St Pete Beach isnt mentioned do i assume we dont get power tomorrow? Worthless update, worthless provider",2,2017-09-16,https://twitter.com/kcclark999/status/908904056797704192
1692,130 more  workers leave for Florida at 9:30 a.m. to help restore power after #Irma  bit.ly/2jpicGb,8,2017-09-13,https://twitter.com/jbakerohio/status/907948777264353280
1693,I haven't seen a single fpl truck around North Miami. 33181 Restore the power asap please.,4,2017-09-11,https://twitter.com/USS_Grim_Reaper/status/907364563338842112
1694,now less than 48 hours to meet your promise to have all power restored in Pinellas by midnight Friday. Tick tick tick,2,2017-09-14,https://twitter.com/daylightdis/status/908313112557883392
1695,day 5 with no power,2,2017-09-14,https://twitter.com/terminally_sad/status/908407412591353861
1696,Seco will be the last to get its customers power because they have to wait on duke,2,2017-09-13,https://twitter.com/mlosito13/status/908098651167354881
1697,You rock  - power restored just hours after Irma! Best power company ever!!!!!,6,2017-09-10,https://twitter.com/cc_1224/status/907076470815813632
1699,"Well, there goes our power. Reported to  -- is #Irma even here yet??",2,2017-09-09,https://twitter.com/jessicahodder/status/906512804521406465
1700," so how long will it take to ""assess"" the damage?",2,2017-09-11,https://twitter.com/lookatnoel1/status/907311726093316098
1701,Power is back Thank you !,6,2017-09-13,https://twitter.com/giggle1509/status/908135644987346946
1702,How is it that one little pocket of homes in my neighborhood is without power but EVERYONE around us is up an running??,2,2017-09-14,https://twitter.com/Raevyyn1313/status/908358662791553025
1703,Problem is: Irma was a Cat 1.5 here and we're still 7 days and counting w/o power. 12 years of improvements DID NOT WORK,1,2017-09-17,https://twitter.com/quikipoll/status/909417833209135105
1704,"LATEST TOTALS: #DukeEnergy has 100,519 customers in Polk. 30,409 have had power restored, 44,503 are still waiting.  ",8,2017-09-13,https://twitter.com/southpolkscene/status/907933356914085888
1705,still without power but your customer care Rep Rose = amazing! Even with a deadline delay :( she was a pro u need more like her,6,2017-09-17,https://twitter.com/CJDeguara/status/909556402934439936
1706,"FPL executives need to B investigated 4 gross incompetence, 5 days after storm with minimal damage & ideal working conditions, power not on",3,2017-09-14,https://twitter.com/Jeff10diego/status/908493070844522497
1707,. for real? Are those real FPL trucks are fake at FAU? Why are they sitting there? We have no power still..they're sittiing there,2,2017-09-13,https://twitter.com/2016ThePlayers/status/908009914420916224
1708,"we appreciate your efforts in restoring power to everyone , what's going to be done about the hundreds of dollars that ppl lost in food",6,2017-09-19,https://twitter.com/CUNNILINGUS01/status/910255204683145216
1709,you are responsible for taking 6 days to restore power. Took 3 days before a truck showed up,2,2017-09-15,https://twitter.com/JPeepsshow/status/908818778401771520
1710,I'm in Polk county when will I get my power back half of the apartments where I live have power and half don't,4,2017-09-12,https://twitter.com/Bryandi27266012/status/907806884794691584
1711,.  : We need to be prepared to be without power for weeks. #IrmaHurricane2017 #FLPrepares,1,2017-09-08,https://twitter.com/CBSMiami/status/906223489308295168
1712,I haven't had power since 6am,2,2017-09-10,https://twitter.com/shelsysalazar/status/906975082022612993
1713,This storm took out a lot of power and everyone thinks that they're more important than everyone else... there's only so much they can do.,2,2017-09-15,https://twitter.com/JTBassPlayer/status/908830900011651072
1714,"Their outage map is only reporting 1182, Can you please have them update it.  lakelandelectric.com/emergency-info rmation-center â¦",2,2017-09-11,https://twitter.com/PowerOutage_us/status/907119828863012864
1715,Well i officially have given up any hope i ever had for you guys to restore power....how about be p r e p a i r e d next time.,2,2017-09-16,https://twitter.com/JohnAsuncion13/status/908910838345601024
1716,Now if only  would get off their asses and hey power back to us.,2,2017-09-11,https://twitter.com/stpetemichael/status/907377322516520962
1717,"yo  turn my power on, we good in Kendall Lakes",4,2017-09-10,https://twitter.com/jermmusic/status/907032352139960320
1718,no power in Heathrow. Thx. #justalerting,4,2017-09-10,https://twitter.com/MyHeathrowFL/status/907087782786600960
1719,when #TacoBell stays open later than #Duke Emergency restoration team,2,2017-09-13,https://twitter.com/hooknamburi/status/908158604712214532
1720,Um you were in my neighborhood and didn't fix my down power line. We're the only ones without power while everyone has power in my block,2,2017-09-15,https://twitter.com/avmejia05/status/908893999657779200
1721,hello. Will the power be removed before the hurricane? I keep Hearing so. Don't know if real.,2,2017-09-08,https://twitter.com/jensay6/status/906157251622301696
1722,"That is a week after the storm, really!!!!!",2,2017-09-12,https://twitter.com/marceelsmith/status/907750810448261120
1723," I see you're ""here"" Mon-Fri 8-5. Well, we've been w/o power Sun-Sun 24hrs/day. #IrmaRecovery #altamontesprings",2,2017-09-17,https://twitter.com/JTCarlucci/status/909476022059507712
1724,The website is telling people that their power has been restored when it hasn't and their tickets are completed.,2,2017-09-12,https://twitter.com/flylikerobin_/status/907680382807691264
1725,9days we cut our own trees cause fpl argued whos they were. Give us power now. Office is clueless to whats fixed and not fixed. Discusted,2,2017-09-16,https://twitter.com/eyesatya/status/909129305703231488
1726,".UNBELIEVABLE Is BELIEVING! 27 Minutes after posting this tweet, my power is BACK!!!!!  ROCKS! THANK YOU #MAGA",6,2017-09-13,https://twitter.com/miyares_dave/status/907843340737159168
1727,What if your next door neighbor has power and we don't? #Ridiculous,2,2017-09-11,https://twitter.com/michael_p093/status/907387072557830144
1728,"Hey,  ! I'd love power updates, but your website to turn on those preferences is DOWN. Shame on you! Might want to plan better!",1,2017-09-12,https://twitter.com/DanBoutinGNV/status/907694868495060992
1729,Wish Seminole County / Altamonte Springs had even a quarter of those resources. No power for a week and not a truck in sight.,2,2017-09-17,https://twitter.com/chanurn/status/909488445080375297
1730,Way to go  My brother's power is back already thanks  #Irma,6,2017-09-11,https://twitter.com/Nadras/status/907270574761758720
1731,So this would leave half of my apartment complex without power ?? Why would the trucks leave our community without completely restoring it ?,2,2017-09-16,https://twitter.com/TonyIsTrending/status/909166248264650754
1732,WHERE IS our power duke energy we want it now!,2,2017-09-15,https://twitter.com/1xJessex1/status/908559756209512451
1733,Thank you  for getting our power restored in the Upper East Side in Miami!!!!,6,2017-09-16,https://twitter.com/verishasaulet/status/909204005150248960
1734,You should check online and see if it says your power is restored bcus they did that to us and ignored us when we really didn't have power!!,5,2017-09-18,https://twitter.com/sidneyshortcake/status/909798072351371264
1735,There are downed power lines in Richmond Heights (33176) at Van Buren St & Douglas Dr near Frank C Martin K-8,8,2017-09-12,https://twitter.com/LoveLiveGive_JW/status/907582559613222912
1736,5730 Charleston Street Hollywood Florida 33021 power line snapped my brother his wife and five children ages from2 to 21 Please help them,4,2017-09-16,https://twitter.com/RobertW70798629/status/908981589375406085
1737,hazardous electric post in street for days . No power one street the rest is powered . St. John Neumann school three poles down,8,2017-09-14,https://twitter.com/ItsMiaDiaz/status/908422200146972673
1738,"I've not seen one negative story about them, yet there are so many pissed off people sitting around with no power.",3,2017-09-14,https://twitter.com/ScottGrovesCO/status/908263807453147137
1739,"#HurricaneIrma was kind to our home- No damage, lost power/water. Will stream again once power is restored! (Lookin at you  !!!)",2,2017-09-12,https://twitter.com/MayTwitch/status/907691418700967937
1740," If you can't fix our power, at least tell us why. Sincerely lower-class apartment complex",2,2017-09-12,https://twitter.com/ripvanwinkle357/status/907572186571042816
1741,"Most of my town has power. Even my next door neighbors have had power for 4 days now, but I still don't...",2,2017-09-16,https://twitter.com/ComputerPile/status/909227511795593218
1742,3 and a half days now. Still no power. Every outage on your map still says assessing. You guys going to give real updates?,2,2017-09-13,https://twitter.com/HOBOTw1tcH/status/908034436104630280
1743,Can you confirm that the power outage at Narcoossee & Dowden will be restored today?,2,2017-09-14,https://twitter.com/Miss_KathyDorf/status/908315109935796225
1744,If we only billed 4 power used why in the world R U billing us estimate of what our bill should have been & then âcreditingâ afterwards!,3,2017-09-21,https://twitter.com/isaacmaldonado_/status/910980598906408960
1745,Istoria dr. next to FPL staging area. We need help figuring out why this one road in the center of shore power with 50 homes is dark.,2,2017-09-16,https://twitter.com/MahargLaraque/status/909052088403013632
1746,went home to power on!!! Thank you!!! Prayers for everybody!!!,6,2017-09-17,https://twitter.com/ShoreSprings/status/909423395527372800
1747,The came to my neighbor and gave 6 houses power and left still dont have power what are u guys doing,2,2017-09-15,https://twitter.com/philippe207/status/908717205973618694
1748,have u begun restoring power in broward county,2,2017-09-11,https://twitter.com/Iamonlyjp/status/907140991924269056
1749,A better story would be  leaves residents witout power for days on end #HurricanIrma,2,2017-09-12,https://twitter.com/anjolcake/status/907672985921781763
1750,"Please post pics of this ""significant"" damage done to Pinellas park so I can understand",1,2017-09-12,https://twitter.com/Christo48734153/status/907814580763725826
1751,no power in Boca del Mar still. 86f inside apt. What is going on???????,4,2017-09-13,https://twitter.com/Dimdong1/status/907971570576056320
1752,Kudos to  for their extraordinary response after #IrmaHurricane . 5 million people's power restored in one week. Unprecedent.,6,2017-09-19,https://twitter.com/alscharff/status/910294959584051200
1753,how come rick neighborhood across the street from me and all rick friends I know have power but poor don't . Criminal !!,3,2017-09-12,https://twitter.com/LauraShezBar/status/907678106898649090
1754,I got the power!power! Thanks ppl for helping my city!,6,2017-09-14,https://twitter.com/porkchop_305/status/908486396595326976
1755,Has power been restored to Pompano Beach area,4,2017-09-12,https://twitter.com/MarilynSalter/status/907602701462245376
1756,Thank you to everyone at FPL & out of state! We're out of power but know you're working hard! Thank you and stay safe!,6,2017-09-13,https://twitter.com/GigiRitch1/status/908114566932025345
1757,No powers until Friday at midnight,2,2017-09-12,https://twitter.com/sharobo1/status/907707378635866113
1758,you wont give me power back no balls,2,2017-09-11,https://twitter.com/hispanicdiego/status/907313369732063235
1759,"My neighbors across the street got their power today, but everyone on my side is still out. Doesn't make any sense!!! I'm in Mount Dora",4,2017-09-13,https://twitter.com/amermaid37/status/908096459140190209
1760,Please help in the village green area! Need power,4,2017-09-10,https://twitter.com/ot3042heo/status/906999406595117057
1761,Quick summer storm. Lock step dim wits. Get the power handled!,1,2017-09-15,https://twitter.com/AllDayINC123/status/908836013581225984
1762,Power in some areas was restored early this morning. Thank you  for the commitment to aid residents during tough times.,6,2017-09-11,https://twitter.com/El_Kuki/status/907427718370926592
1763,tree on power line on Western Way,4,2017-09-11,https://twitter.com/ky_2k/status/907322193666826240
1764,Pinellas does not all have power. My damage is due to Irma and has not been fixed. What does it take? How can I get my family home?,4,2017-09-18,https://twitter.com/Matt_Hickman_/status/909778402458128384
1765,"Kim, I've asked same question since 2004 when power was out 6 days. We get thunderstorm & an hour worth of rain and my power goes out 3/4 xs",5,2017-09-15,https://twitter.com/stpetemichael/status/908822210047102978
1766,"power out a 5pm sunday night. crew status has been ""enroute"" since this morning. #FakeStatusReports",2,2017-09-12,https://twitter.com/RalphQuaglia/status/907783038553219072
1768,DO YOU CARE ABOUT ELDERY PEOPLE ?SITLL AT 17275 COLLIS AV W/ OUT POWER . ARE GETTING SICK NO ELEVATORS .,4,2017-09-18,https://twitter.com/PALKRAJO/status/909849440638439424
1769,I need power in winter garden Florida asap you guys fixed a street down mine but not my street pls help,4,2017-09-12,https://twitter.com/OhhhAdan/status/907700996373139457
1770,"Breezewood Village Apartments in Kissimmee, FL is still out of power.",4,2017-09-12,https://twitter.com/blackrose128tv/status/907665169609883648
1771," , you realize your job is to provide power to all of us? 6 days and counting and her is sit in the dark. #HurrcaneIrma",2,2017-09-15,https://twitter.com/photoninjaawp/status/908819507539529728
1772,DO NOT CALL 911 for power outages. Contact #FPL on twitter  or FPLâs outage number: 1-800-4OUTAGE,5,2017-09-10,https://twitter.com/SportsRadio1560/status/906845887128891392
1773,Going on my sixth fucking day without power I am about to LOSE MY GOD DAMN MIND,2,2017-09-14,https://twitter.com/emtark/status/908427859974397953
1774,Thanks for getting our power back here in the ucf area,6,2017-09-12,https://twitter.com/iforeveridaly/status/907596066907934720
1776,here is an idea give the florida customers back to Florida power. They don't sit around playing pocket pool all day.,2,2017-09-12,https://twitter.com/redneckviews/status/907772229701832709
1777,September 17 th for power???? This is 2017 not 1992 or 2005!! Is the CEO even in Florida?,1,2017-09-12,https://twitter.com/DoubleAgentsMP/status/907610184444465153
1778," THANK U! Power restored 7days #postirma . Huge thanks to Jersey Central P&L, Asplundh, & PennLine for making us whole again.",6,2017-09-17,https://twitter.com/TeriKayS/status/909553946691334149
1779,"And in 6 months, they won't care about power and will care more about the inconveniences it will cause to actually modernize systems .",1,2017-09-15,https://twitter.com/TommyFrain2013/status/908809881548988416
1780,32 hours without power thanks #HurracaineIrma please #insidefpl we need power back in #DaniaBeach 33312  #FPL,2,2017-09-11,https://twitter.com/epgmia/status/907336813852987393
1781,Please keep in mind I'm still out of power.,2,2017-09-13,https://twitter.com/issa_odeh/status/908086829504704512
1782,"I'm in South West Miami ,FL. 90 degrees here and no power since Saturday morning 0730. All I can say is thank you to everyone coming to help",2,2017-09-11,https://twitter.com/naliniandchris/status/907331881615728640
1783," Power is out at Oren brown seasons, Kissimmee!",8,2017-09-07,https://twitter.com/janehaasphotos/status/905648487382999040
1784,"Gee, this makes me so happy so many power workers have time to jack off for a PR stunt while customers suffer, FU FPL",3,2017-09-14,https://twitter.com/Jeff10diego/status/908483917698813952
1785,get the power on new port richey Van Doren Avenue in New Port Richey all but Them have power but this area,4,2017-09-12,https://twitter.com/tweetpotatoe/status/907731390006951936
1786,Many people are getting this alert that itâs the first time and I think weâll be last bcaz it appears to them that the power is restored,8,2017-09-16,https://twitter.com/redhtflchick25/status/909214661626691585
1787,what's the deal  no power and won't be on till 12am?!,2,2017-09-17,https://twitter.com/joshtvickery/status/909513143537324032
1788,Yo FPL you gave power to multiple malls but still had over 300 thousand homes without any? You guys are awesome !!,2,2017-09-14,https://twitter.com/jcabrera2729/status/908192303348686848
1789,FPL SUCKS AT RESTORING POWER. I'VE BEEN OUT OF POWER FOR 2 DAYS AND STILL NOTHING. YOU AND YOUR EMPLOYEES SUCK,2,2017-09-11,https://twitter.com/raul78998011/status/907377881709510656
1791,If you guys wanna believe that  is out here working it's a lie power it controlled digitally half my neighborhood gained power,2,2017-09-12,https://twitter.com/MCVMACK/status/907614265946898434
1792,Seems like  is restoring wealthy neighborhoods power first...,3,2017-09-14,https://twitter.com/Taco_Tom/status/908517088855302145
1793,Down power lines  & Radebaugh next to kid park in Wekiva. If snap could be bad. Called no response,4,2017-09-11,https://twitter.com/starshines2nite/status/907355414869807111
1794,Please let me fix my own power. You guys aren't going to do shit.,2,2017-09-13,https://twitter.com/Dukeenergysucks/status/908108742008471552
1795,Wow. Millions without power. Linemen coming in by the hundreds from across the country. Hundreds of miles of wires down. Stay strong!,5,2017-09-11,https://twitter.com/BennetCornelius/status/907388029471301632
1796,Life is great again. Power is on. Thanks FPL for your Hard work!,6,2017-09-14,https://twitter.com/SlavomiraVac2/status/908529370347778050
1797,1422 Maple Forest Rd Clearwater needs power asap! Please don't make this a last min deal and turn everyone's power on at once!!,4,2017-09-12,https://twitter.com/TheHurtMeister/status/907801158458200064
1798,Just called your call center and got an estimate of my power being turned on no earlier then then the 27th...Thanksvagain FPL,2,2017-09-13,https://twitter.com/Droshyrozan/status/908033568575774722
1799,Kudos to  for restoring power so quickly after #hurricaneirma2017 . My family thanks you!,6,2017-09-11,https://twitter.com/DrSteveSheiner/status/907399712533250048
1800,Thank you #FPL for restoration of power it only took yall 85 hours,2,2017-09-13,https://twitter.com/djinsomniak57/status/908030327045718016
1801,"cool, keep beating your chest, meanwhile day 6 without power in pinellas continues as well as the 100+ heat index",2,2017-09-15,https://twitter.com/DaveManimal/status/908699667722096641
1802,Power is back in parts of Southwind Lakes in Boca. My freezer thanks you,6,2017-09-12,https://twitter.com/SummerofNed/status/907588152088547328
1803,Im sure James Robo has plenty of power in his cushy mansion. Im sure that piece of garbage never had to go without. I,3,2017-09-12,https://twitter.com/Josejoso777/status/907714488627023872
1804,Go to the residential area of palm bay where NO power trucks have been and tell them that...,2,2017-09-13,https://twitter.com/Senshoewall/status/908136871095652352
1805,Just saw a truck drive by. Maybe I will get power by tomorrow. They are doing a good job getting the power on with as many lights out,2,2017-09-13,https://twitter.com/BeasleyPfb43/status/907946647216431105
1806,J.C.?? Jesus Christ works for Duke Energy? God damn... I would think he could use his powers to fuse the lines together. #Apocalypse,3,2017-09-13,https://twitter.com/Masecliosis/status/908057849670008832
1807,lol i hear a thunderstorm off in the distance. So much for Pinellas having power by Midnight. Miss TECO so much,2,2017-09-15,https://twitter.com/rockstar0885/status/908829775539720192
1808,Got electricity back after the hurricane but power goes off again for no reason yesterday night and still dont have it back on.,2,2017-09-16,https://twitter.com/PaulieWalle991/status/909222585568829440
1809,I wish we could get  as our power company,6,2017-09-14,https://twitter.com/bertm1975/status/908329442078023680
1810," Winter Springs, need back up. No power. #Leavenohousebehind .",4,2017-09-11,https://twitter.com/Gregory_Eads/status/907342181597421568
1811,#Irma #Orlando update. Power slowly up.  some neighborhoods still partially out. Debris crews working. Some traffic lights out.,8,2017-09-15,https://twitter.com/martinparedes/status/908671188938952704
1812,"8:40 update, still no sight of truck  promises will get my power up tonight. Hell is having these people as your power company",2,2017-09-15,https://twitter.com/AuthorLMendez/status/908853603393302529
1813,"Hey while you're fixing things maybe fix whatever causes me to lose power every time there's a NORMAL storm, let alone a hurricane",1,2017-09-12,https://twitter.com/justpaladone/status/907706684583305216
1814,Crazy dangerous job. One of the toughest jobs after a storm. Thank you JEA!! You guys and gals rock!! Power back on. Stay safe out there!,6,2017-09-11,https://twitter.com/TerryVliek/status/907438062216646657
1815,I dont want to know that. I want a realistic answer as to when we will have power so I can decide to buy a generator or not! #FPLunprepared,1,2017-09-15,https://twitter.com/JoeGarcia23/status/908848932360527872
1816," so, I have 86 year old parents without power still FL 34683.They don't know what is going on,when will they get power day 6",2,2017-09-15,https://twitter.com/TommyDoc_RWA/status/908845482822307840
1817,#FPL Must've found my real identity cause after my last tweet the ticket I've had open since 11am Sat just disappeared but still no power,2,2017-09-14,https://twitter.com/GroddLy/status/908192460337229824
1818,I have been without power for 8 days! Another reason to go solar,2,2017-09-17,https://twitter.com/pabloacademar/status/909552587933982721
1819,waiting for Duke to update estimate to restore power,2,2017-09-15,https://twitter.com/Just_toya6/status/908871925228867585
1820,"""We continue to make significant progress..."" Stop lying to the public. Everyone around me had power, 8 days to attach a wire to the pole.",2,2017-09-19,https://twitter.com/LittleSEBASTlAN/status/910108701075345410
1821,"Hey  , can you please get my power back on? Thanks.",2,2017-09-11,https://twitter.com/ToddHandell/status/907429756714528768
1822,Stop bragging w ur inflated percentages ur clearing tickets when we still have no power ur app and this system SUCKS,3,2017-09-14,https://twitter.com/ginnykc/status/908481886024011776
1823,There's been FPL trucks by my house all day...ask me if I still have power.  what have you been doing all day?,2,2017-09-13,https://twitter.com/aniahopes/status/908050215764197376
1824,thank you for restoring power to my place.,6,2017-09-12,https://twitter.com/oscarf00/status/907786706388230145
1825,I can promise you the lineman of  &  are working as hard as they can to get us power back in #FL . Patience is key,6,2017-09-12,https://twitter.com/karis_lockhart/status/907736241755607040
1826,I don't work for DE and I'm sorry your power isn't on but I hope you will have power soon,5,2017-09-15,https://twitter.com/TLoJoe1/status/908868205459968000
1827,"Seems like everybody getting their power back, except ME  WASSUP WITH THAT",2,2017-09-11,https://twitter.com/ItsAnthonyDuhh/status/907357792629129216
1828,"Especially when they spent mils to remove trees from lines this past year, or so was said. Judging by all the trees on lines, some1 is rich!",3,2017-09-13,https://twitter.com/DJ2779/status/908145850018385920
1829,Just drove around Titusville..No power trucks in sight. Come on FPL still no power up here.,2,2017-09-11,https://twitter.com/Niscur35/status/907397061095690240
1830,And how is it that Duke energy customers seem to be the only ones without power at this point?,2,2017-09-14,https://twitter.com/DariLamastus/status/908498837895041025
1831,(2/2) Here's an assessment: all the people who called in outages to you are without power. Assessment done in 30 sec. Now start fixing it.,2,2017-09-13,https://twitter.com/DudeLogMan/status/908118643489329157
1832,My block still has no power please respond asap!!,4,2017-09-12,https://twitter.com/Danny__8114/status/907812297397166080
1833," Hoping all power west of I-4 in Sanford, FL will be restored soon!!",2,2017-09-12,https://twitter.com/kapthsushni_94/status/907621465603887105
1834,We just got power back in our home! Thank you for your hard work LE and keep hanging in there Lakelanders! #Irma #Lakeland,6,2017-09-14,https://twitter.com/Lobos2580/status/908492858730188801
1835,All of Parkland has power but me. Where is that army of workers? We have underground lines. We need power now!,2,2017-09-11,https://twitter.com/ZiggyVanDam/status/907419359991271424
1836,...you won't. ... #FPL fails its customers. ...in 2017 ...4 mil lose power. ...how is this possible? INCOMPETENCE in pseudo leadership.,3,2017-09-11,https://twitter.com/RevJets/status/907324755396763648
1837,.    still no power in Shenandoah & FPL hasn't set foot in our backyard where dangerous power lines are down,2,2017-09-21,https://twitter.com/Alana_Greer/status/910995951300628481
1838,Credit where credit is due: a huge thank you to the  workers restoring power in Florida. Ecstatic to see the lights come back on,6,2017-09-12,https://twitter.com/CheeseWeasel70/status/907677833488715776
1839,The trucks left without restoring our power yesterday and haven't returned. What you're told and our reality are 2 different things!,2,2017-09-17,https://twitter.com/codeslinger2/status/909419993405837312
1840,I have  worked like a charm My  internet wifi & phone worked til early morning Able to watch U-verse online during storm,8,2017-09-11,https://twitter.com/Mas5665/status/907401821928480768
1841,"Right? Other's bills are higher too, and they were w/o power longer. Everyone contacting FL Public Service Comm  ",3,2017-09-30,https://twitter.com/CarynClark/status/914107716053999621
1842,".  reports: 135,730  customers now without power in Palm Beach County. More than 1.3 million throughout Florida. #Irma",8,2017-09-10,https://twitter.com/KristinaWebb/status/906879323231195136
1843,What about 34746 area?? We need power restored. I know you guys are doing other things but just a heads up that my area need restored.,4,2017-09-11,https://twitter.com/ProjectZeko/status/907392781370494976
1844,I used to do electric work in navy. Sometimes you have to shut off power to safely work on damaged equipment. Maybe you should get up and..,5,2017-09-12,https://twitter.com/TimBurton87/status/907644427979681795
1845,Please! Houses and building down the block have power but we don't. It's too hot for my mom and I.,4,2017-09-12,https://twitter.com/yosoysterling9/status/907717245278842881
1846,please check into why  closed out so many tickets without actually restoring power!! Had to create new. Smart grid??,4,2017-09-14,https://twitter.com/nayrelyk7/status/908408637940469766
1847,slide with some power to 33023 PLEASE,4,2017-09-11,https://twitter.com/kayla_karina/status/907387270570942464
1848,I reported my power outage this morning and I got confirm email from ouc but when i looked at this map there's no colored circles on my area,4,2017-09-11,https://twitter.com/Ginalinda80/status/907403607322095622
1849,It's been two days and counting. There are alot of people including HOSPITALS in Altamonte with no power. Whats going on?,4,2017-09-12,https://twitter.com/MagicHenryP/status/907785623397978112
1850,"Folks saying  shut down your power on purpose to siphon money from the gov? No flooding, no downed lines...HMMMM",3,2017-09-12,https://twitter.com/TroyDado/status/907454332588711936
1851,"New power outage numbers from  : Miami-Dade 407,663, Broward 172,997",8,2017-09-10,https://twitter.com/WPLGLocal10/status/906835899123748864
1852,I live in homeland lake worth. Fpl responders have been waiting to get power restored all day but can't because wires are still hot.,8,2017-09-11,https://twitter.com/DekaChristine/status/907367945164214272
1853,To check outages for  visit  fpl.com/storm #HurricaneIrma  twitter.com/insideFPL/stat us/906849822417793024 â¦,8,2017-09-10,https://twitter.com/StLucieGOV/status/906893819269935104
1854,Perhaps these people are complaining they don't have power,2,2017-09-13,https://twitter.com/dkariores/status/907934191857303552
1855,"I'm sorry for laughing, but that was the only laugh I've had today! 6 days without power is getting to me.",2,2017-09-17,https://twitter.com/tyandjillisgram/status/909485109409140736
1856,Amazing how  has their shit together but  their head buried in sand. Restore power to Orlando now!!!!,4,2017-09-11,https://twitter.com/FeelTheFern07/status/907406545562071040
1857,"What do you want him to do, drive a tanker there at Mach speed through the floods and wreckage? There's only so much HE can do . . .",6,2017-09-10,https://twitter.com/1FSSZA/status/907076453472366597
1858," there's a power pole leaning over my backyard, wires are holding it up. Live wires on my fence. Can we get someone to fix this? ",4,2017-09-12,https://twitter.com/cmanion3/status/907704139278319616
1859,Mine are underground... Lost power in Melbourne last night,8,2017-09-11,https://twitter.com/Michaelshackel/status/907147996286070784
1860,Power went out at 3:50. Think FPL shut it off the grid for safety.,8,2017-09-10,https://twitter.com/pattigenko/status/907054740898381824
1861," how y'all expect people to survive and y'all not coming to fix the power until Friday . it's hot af , y'all owe me new food",2,2017-09-13,https://twitter.com/TymeOutt/status/907983138940432384
1862,Do you have power? #HurricaneIrmaAftermath,4,2017-09-12,https://twitter.com/anjolcake/status/907680222283276288
1863,Guess this would work. They're my power lines right?,5,2017-09-16,https://twitter.com/UF7Gator/status/909236539988877312
1864,thank you for your quick work in getting back our power real good job and I salute ya,6,2017-09-11,https://twitter.com/NICKBMVP/status/907228427744399360
1865,Thank you  thank for getting us through the storm,6,2017-09-15,https://twitter.com/OliverReyes7/status/908698648023912455
1866,1.3 million people without power in South Florida.  working to restore as soon as its safe.  cbsloc.al/2whie4k,8,2017-09-10,https://twitter.com/560WQAM/status/906955538268921857
1867,"Well the other power suppliers don't seem to be having the same problems... No hate to the workers, but someone higher up is fucking around.",2,2017-09-12,https://twitter.com/Blubfeesh/status/907646087325941762
1868,Many would have had power if theyâd been allowed to use their solar panels. Fuck you. Fuck your âthank youâ and fuck your lobbyists,2,2017-09-22,https://twitter.com/TomStrickland83/status/911359133210771456
1869,we are slipping into insanity. Please bring the power back.,4,2017-09-12,https://twitter.com/JUClemsonKid/status/907774232729456641
1870,"We'd like to take a moment to recognize  & their crew of over 9,000 for working tirelessly around the clock to restore power.",6,2017-09-12,https://twitter.com/MahaffeyTheater/status/907647618431553536
1871,How long until Blatt Blvd/Weston Road -La Costa Community gets power? Crews in area not fixing us?,4,2017-09-12,https://twitter.com/WoofKdog/status/907667350136254464
1872,Miami - Morningside: power just went off  Hopefully not for too long #HurrcaneIrma,8,2017-09-10,https://twitter.com/920Grill/status/906802976760659968
1873,"We don't have power though so please  save us MLK Ave, STA, FL",4,2017-09-12,https://twitter.com/hibrrrry/status/907697248208871424
1874,95 degree heat inside an apartment sounds like an emergency to me. People could die of heatstroke.,2,2017-09-15,https://twitter.com/sermusicusa/status/908715563790340096
1875,From what  states I wonât have any power until Sunday Midnight. Yet all these retailers in the area already have power. #Irma,2,2017-09-12,https://twitter.com/KhingJusWurk/status/907759341754830849
1876,DAY 11TH  'our records indicate your power was restored'.......power lines still swimming in my pool........(North Miami),2,2017-09-19,https://twitter.com/vabule/status/910134125922848769
1877,Please report any power outages to  . #HurricaneIrma,8,2017-09-10,https://twitter.com/CoralSpringsFD/status/906898754258849792
1878,"â¦ clear sign of, quite significant, desperation. This town has a population of 16K, maximum, & there was barely any damage from theâ¦",2,2017-09-17,https://twitter.com/BrianWhitehurst/status/909268391470489600
1879,Hidden oak estates is still out of power too. We would be cheering for them if they showed up!,4,2017-09-16,https://twitter.com/jlymiller/status/909172509458751494
1880,"Why were we told, five hours ago, that our power would be off less than two hours while a line was repaired?",2,2017-09-17,https://twitter.com/TimGavrich/status/909575774109388800
1881,can I get some help? It seems like my house is the only house on the block without power. Neighbors got power hours ago,4,2017-09-13,https://twitter.com/HeyImAJ/status/908135485679259649
